Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,139.772188,[496  29] ; [11 22],[477.01612903  47.98387097] ; [29.98387097  3.01612903],1
v4,1,0.0,42.636796,[503  20] ; [23 10],[494.78057554  28.21942446] ; [31.21942446  1.78057554],1
r1,1,0.0,36.256911,[456  67] ; [16 17],[443.98561151  79.01438849] ; [28.01438849  4.98561151],1
p2,1,0.0,35.822388,[451  70] ; [15 17],[439.03435805  81.96564195] ; [26.96564195  5.03435805],1
p11,1,0.0,28.805052,[437  88] ; [15 18],[425.2688172  99.7311828] ; [26.7311828  6.2688172],1
p10,1,0.0,25.936462,[442  75] ; [17 16],[431.46  85.54] ; [27.54  5.46],1
v2,1,5e-06,20.655027,[313 197] ; [ 7 26],[300.55248619 209.44751381] ; [19.44751381 13.55248619],1
p9,1,3.8e-05,16.974525,[453  64] ; [19 12],[445.29927007  71.70072993] ; [26.70072993  4.29927007],1
d4,1,0.000116,14.851609,[457  65] ; [21 12],[449.57837838  72.42162162] ; [28.42162162  4.57837838],1
p7,1,0.000188,13.951884,[336 177] ; [10 21],[326.28308824 186.71691176] ; [19.71691176 11.28308824],1
n6,1,0.000617,11.722517,[465  57] ; [22 10],[458.8700361  63.1299639] ; [28.1299639  3.8700361],1
s6,1,0.00227,9.317578,[356 155] ; [14 18],[348.19521179 162.80478821] ; [21.80478821 10.19521179],0
p4,1,0.002447,9.179685,[340 179] ; [13 20],[331.89673913 187.10326087] ; [21.10326087 11.89673913],0
r2,1,0.004611,8.026157,[502  16] ; [27  4],[499.12932605  18.87067395] ; [29.87067395  1.12932605],0
n3,1,0.004662,8.005992,[74 19] ; [8 9],[69.32727273 23.67272727] ; [12.67272727  4.32727273],0
a1,1,0.004687,7.996417,[ 30 495] ; [ 6 27],[ 33.87096774 491.12903226] ; [ 2.12903226 30.87096774],0
s1,1,0.004993,7.881795,[ 15 501] ; [ 4 29],[ 17.8579235 498.1420765] ; [ 1.1420765 31.8579235],0
s7,1,0.00687,7.306619,[285 214] ; [10 21],[277.74528302 221.25471698] ; [17.25471698 13.74528302],0
u3,1,0.01313,6.151563,[62 38] ; [1 6],[58.87850467 41.12149533] ; [4.12149533 2.87850467],0
b1,1,0.016299,5.770355,[207 318] ; [20 13],[213.57526882 311.42473118] ; [13.42473118 19.57526882],0
p8,1,0.021373,5.296136,[283 229] ; [11 21],[276.70588235 235.29411765] ; [17.29411765 14.70588235],0
u2,1,0.024569,5.054001,[58 42] ; [1 6],[55.14018692 44.85981308] ; [3.85981308 3.14018692],0
s8,1,0.035609,4.415755,[262 258] ; [10 22],[256.23188406 263.76811594] ; [15.76811594 16.23188406],0
v1,1,0.036952,4.352645,[295 214] ; [13 20],[289.24723247 219.75276753] ; [18.75276753 14.24723247],0
u1,1,0.038545,4.280788,[131 394] ; [ 3 30],[126.07526882 398.92473118] ; [ 7.92473118 25.07526882],0
d5,1,0.04696,3.946829,[458  64] ; [25  8],[454.28108108  67.71891892] ; [28.71891892  4.28108108],0
p3,1,0.050064,3.8393,[288 233] ; [12 20],[282.64014467 238.35985533] ; [17.35985533 14.64014467],0
p6,1,0.057185,3.617205,[211 304] ; [ 8 25],[205.8120438 309.1879562] ; [13.1879562 19.8120438],0
a2,1,0.062384,3.472848,[178 347] ; [ 6 27],[173.11827957 351.88172043] ; [10.88172043 22.11827957],0
a7,1,0.094637,2.793666,[388 137] ; [20 13],[383.87096774 141.12903226] ; [24.12903226  8.87096774],0
n1,1,0.102122,2.672093,[37 55] ; [11  7],[40.14545455 51.85454545] ; [ 7.85454545 10.14545455],0
v3,1,0.103066,2.657443,[226 278] ; [10 23],[221.4972067 282.5027933] ; [14.5027933 18.4972067],0
a8,1,0.115179,2.481681,[ 77 393] ; [ 2 31],[ 73.81709742 396.18290258] ; [ 5.18290258 27.81709742],0
s2,1,0.116238,2.467298,[277 241] ; [13 20],[272.63157895 245.36842105] ; [17.36842105 15.63157895],0
p5,1,0.12514,2.351786,[ 65 456] ; [ 7 25],[ 67.83363472 453.16636528] ; [ 4.16636528 27.83363472],0
s3,1,0.143359,2.14153,[294 222] ; [14 18],[290.01459854 225.98540146] ; [17.98540146 14.01459854],0
d1,1,0.157932,1.993913,[364 161] ; [19 14],[360.34946237 164.65053763] ; [22.65053763 10.34946237],0
p12,1,0.193275,1.692476,[ 51 466] ; [ 1 32],[ 48.88 468.12] ; [ 3.12 29.88],0
p1,1,0.203801,1.614924,[ 45 477] ; [ 5 28],[ 47.02702703 474.97297297] ; [ 2.97297297 30.02702703],0
s4,1,0.249422,1.326541,[ 72 444] ; [ 7 26],[ 74.25136612 441.74863388] ; [ 4.74863388 28.25136612],0
d3,1,0.284966,1.143252,[378 145] ; [21 12],[375.31834532 147.68165468] ; [23.68165468  9.31834532],0
a6,1,0.400275,0.7075,[383 139] ; [22 11],[380.91891892 141.08108108] ; [24.08108108  8.91891892],0
n5,1,0.412447,0.671735,[448  74] ; [30  3],[449.57837838  72.42162162] ; [28.42162162  4.57837838],0
n2,1,0.477134,0.505407,[71 24] ; [12  6],[69.77876106 25.22123894] ; [13.22123894  4.77876106],0
a4,1,0.710619,0.137659,[293 230] ; [19 13],[294.01081081 228.98918919] ; [17.98918919 14.01081081],0
b4,1,0.760342,0.093045,[304 221] ; [20 13],[304.83870968 220.16129032] ; [19.16129032 13.83870968],0
b5,1,0.799701,0.064381,[314 211] ; [19 14],[313.30645161 211.69354839] ; [19.69354839 13.30645161],0
b2,1,0.834574,0.043613,[142 195] ; [10 15],[141.50276243 195.49723757] ; [10.49723757 14.50276243],0
b3,1,0.834574,0.043613,[142 195] ; [10 15],[141.50276243 195.49723757] ; [10.49723757 14.50276243],0
d2,1,0.835432,0.043156,[316 205] ; [20 12],[316.55696203 204.44303797] ; [19.44303797 12.55696203],0
s5,1,0.887094,0.020159,[182 320] ; [12 20],[182.37453184 319.62546816] ; [11.62546816 20.37453184],0
a3,1,0.96276,0.00218,[424 100] ; [26  6],[424.10071942  99.89928058] ; [25.89928058  6.10071942],0
