Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,1.4e-05,18.898762,[48 19] ; [19 39],[35.912 31.088] ; [31.088 26.912],1
a1,1,0.802634,0.06247,[ 4 66] ; [ 4 55],[ 4.34108527 65.65891473] ; [ 3.65891473 55.34108527],0
p12,1,0.87104,0.026354,[ 3 63] ; [ 3 55],[ 3.19354839 62.80645161] ; [ 2.80645161 55.19354839],0
p8,1,0.884462,0.021117,[35 30] ; [31 28],[34.59677419 30.40322581] ; [31.40322581 27.59677419],0
n6,1,0.88684,0.02025,[57 11] ; [50  9],[57.29133858 10.70866142] ; [49.70866142  9.29133858],0
d5,1,0.893227,0.018015,[69  1] ; [57  1],[68.90625  1.09375] ; [57.09375  0.90625],0
s2,1,0.898338,0.016323,[37 33] ; [30 28],[36.640625 33.359375] ; [30.359375 27.640625],0
a4,1,0.912922,0.011958,[44 26] ; [37 21],[44.296875 25.703125] ; [36.703125 21.296875],0
p10,1,0.926044,0.008616,[51 15] ; [46 13],[51.216 14.784] ; [45.784 13.216],0
r1,1,0.94121,0.005439,[53 17] ; [45 14],[53.17829457 16.82170543] ; [44.82170543 14.17829457],0
s8,1,0.966814,0.001731,[36 33] ; [31 28],[36.1171875 32.8828125] ; [30.8828125 28.1171875],0
b4,1,0.995612,3e-05,[38 32] ; [32 27],[37.98449612 32.01550388] ; [32.01550388 26.98449612],0
