Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,54.697818,[15 32] ; [71  4],[33.13114754 13.86885246] ; [52.86885246 22.13114754],1
v4,1,0.0,46.149129,[17 30] ; [70  5],[33.51639344 13.48360656] ; [53.48360656 21.51639344],1
r1,1,0.0,33.531095,[12 35] ; [59 16],[27.35245902 19.64754098] ; [43.64754098 31.35245902],1
r2,1,0.0,27.851113,[25 19] ; [71  3],[35.79661017  8.20338983] ; [60.20338983 13.79661017],1
n6,1,3.1e-05,17.374369,[19 27] ; [59 16],[29.65289256 16.34710744] ; [48.34710744 26.65289256],1
p11,1,0.000146,14.41866,[12 36] ; [45 30],[22.24390244 25.75609756] ; [34.75609756 40.24390244],1
s6,1,0.000196,13.866585,[ 5 43] ; [31 43],[14.16393443 33.83606557] ; [21.83606557 52.16393443],1
p3,1,0.000689,11.519806,[ 4 43] ; [27 48],[11.94262295 35.05737705] ; [19.05737705 55.94262295],1
p9,1,0.001879,9.66421,[12 32] ; [42 32],[20.13559322 23.86440678] ; [33.86440678 40.13559322],0
p7,1,0.002159,9.409603,[ 4 41] ; [25 49],[10.96638655 34.03361345] ; [18.03361345 55.96638655],0
n3,1,0.009694,6.690322,[10 16] ; [16  5],[14.38297872 11.61702128] ; [11.61702128  9.38297872],0
p10,1,0.010921,6.478158,[14 33] ; [39 34],[20.75833333 26.24166667] ; [32.24166667 40.75833333],0
p6,1,0.011386,6.404096,[ 1 45] ; [13 62],[ 5.32231405 40.67768595] ; [ 8.67768595 66.32231405],0
u3,1,0.022203,5.229783,[ 5 14] ; [19 13],[ 8.94117647 10.05882353] ; [15.05882353 16.94117647],0
s8,1,0.024813,5.036871,[ 4 44] ; [18 56],[ 8.6557377 39.3442623] ; [13.3442623 60.6557377],0
u2,1,0.028789,4.780203,[ 5 14] ; [18 13],[ 8.74 10.26] ; [14.26 16.74],0
a1,1,0.038793,4.26991,[ 8 40] ; [ 4 71],[ 4.68292683 43.31707317] ; [ 7.31707317 67.68292683],0
p4,1,0.040468,4.198155,[ 6 41] ; [21 52],[10.575 36.425] ; [16.425 56.575],0
b5,1,0.046934,3.947745,[20 28] ; [45 30],[25.36585366 22.63414634] ; [39.63414634 35.36585366],0
d2,1,0.04963,3.853913,[27 20] ; [29 45],[21.75206612 25.24793388] ; [34.24793388 39.75206612],0
n2,1,0.049946,3.84328,[13 14] ; [18  6],[16.41176471 10.58823529] ; [14.58823529  9.41176471],0
s1,1,0.071452,3.249352,[ 6 41] ; [ 3 72],[ 3.46721311 43.53278689] ; [ 5.53278689 69.46721311],0
p1,1,0.079492,3.07525,[ 7 41] ; [ 4 71],[ 4.29268293 43.70731707] ; [ 6.70731707 68.29268293],0
v2,1,0.092454,2.831111,[13 32] ; [32 40],[17.30769231 27.69230769] ; [27.69230769 44.30769231],0
p8,1,0.094212,2.800892,[ 6 41] ; [19 56],[ 9.63114754 37.36885246] ; [15.36885246 59.63114754],0
v3,1,0.10473,2.631998,[10 37] ; [25 46],[13.94067797 33.05932203] ; [21.05932203 49.94067797],0
s5,1,0.119763,2.420412,[ 4 44] ; [13 57],[ 6.91525424 41.08474576] ; [10.08474576 59.91525424],0
a7,1,0.157396,1.99907,[24 23] ; [48 27],[27.73770492 19.26229508] ; [44.26229508 30.73770492],0
b3,1,0.210884,1.565344,[17 18] ; [16 30],[14.25925926 20.74074074] ; [18.74074074 27.25925926],0
b2,1,0.210884,1.565344,[17 18] ; [16 30],[14.25925926 20.74074074] ; [18.74074074 27.25925926],0
d3,1,0.237513,1.395295,[21 27] ; [41 34],[24.19512195 23.80487805] ; [37.80487805 37.19512195],0
n5,1,0.292268,1.109145,[33 14] ; [45 29],[30.29752066 16.70247934] ; [47.70247934 26.29752066],0
d4,1,0.301981,1.065427,[31 17] ; [55 20],[33.56097561 14.43902439] ; [52.43902439 22.56097561],0
a6,1,0.311054,1.026194,[25 23] ; [46 29],[27.70731707 20.29268293] ; [43.29268293 31.70731707],0
p12,1,0.373278,0.792725,[ 1 47] ; [ 4 71],[ 1.95121951 46.04878049] ; [ 3.04878049 71.95121951],0
s7,1,0.500916,0.452996,[ 8 38] ; [16 55],[ 9.43589744 36.56410256] ; [14.56410256 56.43589744],0
b1,1,0.504608,0.445233,[26 22] ; [36 39],[24.19512195 23.80487805] ; [37.80487805 37.19512195],0
a4,1,0.605323,0.267042,[20 27] ; [28 46],[18.6446281 28.3553719] ; [29.3553719 44.6446281],0
s3,1,0.612292,0.256851,[10 37] ; [13 61],[ 8.9338843 38.0661157] ; [14.0661157 59.9338843],0
b4,1,0.689364,0.159775,[28 20] ; [41 34],[26.92682927 21.07317073] ; [42.07317073 32.92682927],0
a3,1,0.694666,0.15408,[29 18] ; [43 31],[27.96694215 19.03305785] ; [44.03305785 29.96694215],0
v1,1,0.698425,0.150116,[10 37] ; [18 56],[10.87603306 36.12396694] ; [17.12396694 56.87603306],0
p5,1,0.739498,0.110568,[ 3 44] ; [ 6 69],[ 3.46721311 43.53278689] ; [ 5.53278689 69.46721311],0
