Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,36.707894,[41 12] ; [ 48 112],[22.14553991 30.85446009] ; [66.85446009 93.14553991],1
p12,1,0.005359,7.754213,[ 8 48] ; [  6 156],[ 3.59633028 52.40366972] ; [ 10.40366972 151.59633028],0
a2,1,0.009028,6.817315,[19 37] ; [ 28 134],[12.0733945 43.9266055] ; [ 34.9266055 127.0733945],0
r1,1,0.019644,5.443281,[49  7] ; [116  45],[42.58064516 13.41935484] ; [122.41935484  38.58064516],0
b3,1,0.045318,4.006771,[17 19] ; [26 65],[12.18897638 23.81102362] ; [30.81102362 60.18897638],0
b2,1,0.045318,4.006771,[17 19] ; [26 65],[12.18897638 23.81102362] ; [30.81102362 60.18897638],0
r4,1,0.064522,3.417167,[52  4] ; [134  28],[47.77981651  8.22018349] ; [138.22018349  23.77981651],0
s5,1,0.113372,2.50657,[23 32] ; [ 47 109],[18.2464455 36.7535545] ; [ 51.7535545 104.2464455],0
n5,1,0.124433,2.360623,[44 12] ; [109  52],[39.48387097 16.51612903] ; [113.51612903  47.48387097],0
p5,1,0.154086,2.031329,[10 46] ; [ 17 144],[ 6.96774194 49.03225806] ; [ 20.03225806 140.96774194],0
p3,1,0.157211,2.000845,[40 16] ; [98 63],[35.61290323 20.38709677] ; [102.38709677  58.61290323],0
n3,1,0.158201,1.991339,[10  1] ; [33 14],[8.15517241 2.84482759] ; [34.84482759 12.15517241],0
u1,1,0.162886,1.947228,[12 44] ; [ 22 140],[ 8.73394495 47.26605505] ; [ 25.26605505 136.73394495],0
p7,1,0.192261,1.700208,[43 13] ; [108  52],[39.14814815 16.85185185] ; [111.85185185  48.14814815],0
a5,1,0.19885,1.650797,[45 11] ; [116  46],[41.35779817 14.64220183] ; [119.64220183  42.35779817],0
p2,1,0.199199,1.648234,[46 10] ; [143  18],[48.77419355  7.22580645] ; [140.22580645  20.77419355],0
n4,1,0.22971,1.442657,[45 11] ; [117  45],[41.6146789 14.3853211] ; [120.3853211  41.6146789],0
n2,1,0.235372,1.408103,[9 2] ; [29 17],[7.33333333 3.66666667] ; [30.66666667 15.33333333],0
a3,1,0.245896,1.346471,[42 14] ; [108  54],[38.53211009 17.46788991] ; [111.46788991  50.53211009],0
p10,1,0.247409,1.337876,[46 10] ; [120  41],[42.83870968 13.16129032] ; [123.16129032  37.83870968],0
r3,1,0.263633,1.249577,[53  2] ; [148  13],[51.18055556  3.81944444] ; [149.81944444  11.18055556],0
b1,1,0.28856,1.126326,[20 36] ; [71 91],[23.37614679 32.62385321] ; [67.62385321 94.37614679],0
b4,1,0.28856,1.126326,[36 20] ; [91 71],[32.62385321 23.37614679] ; [94.37614679 67.62385321],0
a1,1,0.405612,0.691624,[ 4 52] ; [  7 155],[ 2.82568807 53.17431193] ; [  8.17431193 153.82568807],0
s2,1,0.414521,0.665795,[31 24] ; [81 81],[28.38709677 26.61290323] ; [83.61290323 78.38709677],0
s3,1,0.444137,0.585571,[35 20] ; [93 68],[32.59259259 22.40740741] ; [95.40740741 65.59259259],0
a7,1,0.455243,0.557564,[42 14] ; [113  49],[39.81651376 16.18348624] ; [115.18348624  46.81651376],0
p9,1,0.490115,0.476275,[46 10] ; [126  36],[44.18348624 11.81651376] ; [127.81651376  34.18348624],0
s4,1,0.510955,0.432111,[10 46] ; [ 35 124],[11.72093023 44.27906977] ; [ 33.27906977 125.72093023],0
d2,1,0.540575,0.374475,[25 31] ; [80 82],[26.97247706 29.02752294] ; [78.02752294 83.97247706],0
d5,1,0.550276,0.356823,[46 10] ; [127  35],[44.44036697 11.55963303] ; [128.55963303  33.44036697],0
s6,1,0.568232,0.325649,[40 14] ; [112  48],[38.35514019 15.64485981] ; [113.64485981  46.35514019],0
a4,1,0.569406,0.323677,[27 29] ; [71 91],[25.17431193 30.82568807] ; [72.82568807 89.17431193],0
s8,1,0.589875,0.29054,[24 31] ; [64 98],[22.30414747 32.69585253] ; [65.69585253 96.30414747],0
d1,1,0.617746,0.249048,[30 26] ; [93 69],[31.59633028 24.40366972] ; [91.40366972 70.59633028],0
u3,1,0.619423,0.246679,[6 7] ; [28 24],[6.8 6.2] ; [27.2 24.8],0
a6,1,0.622089,0.242942,[39 17] ; [107  55],[37.50458716 18.49541284] ; [108.49541284  53.50458716],0
p6,1,0.642633,0.215315,[26 30] ; [69 92],[24.51612903 31.48387097] ; [70.48387097 90.51612903],0
d4,1,0.652979,0.202165,[43 13] ; [129  33],[44.18348624 11.81651376] ; [127.81651376  34.18348624],0
a8,1,0.658004,0.195958,[ 6 44] ; [ 15 138],[ 5.17241379 44.82758621] ; [ 15.82758621 137.17241379],0
n6,1,0.667106,0.185006,[47  9] ; [131  30],[45.93548387 10.06451613] ; [132.06451613  28.93548387],0
s7,1,0.679199,0.171029,[27 23] ; [79 77],[25.72815534 24.27184466] ; [80.27184466 75.72815534],0
v4,1,0.727571,0.121353,[52  3] ; [151  11],[51.4516129  3.5483871] ; [151.5483871  10.4516129],0
p11,1,0.815305,0.054563,[42 14] ; [124  38],[42.64220183 13.35779817] ; [123.35779817  38.64220183],0
p1,1,0.857614,0.032189,[ 6 50] ; [ 16 146],[ 5.65137615 50.34862385] ; [ 16.34862385 145.65137615],0
u2,1,0.867355,0.027895,[8 6] ; [31 21],[8.27272727 5.72727273] ; [30.72727273 21.27272727],0
p8,1,0.871094,0.026331,[32 24] ; [94 67],[32.51612903 23.48387097] ; [93.48387097 67.51612903],0
b5,1,0.886738,0.020287,[30 26] ; [85 77],[29.5412844 26.4587156] ; [85.4587156 76.5412844],0
r2,1,0.910846,0.012538,[51  5] ; [144  15],[50.79069767  5.20930233] ; [144.20930233  14.79069767],0
n1,1,0.921373,0.009743,[4 7] ; [16 30],[3.85964912 7.14035088] ; [16.14035088 29.85964912],0
d3,1,0.949967,0.003937,[40 16] ; [115  47],[39.81651376 16.18348624] ; [115.18348624  46.81651376],0
