Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,7.1e-05,15.779332,[29 31] ; [10 55],[18.72 41.28] ; [20.28 44.72],1
d4,1,0.009538,6.719291,[56  6] ; [47 18],[50.28346457 11.71653543] ; [52.71653543 12.28346457],0
p2,1,0.027836,4.838188,[46 16] ; [58  7],[50.77165354 11.22834646] ; [53.22834646 11.77165354],0
a8,1,0.071337,3.25199,[ 5 52] ; [ 1 62],[ 2.85 54.15] ; [ 3.15 59.85],0
n1,1,0.097646,2.743584,[ 1 10] ; [ 7 12],[2.93333333 8.06666667] ; [ 5.06666667 13.93333333],0
a7,1,0.106255,2.609053,[47 15] ; [40 24],[42.80952381 19.19047619] ; [44.19047619 19.80952381],0
p1,1,0.134691,2.237592,[ 3 59] ; [ 8 57],[ 5.37007874 56.62992126] ; [ 5.62992126 59.37007874],0
u1,1,0.136518,2.216779,[15 47] ; [ 9 56],[11.71653543 50.28346457] ; [12.28346457 52.71653543],0
u2,1,0.140393,2.173649,[ 6 11] ; [13  9],[8.28205128 8.71794872] ; [10.71794872 11.28205128],0
v1,1,0.152158,2.050486,[35 26] ; [29 36],[30.98412698 30.01587302] ; [33.01587302 31.98412698],0
d1,1,0.15272,2.044875,[42 20] ; [36 29],[38.07874016 23.92125984] ; [39.92125984 25.07874016],0
d3,1,0.166285,1.916124,[51 11] ; [46 18],[47.73015873 14.26984127] ; [49.26984127 14.73015873],0
a4,1,0.191461,1.706342,[30 32] ; [24 41],[26.36220472 35.63779528] ; [27.63779528 37.36220472],0
d5,1,0.202323,1.625526,[53  9] ; [49 15],[50.19047619 11.80952381] ; [51.80952381 12.19047619],0
s7,1,0.211628,1.560253,[34 27] ; [42 21],[37.38709677 23.61290323] ; [38.61290323 24.38709677],0
b4,1,0.227313,1.457598,[39 23] ; [34 31],[35.63779528 26.36220472] ; [37.36220472 27.63779528],0
p8,1,0.23513,1.409559,[31 28] ; [41 24],[34.25806452 24.74193548] ; [37.74193548 27.25806452],0
d2,1,0.252504,1.309398,[33 29] ; [28 37],[29.77952756 32.22047244] ; [31.22047244 33.77952756],0
r1,1,0.268851,1.2226,[50 12] ; [47 18],[47.35433071 14.64566929] ; [49.64566929 15.35433071],0
b1,1,0.344758,0.892657,[18 44] ; [24 41],[20.50393701 41.49606299] ; [21.49606299 43.50393701],0
p7,1,0.387409,0.74706,[45 16] ; [42 21],[42.7983871 18.2016129] ; [44.2016129 18.7983871],0
r2,1,0.423865,0.639575,[57  5] ; [62  3],[58.09448819  3.90551181] ; [60.90551181  4.09448819],0
r3,1,0.425498,0.635081,[60  2] ; [60  4],[59.04761905  2.95238095] ; [60.95238095  3.04761905],0
a3,1,0.432553,0.615958,[45 17] ; [43 22],[42.96062992 19.03937008] ; [45.03937008 19.96062992],0
p9,1,0.436903,0.604402,[60  2] ; [61  4],[59.07086614  2.92913386] ; [61.92913386  3.07086614],0
n2,1,0.44861,0.574163,[8 3] ; [16  3],[8.8 2.2] ; [15.2  3.8],0
n5,1,0.449189,0.572697,[42 20] ; [48 17],[43.93700787 18.06299213] ; [46.06299213 18.93700787],0
p4,1,0.449885,0.570942,[37 25] ; [43 22],[39.05511811 22.94488189] ; [40.94488189 24.05511811],0
a1,1,0.531398,0.391718,[ 2 60] ; [ 1 64],[ 1.46456693 60.53543307] ; [ 1.53543307 63.46456693],0
p11,1,0.568798,0.324697,[47 15] ; [52 13],[48.33070866 13.66929134] ; [50.66929134 14.33070866],0
s6,1,0.569117,0.324163,[49 11] ; [53  9],[50.16393443  9.83606557] ; [51.83606557 10.16393443],0
s2,1,0.613298,0.2554,[42 20] ; [46 18],[43.3015873 18.6984127] ; [44.6984127 19.3015873],0
v4,1,0.622266,0.242695,[59  3] ; [62  2],[59.53968254  2.46031746] ; [61.46031746  2.53968254],0
r4,1,0.636143,0.223823,[56  6] ; [57  8],[55.16535433  6.83464567] ; [57.83464567  7.16535433],0
