Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,59.769431,[250  88] ; [52 90],[212.65833333 125.34166667] ; [89.34166667 52.65833333],1
a6,1,0.0,49.352316,[260  79] ; [62 80],[226.93970894 112.06029106] ; [95.06029106 46.93970894],1
d5,1,1e-06,23.240384,[274  65] ; [85 57],[253.01663202  85.98336798] ; [105.98336798  36.01663202],1
r4,1,2e-06,22.804228,[292  48] ; [95 47],[272.98755187  67.01244813] ; [114.01244813  27.98755187],1
a2,1,2e-06,22.744544,[ 86 254] ; [  9 133],[ 67.01244813 272.98755187] ; [ 27.98755187 114.01244813],1
r3,1,3e-06,21.635477,[317  21] ; [113  29],[302.79166667  35.20833333] ; [127.20833333  14.79166667],1
r1,1,3.1e-05,17.34585,[261  77] ; [83 59],[242.23333333  95.76666667] ; [101.76666667  40.23333333],1
u1,1,9.7e-05,15.195178,[ 56 284] ; [  5 137],[ 43.02904564 296.97095436] ; [ 17.97095436 124.02904564],1
p10,1,0.000153,14.330275,[250  84] ; [79 59],[232.80932203 101.19067797] ; [96.19067797 41.80932203],1
d1,1,0.000185,13.972721,[188 152] ; [52 90],[169.29460581 170.70539419] ; [70.70539419 71.29460581],1
r2,1,0.00029,13.131338,[312  23] ; [115  25],[301.14736842  33.85263158] ; [125.85263158  14.14736842],1
d4,1,0.000339,12.841052,[277  62] ; [94 47],[262.01875  76.98125] ; [108.98125  32.01875],1
p8,1,0.000357,12.745421,[163 171] ; [43 96],[145.46300211 188.53699789] ; [60.53699789 78.46300211],1
a5,1,0.000538,11.979271,[238 102] ; [76 66],[221.49377593 118.50622407] ; [92.50622407 49.49377593],1
v4,1,0.000595,11.793013,[311  26] ; [115  26],[300.33891213  36.66108787] ; [125.66108787  15.33891213],1
p3,1,0.001678,9.872203,[144 193] ; [ 38 101],[128.85294118 208.14705882] ; [53.14705882 85.85294118],0
p2,1,0.002305,9.289482,[269  68] ; [92 46],[256.12  80.88] ; [104.88  33.12],0
u3,1,0.003412,8.573097,[65 52] ; [19 40],[55.84090909 61.15909091] ; [28.15909091 30.84090909],0
p4,1,0.003666,8.44222,[178 160] ; [52 85],[163.66315789 174.33684211] ; [66.33684211 70.66315789],0
s2,1,0.00479,7.957234,[108 231] ; [ 27 114],[ 95.34375 243.65625] ; [ 39.65625 101.34375],0
s6,1,0.00573,7.633399,[163 174] ; [48 91],[149.38445378 187.61554622] ; [61.61554622 77.38445378],0
p9,1,0.022743,5.188054,[255  77] ; [92 46],[245.11489362  86.88510638] ; [101.88510638  36.11489362],0
p6,1,0.029102,4.761584,[ 92 242] ; [ 24 110],[ 82.78632479 251.21367521] ; [ 33.21367521 100.78632479],0
v2,1,0.029976,4.710658,[173 151] ; [58 79],[162.35140998 161.64859002] ; [68.64859002 68.35140998],0
v3,1,0.037404,4.331936,[113 215] ; [ 34 104],[103.46781116 224.53218884] ; [43.53218884 94.46781116],0
b5,1,0.068506,3.318457,[210 130] ; [75 67],[201.0373444 138.9626556] ; [83.9626556 58.0373444],0
p7,1,0.077716,3.112031,[189 142] ; [66 71],[180.3525641 150.6474359] ; [74.6474359 62.3525641],0
p11,1,0.078176,3.10242,[252  88] ; [94 48],[244.06639004  95.93360996] ; [101.93360996  40.06639004],0
b1,1,0.085124,2.964253,[127 213] ; [65 77],[135.43568465 204.56431535] ; [56.56431535 85.43568465],0
p12,1,0.096352,2.764911,[ 19 317] ; [  3 137],[ 15.52941176 320.47058824] ; [  6.47058824 133.52941176],0
u2,1,0.09709,2.752702,[64 53] ; [24 34],[58.83428571 58.16571429] ; [29.16571429 28.83428571],0
s7,1,0.123355,2.374197,[ 79 243] ; [ 24 110],[ 72.73245614 249.26754386] ; [ 30.26754386 103.73245614],0
a8,1,0.125039,2.353038,[ 42 269] ; [ 11 121],[ 37.20767494 273.79232506] ; [ 15.79232506 116.20767494],0
a3,1,0.18417,1.763653,[220 117] ; [83 58],[213.62133891 123.37866109] ; [89.37866109 51.62133891],0
v1,1,0.210905,1.565206,[156 176] ; [57 83],[149.8220339 182.1779661] ; [63.1779661 76.8220339],0
n6,1,0.231616,1.430909,[259  79] ; [100  40],[253.85355649  84.14644351] ; [105.14644351  34.85355649],0
s3,1,0.256537,1.287352,[129 205] ; [46 93],[123.57293869 210.42706131] ; [51.42706131 87.57293869],0
b3,1,0.262193,1.257143,[ 56 124] ; [32 52],[ 60. 120.] ; [28. 56.],0
b2,1,0.262193,1.257143,[ 56 124] ; [32 52],[ 60. 120.] ; [28. 56.],0
s5,1,0.281415,1.160246,[ 65 271] ; [ 33 106],[ 69.32210526 266.67789474] ; [ 28.67789474 110.32210526],0
p1,1,0.297395,1.085837,[ 31 305] ; [  9 133],[ 28.11715481 307.88284519] ; [ 11.88284519 130.11715481],0
n3,1,0.325194,0.967943,[59 22] ; [29 16],[56.57142857 24.42857143] ; [31.42857143 13.57142857],0
p5,1,0.353546,0.86069,[ 25 311] ; [ 14 126],[ 27.52941176 308.47058824] ; [ 11.47058824 128.52941176],0
n4,1,0.408522,0.683098,[245  95] ; [97 45],[241.24481328  98.75518672] ; [100.75518672  41.24481328],0
a4,1,0.448743,0.573824,[141 198] ; [53 87],[137.29853862 201.70146138] ; [56.70146138 83.29853862],0
a1,1,0.461359,0.542595,[ 16 324] ; [  9 133],[ 17.63485477 322.36514523] ; [  7.36514523 134.63485477],0
n5,1,0.636265,0.22366,[226 111] ; [97 43],[228.19916143 108.80083857] ; [94.80083857 45.19916143],0
b4,1,0.653422,0.201614,[196 144] ; [85 57],[198.21576763 141.78423237] ; [82.78423237 59.21576763],0
n2,1,0.678528,0.171787,[54 27] ; [33 14],[55.0546875 25.9453125] ; [31.9453125 15.0546875],0
d2,1,0.747919,0.103288,[143 195] ; [57 83],[141.42259414 196.57740586] ; [58.57740586 81.42259414],0
s1,1,0.766912,0.087863,[ 14 323] ; [  5 135],[ 13.42348008 323.57651992] ; [  5.57651992 134.42348008],0
n1,1,0.831921,0.045045,[27 53] ; [15 32],[26.45669291 53.54330709] ; [15.54330709 31.45669291],0
u4,1,0.882655,0.021787,[  2 338] ; [  1 141],[  2.11618257 337.88381743] ; [  0.88381743 141.11618257],0
