Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.5e-05,18.704693,[27  5] ; [51 72],[16.10322581 15.89677419] ; [61.89677419 61.10322581],1
s1,1,0.635231,0.225033,[ 2 32] ; [  5 120],[ 1.49685535 32.50314465] ; [  5.50314465 119.49685535],0
a3,1,0.652996,0.202144,[18 16] ; [71 53],[19.15189873 14.84810127] ; [69.84810127 54.15189873],0
b4,1,0.66499,0.187518,[19 15] ; [75 50],[20.10062893 13.89937107] ; [73.89937107 51.10062893],0
d1,1,0.668497,0.183365,[16 18] ; [64 61],[17.10691824 16.89308176] ; [62.89308176 62.10691824],0
v2,1,0.674473,0.176415,[14 19] ; [54 62],[15.06040268 17.93959732] ; [52.93959732 63.06040268],0
p5,1,0.813662,0.055557,[ 2 32] ; [  6 117],[ 1.73248408 32.26751592] ; [  6.26751592 116.73248408],0
a2,1,0.81939,0.052135,[ 4 30] ; [ 13 112],[ 3.63522013 30.36477987] ; [ 13.36477987 111.63522013],0
d3,1,0.852107,0.034756,[23 10] ; [85 40],[22.55696203 10.44303797] ; [85.44303797 39.55696203],0
a6,1,0.857549,0.032218,[19 15] ; [72 53],[19.4591195 14.5408805] ; [71.5408805 53.4591195],0
a5,1,0.877638,0.023705,[19 15] ; [68 57],[18.60377358 15.39622642] ; [68.39622642 56.60377358],0
d5,1,0.919598,0.010189,[24  9] ; [92 33],[24.2278481  8.7721519] ; [91.7721519 33.2278481],0
s3,1,0.940828,0.00551,[16 18] ; [57 66],[15.8089172 18.1910828] ; [57.1910828 65.8089172],0
d4,1,0.978463,0.000729,[27  7] ; [99 26],[26.94339623  7.05660377] ; [99.05660377 25.94339623],0
