Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,35.658827,[53 76] ; [188  72],[79.92030848 49.07969152] ; [161.07969152  98.92030848],1
v3,1,0.316416,1.003706,[27 99] ; [ 44 212],[ 23.41884817 102.58115183] ; [ 47.58115183 208.41884817],0
s3,1,0.343633,0.896829,[74 54] ; [136 122],[69.6373057 58.3626943] ; [140.3626943 117.6373057],0
s8,1,0.353347,0.861401,[53 75] ; [ 95 165],[48.82474227 79.17525773] ; [ 99.17525773 160.82474227],0
a4,1,0.355142,0.855,[58 70] ; [105 155],[53.77319588 74.22680412] ; [109.22680412 150.77319588],0
v1,1,0.390752,0.736599,[44 82] ; [101 155],[47.82722513 78.17277487] ; [ 97.17277487 158.82722513],0
a5,1,0.404684,0.694365,[81 48] ; [175  86],[84.67692308 44.32307692] ; [171.32307692  89.67692308],0
n4,1,0.443707,0.586677,[90 39] ; [191  69],[93.18508997 35.81491003] ; [187.81491003  72.18508997],0
p5,1,0.447948,0.575838,[ 16 111] ; [ 26 233],[ 13.81865285 113.18134715] ; [ 28.18134715 230.81865285],0
b3,1,0.451296,0.567394,[31 51] ; [ 50 102],[28.38461538 53.61538462] ; [52.61538462 99.38461538],0
b2,1,0.451296,0.567394,[31 51] ; [ 50 102],[28.38461538 53.61538462] ; [52.61538462 99.38461538],0
u2,1,0.453676,0.561452,[25 24] ; [53 39],[27.10638298 21.89361702] ; [50.89361702 41.10638298],0
n1,1,0.522259,0.409429,[18 30] ; [27 35],[19.63636364 28.36363636] ; [25.36363636 36.63636364],0
u4,1,0.531629,0.391277,[  1 128] ; [  4 257],[  1.65384615 127.34615385] ; [  3.34615385 257.65384615],0
n2,1,0.583209,0.301075,[36 12] ; [45 19],[34.71428571 13.28571429] ; [46.28571429 17.71428571],0
p3,1,0.59754,0.278723,[53 75] ; [115 145],[55.42268041 72.57731959] ; [112.57731959 147.42268041],0
d2,1,0.62455,0.239525,[58 70] ; [111 149],[55.75257732 72.24742268] ; [113.24742268 146.75257732],0
a3,1,0.648225,0.208145,[80 48] ; [168  91],[82.02583979 45.97416021] ; [165.97416021  93.02583979],0
s4,1,0.655358,0.199211,[ 28 100] ; [ 51 205],[ 26.33333333 101.66666667] ; [ 52.66666667 203.33333333],0
p11,1,0.674518,0.176363,[96 33] ; [189  72],[94.26923077 34.73076923] ; [190.73076923  70.26923077],0
p1,1,0.691177,0.157814,[ 12 117] ; [ 21 238],[ 10.97164948 118.02835052] ; [ 22.02835052 236.97164948],0
s1,1,0.73296,0.116411,[  7 121] ; [ 12 245],[  6.31688312 121.68311688] ; [ 12.68311688 244.31688312],0
p12,1,0.733061,0.11632,[  7 122] ; [ 12 247],[  6.31701031 122.68298969] ; [ 12.68298969 246.31701031],0
p7,1,0.737776,0.112091,[71 56] ; [146 107],[72.52368421 54.47631579] ; [144.47631579 108.52368421],0
n6,1,0.813745,0.055506,[104  25] ; [213  48],[104.85384615  24.14615385] ; [212.14615385  48.85384615],0
p6,1,0.858021,0.032003,[44 84] ; [ 87 173],[43.21649485 84.78350515] ; [ 87.78350515 172.21649485],0
b4,1,0.923046,0.009331,[71 58] ; [145 116],[71.44615385 57.55384615] ; [144.55384615 116.44615385],0
s6,1,0.969139,0.001497,[80 45] ; [165  92],[80.17015707 44.82984293] ; [164.82984293  92.17015707],0
a8,1,1.0,0.0,[ 14 107] ; [ 28 214],[ 14. 107.] ; [ 28. 214.],0
