Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,5e-06,20.72355,[57 12] ; [26 33],[44.7421875 24.2578125] ; [38.2578125 20.7421875],1
d1,1,0.00137,10.245616,[53 18] ; [29 32],[44.10606061 26.89393939] ; [37.89393939 23.10606061],0
s2,1,0.001494,10.085494,[61  9] ; [38 22],[53.30769231 16.69230769] ; [45.69230769 14.30769231],0
d2,1,0.001751,9.794157,[45 26] ; [22 39],[36.03787879 34.96212121] ; [30.96212121 30.03787879],0
u1,1,0.002074,9.482624,[21 50] ; [ 5 56],[13.98484848 57.01515152] ; [12.01515152 48.98484848],0
r4,1,0.005305,7.772502,[68  3] ; [49 12],[62.93181818  8.06818182] ; [54.06818182  6.93181818],0
p5,1,0.009902,6.652505,[10 61] ; [ 1 60],[ 5.91666667 65.08333333] ; [ 5.08333333 55.91666667],0
p1,1,0.011271,6.422139,[12 59] ; [ 2 59],[ 7.53030303 63.46969697] ; [ 6.46969697 54.53030303],0
p7,1,0.012147,6.289252,[53 16] ; [33 26],[46.359375 22.640625] ; [39.640625 19.359375],0
v1,1,0.013313,6.12707,[39 32] ; [20 40],[31.97709924 39.02290076] ; [27.02290076 32.97709924],0
s3,1,0.017641,5.631452,[60 10] ; [41 19],[54.38461538 15.61538462] ; [46.61538462 13.38461538],0
v3,1,0.02116,5.313603,[27 44] ; [11 46],[21.078125 49.921875] ; [16.921875 40.078125],0
n4,1,0.022036,5.242978,[52 19] ; [33 28],[45.71969697 25.28030303] ; [39.28030303 21.71969697],0
p10,1,0.023204,5.153169,[63  8] ; [44 16],[57.99236641 13.00763359] ; [49.00763359 10.99236641],0
r3,1,0.027571,4.854695,[70  1] ; [53  6],[67.17692308  3.82307692] ; [55.82307692  3.17692308],0
a3,1,0.035967,4.398688,[56 15] ; [38 23],[50.56060606 20.43939394] ; [43.43939394 17.56060606],0
p6,1,0.037795,4.314212,[36 34] ; [20 40],[30.15384615 39.84615385] ; [25.84615385 34.15384615],0
p4,1,0.052939,3.74585,[50 21] ; [33 28],[44.64393939 26.35606061] ; [38.35606061 22.64393939],0
