Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,45.192876,[46 49] ; [77  4],[66.39204545 28.60795455] ; [56.60795455 24.39204545],1
d3,1,0.0,41.270029,[48 46] ; [77  4],[67.14285714 26.85714286] ; [57.85714286 23.14285714],1
d2,1,0.0,33.788467,[12 84] ; [43 38],[29.83050847 66.16949153] ; [25.16949153 55.83050847],1
a5,1,0.000132,14.613144,[40 56] ; [57 24],[52.61016949 43.38983051] ; [44.38983051 36.61016949],1
a2,1,0.000286,13.158211,[ 4 92] ; [18 63],[11.93220339 84.06779661] ; [10.06779661 70.93220339],1
a4,1,0.001184,10.514639,[16 80] ; [31 50],[25.49152542 70.50847458] ; [21.50847458 59.49152542],0
r3,1,0.001386,10.223933,[81 14] ; [80  1],[86.90340909  8.09659091] ; [74.09659091  6.90340909],0
r1,1,0.001387,10.222994,[58 38] ; [66 14],[67.63636364 28.36363636] ; [56.36363636 23.63636364],0
u1,1,0.002119,9.443538,[ 4 92] ; [15 66],[10.30508475 85.69491525] ; [ 8.69491525 72.30508475],0
a6,1,0.002575,9.086378,[54 42] ; [63 18],[63.45762712 32.54237288] ; [53.54237288 27.45762712],0
v2,1,0.007957,7.043025,[36 57] ; [45 31],[44.5739645 48.4260355] ; [36.4260355 39.5739645],0
a3,1,0.009195,6.784607,[46 49] ; [55 26],[54.51704545 40.48295455] ; [46.48295455 34.51704545],0
a7,1,0.013985,6.040029,[66 29] ; [69 12],[72.86931818 22.13068182] ; [62.13068182 18.86931818],0
s6,1,0.019708,5.437594,[48 47] ; [55 26],[55.59659091 39.40340909] ; [47.40340909 33.59659091],0
r2,1,0.020771,5.345936,[80 15] ; [77  4],[84.74431818 10.25568182] ; [72.25568182  8.74431818],0
s2,1,0.022711,5.190456,[34 62] ; [42 38],[41.45454545 54.54545455] ; [34.54545455 45.45454545],0
b5,1,0.023205,5.153072,[49 47] ; [55 26],[56.40677966 39.59322034] ; [47.59322034 33.40677966],0
a8,1,0.030674,4.671113,[ 8 80] ; [ 1 74],[ 4.85889571 83.14110429] ; [ 4.14110429 70.85889571],0
s5,1,0.034056,4.491878,[21 74] ; [29 50],[27.29885057 67.70114943] ; [22.70114943 56.29885057],0
r4,1,0.040172,4.21059,[71 25] ; [70 11],[76.47457627 19.52542373] ; [64.52542373 16.47457627],0
b3,1,0.050371,3.829054,[ 9 35] ; [16 24],[13.0952381 30.9047619] ; [11.9047619 28.0952381],0
b2,1,0.050371,3.829054,[ 9 35] ; [16 24],[13.0952381 30.9047619] ; [11.9047619 28.0952381],0
v4,1,0.058289,3.585417,[86  9] ; [78  2],[89.02857143  5.97142857] ; [74.97142857  5.02857143],0
n5,1,0.058622,3.575938,[40 55] ; [23 58],[34.00568182 60.99431818] ; [28.99431818 52.00568182],0
s3,1,0.071403,3.250467,[41 54] ; [46 35],[46.96022727 48.03977273] ; [40.03977273 40.96022727],0
u3,1,0.07909,3.083513,[25 23] ; [19  7],[28.54054054 19.45945946] ; [15.45945946 10.54054054],0
u2,1,0.11091,2.541209,[24 24] ; [18  8],[27.24324324 20.75675676] ; [14.75675676 11.24324324],0
p3,1,0.13,2.292499,[32 64] ; [36 45],[36.88135593 59.11864407] ; [31.11864407 49.88135593],0
b1,1,0.213892,1.544883,[37 59] ; [24 57],[33.08474576 62.91525424] ; [27.91525424 53.08474576],0
v3,1,0.216775,1.525593,[19 74] ; [22 55],[22.42941176 70.57058824] ; [18.57058824 58.42941176],0
p4,1,0.224581,1.474858,[41 55] ; [42 39],[45.01694915 50.98305085] ; [37.98305085 43.01694915],0
b4,1,0.237192,1.397205,[52 44] ; [51 30],[55.86440678 40.13559322] ; [47.13559322 33.86440678],0
a1,1,0.2408,1.375904,[ 4 92] ; [ 1 80],[ 2.71186441 93.28813559] ; [ 2.28813559 78.71186441],0
p12,1,0.295721,1.093391,[ 2 94] ; [ 4 77],[ 3.25423729 92.74576271] ; [ 2.74576271 78.25423729],0
p10,1,0.29647,1.090005,[67 28] ; [62 18],[70.02857143 24.97142857] ; [58.97142857 21.02857143],0
p7,1,0.3241,0.97233,[61 31] ; [46 32],[57.90588235 34.09411765] ; [49.09411765 28.90588235],0
s7,1,0.412168,0.672539,[34 61] ; [23 54],[31.48255814 63.51744186] ; [25.51744186 51.48255814],0
n2,1,0.468717,0.525,[27  9] ; [18  9],[25.71428571 10.28571429] ; [19.28571429  7.71428571],0
p8,1,0.515306,0.423278,[44 51] ; [41 39],[46.14285714 48.85714286] ; [38.85714286 41.14285714],0
s8,1,0.522111,0.409722,[30 66] ; [29 52],[32. 64.] ; [27. 54.],0
v1,1,0.556974,0.344971,[38 56] ; [35 43],[39.89534884 54.10465116] ; [33.10465116 44.89534884],0
s4,1,0.691797,0.157147,[25 71] ; [19 62],[23.86440678 72.13559322] ; [20.13559322 60.86440678],0
n3,1,0.704565,0.143767,[26 10] ; [19  9],[25.3125 10.6875] ; [19.6875  8.3125],0
n6,1,0.732126,0.117169,[63 32] ; [55 25],[64.05714286 30.94285714] ; [53.94285714 26.05714286],0
n1,1,0.737931,0.111953,[ 9 27] ; [ 6 22],[ 8.4375 27.5625] ; [ 6.5625 21.4375],0
p11,1,0.767722,0.087235,[68 28] ; [59 22],[68.88135593 27.11864407] ; [58.11864407 22.88135593],0
