Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.000773,11.303892,[11 55] ; [18 20],[18.40384615 47.59615385] ; [10.59615385 27.40384615],1
s4,1,0.006036,7.539437,[ 9 57] ; [14 24],[14.59615385 51.40384615] ; [ 8.40384615 29.59615385],0
p4,1,0.008444,6.936697,[33 33] ; [29  9],[39.34615385 26.65384615] ; [22.65384615 15.34615385],0
p7,1,0.014359,5.993514,[42 21] ; [32  4],[47.09090909 15.90909091] ; [26.90909091  9.09090909],0
b5,1,0.027224,4.876555,[36 30] ; [29  9],[41.25 24.75] ; [23.75 14.25],0
s2,1,0.033263,4.532184,[24 42] ; [22 16],[29.19230769 36.80769231] ; [16.80769231 21.19230769],0
p12,1,0.047149,3.940066,[ 2 64] ; [ 5 33],[ 4.44230769 61.55769231] ; [ 2.55769231 35.44230769],0
p5,1,0.118064,2.442821,[ 3 62] ; [ 5 33],[ 5.04854369 59.95145631] ; [ 2.95145631 35.04854369],0
s7,1,0.138369,2.195999,[19 44] ; [17 21],[22.45544554 40.54455446] ; [13.54455446 24.45544554],0
u2,1,0.151028,2.061833,[17 16] ; [13  5],[19.41176471 13.58823529] ; [10.58823529  7.41176471],0
s8,1,0.156573,2.007018,[22 44] ; [18 20],[25.38461538 40.61538462] ; [14.61538462 23.38461538],0
r4,1,0.164197,1.935141,[56 10] ; [28 10],[53.30769231 12.69230769] ; [30.69230769  7.30769231],0
v3,1,0.178226,1.812354,[21 40] ; [ 8 29],[18.05102041 42.94897959] ; [10.94897959 26.05102041],0
s5,1,0.183834,1.766356,[17 48] ; [14 22],[19.95049505 45.04950495] ; [11.04950495 24.95049505],0
b4,1,0.22827,1.451607,[41 25] ; [19 19],[38.07692308 27.92307692] ; [21.92307692 16.07692308],0
s3,1,0.232115,1.427853,[28 37] ; [21 17],[30.9223301 34.0776699] ; [18.0776699 19.9223301],0
r1,1,0.234037,1.416155,[49 17] ; [24 14],[46.32692308 19.67307692] ; [26.67307692 11.32692308],0
d4,1,0.238212,1.391147,[49 17] ; [32  6],[51.40384615 14.59615385] ; [29.59615385  8.40384615],0
d3,1,0.238427,1.38987,[45 21] ; [30  8],[47.59615385 18.40384615] ; [27.40384615 10.59615385],0
a4,1,0.239719,1.382243,[14 52] ; [12 26],[16.5 49.5] ; [ 9.5 28.5],0
p1,1,0.243043,1.362855,[ 3 61] ; [ 4 33],[ 4.43564356 59.56435644] ; [ 2.56435644 34.43564356],0
