Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,149.04424,[ 52 199] ; [220  82],[123.45750452 127.54249548] ; [148.54249548 153.45750452],1
s2,1,0.0,115.927386,[ 71 177] ; [226  77],[133.676951 114.323049] ; [163.323049 139.676951],1
s3,1,0.0,88.293813,[ 85 162] ; [224  77],[139.27554745 107.72445255] ; [169.72445255 131.27554745],1
s6,1,0.0,66.900395,[131 113] ; [256  43],[173.90055249  70.09944751] ; [213.09944751  85.90055249],1
a3,1,0.0,33.252476,[174  78] ; [269  34],[201.14594595  50.85405405] ; [241.85405405  61.14594595],1
s5,1,2e-06,22.23952,[ 68 175] ; [140 152],[ 94.47476636 148.52523364] ; [113.52523364 178.47476636],1
p6,1,4e-06,21.104352,[ 74 175] ; [148 154],[100.323049 148.676951] ; [121.676951 180.323049],1
p3,1,5.2e-05,16.373657,[110 141] ; [185 118],[133.65523466 117.34476534] ; [161.34476534 141.65523466],1
u1,1,8.3e-05,15.483152,[ 43 209] ; [ 96 208],[ 63. 189.] ; [ 76. 228.],1
p4,1,8.7e-05,15.388933,[138 112] ; [216  87],[160.03616637  89.96383363] ; [193.96383363 109.03616637],1
n4,1,0.000116,14.856283,[195  57] ; [271  32],[211.58918919  40.41081081] ; [254.41081081  48.58918919],1
v3,1,0.000473,12.220892,[ 80 162] ; [142 154],[ 99.85873606 142.14126394] ; [122.14126394 173.85873606],1
d2,1,0.000613,11.735242,[128 121] ; [200 104],[147.68896926 101.31103074] ; [180.31103074 123.68896926],1
p5,1,0.002495,9.144528,[ 20 231] ; [ 50 252],[ 31.7721519 219.2278481] ; [ 38.2278481 263.7721519],0
n5,1,0.002982,8.81856,[192  58] ; [263  41],[205.32490975  44.67509025] ; [249.67509025  54.32490975],0
p9,1,0.003068,8.76644,[210  39] ; [278  23],[220.93090909  28.06909091] ; [267.06909091  33.93090909],0
a8,1,0.00495,7.897436,[ 22 209] ; [ 50 223],[ 33. 198.] ; [ 39. 234.],0
