Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.997124,[43 34] ; [127  10],[61.1682243 15.8317757] ; [108.8317757  28.1682243],1
r2,1,4.5e-05,16.627367,[57 18] ; [130   7],[66.15566038  8.84433962] ; [120.84433962  16.15566038],1
r3,1,0.000874,11.076921,[65 12] ; [130   4],[71.16113744  5.83886256] ; [123.83886256  10.16113744],1
s6,1,0.000949,10.924481,[33 42] ; [91 44],[44.28571429 30.71428571] ; [79.71428571 55.28571429],1
d4,1,0.001289,10.358805,[43 34] ; [104  31],[53.39150943 23.60849057] ; [93.60849057 41.39150943],0
d5,1,0.003358,8.602238,[41 35] ; [101  36],[50.66666667 25.33333333] ; [91.33333333 45.66666667],0
d1,1,0.005286,7.778735,[16 61] ; [54 83],[25.18691589 51.81308411] ; [44.81308411 92.18691589],0
s8,1,0.009728,6.683986,[17 60] ; [54 83],[25.54672897 51.45327103] ; [45.45327103 91.54672897],0
a6,1,0.012488,6.240245,[33 44] ; [83 54],[41.73831776 35.26168224] ; [74.26168224 62.73831776],0
s3,1,0.014054,6.031357,[34 42] ; [84 51],[42.50236967 33.49763033] ; [75.49763033 59.50236967],0
u3,1,0.016047,5.797713,[19 30] ; [40 25],[25.35964912 23.64035088] ; [33.64035088 31.35964912],0
a7,1,0.021247,5.306406,[44 32] ; [99 36],[51.507109 24.492891] ; [91.492891 43.507109],0
v4,1,0.021909,5.252962,[68  8] ; [132   4],[71.69811321  4.30188679] ; [128.30188679   7.69811321],0
n5,1,0.03152,4.62441,[45 32] ; [99 37],[52.05633803 24.94366197] ; [91.94366197 44.05633803],0
a3,1,0.031537,4.623498,[28 48] ; [71 65],[35.49056604 40.50943396] ; [63.50943396 72.49056604],0
s5,1,0.035163,4.437234,[13 60] ; [42 92],[19.39613527 53.60386473] ; [35.60386473 98.39613527],0
s2,1,0.044946,4.020658,[27 50] ; [67 69],[33.98122066 43.01877934] ; [60.01877934 75.98122066],0
a4,1,0.04882,3.881547,[ 9 68] ; [ 31 106],[14.39252336 62.60747664] ; [ 25.60747664 111.39252336],0
p10,1,0.062638,3.466132,[50 26] ; [104  30],[55.73333333 20.26666667] ; [98.26666667 35.73333333],0
s7,1,0.072584,3.223593,[23 51] ; [57 73],[29.01960784 44.98039216] ; [50.98039216 79.01960784],0
n4,1,0.073374,3.205885,[42 35] ; [91 45],[48.07981221 28.92018779] ; [84.92018779 51.07981221],0
d3,1,0.082245,3.019965,[39 36] ; [88 49],[44.92924528 30.07075472] ; [82.07075472 54.92924528],0
v3,1,0.086749,2.933684,[19 58] ; [47 83],[24.55072464 52.44927536] ; [41.44927536 88.55072464],0
v1,1,0.103522,2.650426,[28 48] ; [64 68],[33.61538462 42.38461538] ; [58.38461538 73.61538462],0
n6,1,0.146354,2.10985,[55 22] ; [109  27],[59.28638498 17.71361502] ; [104.71361502  31.28638498],0
v2,1,0.170174,1.881412,[30 47] ; [62 65],[34.7254902 42.2745098] ; [57.2745098 69.7254902],0
p4,1,0.173843,1.849491,[35 42] ; [75 61],[39.76525822 37.23474178] ; [70.23474178 65.76525822],0
n1,1,0.182962,1.773402,[ 6 20] ; [13 20],[ 8.37288136 17.62711864] ; [10.62711864 22.37288136],0
p1,1,0.215047,1.537119,[ 5 72] ; [ 16 120],[ 7.5915493 69.4084507] ; [ 13.4084507 122.5915493],0
n2,1,0.270437,1.21453,[16 10] ; [24  8],[17.93103448  8.06896552] ; [22.06896552  9.93103448],0
s4,1,0.272224,1.205508,[18 59] ; [ 23 111],[14.96208531 62.03791469] ; [ 26.03791469 107.96208531],0
p8,1,0.273251,1.200356,[34 42] ; [71 64],[37.81990521 38.18009479] ; [67.18009479 67.81990521],0
p11,1,0.279407,1.169974,[52 25] ; [102  35],[55.41121495 21.58878505] ; [98.58878505 38.41121495],0
p6,1,0.368696,0.808054,[23 52] ; [49 84],[25.96153846 49.03846154] ; [46.03846154 86.96153846],0
u1,1,0.379555,0.772143,[ 2 75] ; [  7 130],[ 3.23831776 73.76168224] ; [  5.76168224 131.23831776],0
p9,1,0.382953,0.761201,[58 19] ; [107  26],[60.5 16.5] ; [104.5  28.5],0
b1,1,0.429553,0.624031,[30 47] ; [46 91],[27.34579439 49.65420561] ; [48.65420561 88.34579439],0
s1,1,0.438158,0.601102,[ 1 76] ; [  4 130],[ 1.82464455 75.17535545] ; [  3.17535545 130.82464455],0
a1,1,0.451195,0.567647,[ 1 76] ; [  4 133],[ 1.79906542 75.20093458] ; [  3.20093458 133.79906542],0
b5,1,0.504124,0.446245,[48 29] ; [79 58],[45.69626168 31.30373832] ; [81.30373832 55.69626168],0
p3,1,0.572258,0.318919,[29 48] ; [57 80],[30.94392523 46.05607477] ; [55.05607477 81.94392523],0
b2,1,0.607758,0.263453,[12 31] ; [17 55],[10.84347826 32.15652174] ; [18.15652174 53.84347826],0
b3,1,0.607758,0.263453,[12 31] ; [17 55],[10.84347826 32.15652174] ; [18.15652174 53.84347826],0
p7,1,0.652288,0.203027,[45 30] ; [84 49],[46.51442308 28.48557692] ; [82.48557692 50.51442308],0
a8,1,0.652468,0.202803,[ 8 63] ; [ 17 109],[ 9.01015228 61.98984772] ; [ 15.98984772 110.01015228],0
p5,1,0.774226,0.082284,[ 8 69] ; [ 16 121],[ 8.63551402 68.36448598] ; [ 15.36448598 121.63551402],0
u2,1,0.784491,0.074786,[25 23] ; [35 29],[25.71428571 22.28571429] ; [34.28571429 29.71428571],0
p12,1,0.795202,0.067372,[ 4 73] ; [  6 130],[ 3.61502347 73.38497653] ; [  6.38497653 129.61502347],0
d2,1,0.92551,0.008741,[16 61] ; [ 29 107],[16.26760563 60.73239437] ; [ 28.73239437 107.26760563],0
b4,1,0.929817,0.007757,[46 31] ; [81 56],[45.69626168 31.30373832] ; [81.30373832 55.69626168],0
n3,1,0.9692,0.001491,[18  8] ; [23 10],[18.06779661  7.93220339] ; [22.93220339 10.06779661],0
