Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,103.592207,[216  82] ; [ 26 106],[167.71162791 130.28837209] ; [74.28837209 57.71162791],1
s3,1,0.0,78.547883,[216  79] ; [36 95],[174.50704225 120.49295775] ; [77.49295775 53.50704225],1
s7,1,0.0,65.690105,[201  88] ; [34 93],[163.25721154 125.74278846] ; [71.74278846 55.25721154],1
s8,1,0.0,41.964145,[188 108] ; [40 94],[156.94883721 139.05116279] ; [71.05116279 62.94883721],1
s5,1,0.0,30.726638,[131 158] ; [ 22 107],[105.78229665 183.21770335] ; [47.21770335 81.78229665],1
r4,1,0.0,27.231161,[288  11] ; [109  25],[274.1408776  24.8591224] ; [122.8591224  11.1408776],1
p4,1,2e-06,22.435028,[223  74] ; [68 63],[201.93224299  95.06775701] ; [89.06775701 41.93224299],1
s4,1,0.000132,14.612556,[ 57 236] ; [  7 127],[ 43.91569087 249.08430913] ; [ 20.08430913 113.91569087],1
p12,1,0.000269,13.273483,[ 41 257] ; [  3 130],[ 30.42227378 267.57772622] ; [ 13.57772622 119.42227378],1
p9,1,0.000306,13.030402,[270  26] ; [103  28],[258.56674473  37.43325527] ; [114.43325527  16.56674473],1
u1,1,0.000376,12.650145,[104 195] ; [ 24 110],[ 88.38799076 210.61200924] ; [39.61200924 94.38799076],1
p6,1,0.000494,12.138064,[142 153] ; [39 91],[125.63529412 169.36470588] ; [55.36470588 74.63529412],1
v4,1,0.000743,11.378406,[292   7] ; [121  13],[285.18937644  13.81062356] ; [127.81062356   6.18937644],1
r1,1,0.001739,9.806512,[266  33] ; [103  30],[255.39583333  43.60416667] ; [113.60416667  19.39583333],0
r3,1,0.003251,8.660842,[289   9] ; [120  13],[282.78886311  15.21113689] ; [126.21113689   6.78886311],0
b5,1,0.004274,8.163578,[193 106] ; [67 67],[179.53810624 119.46189376] ; [80.46189376 53.53810624],0
p10,1,0.004728,7.980797,[262  36] ; [102  30],[252.26046512  45.73953488] ; [111.73953488  20.26046512],0
p3,1,0.006554,7.39135,[177 120] ; [60 72],[164.07692308 132.92307692] ; [72.92307692 59.07692308],0
p2,1,0.007065,7.256452,[259  39] ; [101  31],[249.48837209  48.51162791] ; [110.51162791  21.48837209],0
v1,1,0.007141,7.237061,[182 108] ; [65 68],[169.33806147 120.66193853] ; [77.66193853 55.33806147],0
