Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,71.609758,[59 40] ; [ 38 217],[27.12711864 71.87288136] ; [ 69.87288136 185.12711864],1
s6,1,1.6e-05,18.609737,[67 34] ; [109 156],[48.56830601 52.43169399] ; [127.43169399 137.56830601],1
r1,1,0.00114,10.585648,[88 13] ; [191  79],[75.9541779 25.0458221] ; [203.0458221  66.9541779],0
d2,1,0.004813,7.948566,[54 48] ; [ 99 170],[42.06469003 59.93530997] ; [110.93530997 158.06469003],0
n4,1,0.00503,7.868787,[86 16] ; [189  81],[75.40322581 26.59677419] ; [199.59677419  70.40322581],0
p6,1,0.005427,7.731355,[42 58] ; [ 71 193],[31.04395604 68.95604396] ; [ 81.95604396 182.04395604],0
v3,1,0.005695,7.644293,[47 53] ; [ 82 179],[35.73407202 64.26592798] ; [ 93.26592798 167.73407202],0
a8,1,0.01011,6.615465,[18 73] ; [ 23 221],[11.13731343 79.86268657] ; [ 29.86268657 214.13731343],0
p7,1,0.010673,6.519049,[73 27] ; [155 110],[62.46575342 37.53424658] ; [165.53424658  99.46575342],0
p5,1,0.01304,6.163681,[19 83] ; [ 25 244],[12.09703504 89.90296496] ; [ 31.90296496 237.09703504],0
b3,1,0.019485,5.457463,[36 38] ; [46 96],[28.09259259 45.90740741] ; [53.90740741 88.09259259],0
b2,1,0.019485,5.457463,[36 38] ; [46 96],[28.09259259 45.90740741] ; [53.90740741 88.09259259],0
n3,1,0.020641,5.356832,[14 11] ; [49 12],[18.31395349  6.68604651] ; [44.68604651 16.31395349],0
s3,1,0.023774,5.111079,[31 70] ; [ 52 213],[22.90437158 78.09562842] ; [ 60.09562842 204.90437158],0
p3,1,0.024607,5.051301,[59 43] ; [120 148],[49.34594595 52.65405405] ; [129.65405405 138.34594595],0
s5,1,0.027483,4.860194,[26 72] ; [ 43 221],[18.67955801 79.32044199] ; [ 50.32044199 213.67955801],0
p12,1,0.044713,4.029439,[ 9 92] ; [ 10 258],[ 5.20054201 95.79945799] ; [ 13.79945799 254.20054201],0
a5,1,0.058934,3.567138,[79 23] ; [182  88],[71.56451613 30.43548387] ; [189.43548387  80.56451613],0
s1,1,0.073528,3.20245,[ 4 97] ; [  3 266],[ 1.91081081 99.08918919] ; [  5.08918919 263.91081081],0
u2,1,0.07369,3.198851,[20  9] ; [46 46],[15.81818182 13.18181818] ; [50.18181818 41.81818182],0
p8,1,0.089298,2.886985,[62 38] ; [138 127],[54.79452055 45.20547945] ; [145.20547945 119.79452055],0
p4,1,0.09393,2.805701,[63 39] ; [139 128],[55.83739837 46.16260163] ; [146.16260163 120.83739837],0
u1,1,0.096645,2.76005,[17 85] ; [ 28 242],[12.33870968 89.66129032] ; [ 32.66129032 237.33870968],0
r4,1,0.108546,2.575261,[93  9] ; [229  41],[88.29032258 13.70967742] ; [233.70967742  36.29032258],0
n2,1,0.140393,2.173642,[15 10] ; [47 15],[17.81609195  7.18390805] ; [44.18390805 17.81609195],0
b5,1,0.144968,2.12442,[55 47] ; [168 102],[61.14516129 40.85483871] ; [161.85483871 108.14516129],0
d1,1,0.190564,1.713249,[58 44] ; [133 137],[52.37096774 49.62903226] ; [138.62903226 131.37096774],0
a6,1,0.192571,1.697834,[65 37] ; [191  79],[70.19354839 31.80645161] ; [185.80645161  84.19354839],0
p11,1,0.211124,1.563704,[90 12] ; [224  46],[86.09677419 15.90322581] ; [227.90322581  42.09677419],0
n1,1,0.222183,1.490213,[ 6 19] ; [23 38],[ 8.43023256 16.56976744] ; [20.56976744 40.43023256],0
p10,1,0.276051,1.186427,[91 10] ; [230  38],[87.86178862 13.13821138] ; [233.13821138  34.86178862],0
v1,1,0.313742,1.014857,[55 44] ; [131 133],[50.72727273 48.27272727] ; [135.27272727 128.72727273],0
u3,1,0.342056,0.902711,[16 13] ; [41 50],[13.775 15.225] ; [43.225 47.775],0
a3,1,0.366556,0.815308,[73 29] ; [178  89],[69.38211382 32.61788618] ; [181.61788618  85.38211382],0
s4,1,0.421558,0.645969,[12 90] ; [ 24 243],[ 9.95121951 92.04878049] ; [ 26.04878049 240.95121951],0
d4,1,0.441344,0.592786,[82 20] ; [207  63],[79.24193548 22.75806452] ; [209.75806452  60.24193548],0
r3,1,0.449886,0.57094,[97  5] ; [250  19],[95.40161725  6.59838275] ; [251.59838275  17.40161725],0
a7,1,0.492384,0.471312,[74 28] ; [186  84],[71.29032258 30.70967742] ; [188.70967742  81.29032258],0
a2,1,0.533853,0.387052,[21 81] ; [ 48 222],[18.91935484 83.08064516] ; [ 50.08064516 219.91935484],0
b1,1,0.547142,0.362462,[37 65] ; [ 89 181],[34.5483871 67.4516129] ; [ 91.4516129 178.5483871],0
v2,1,0.601282,0.273067,[56 43] ; [138 120],[53.79831933 45.20168067] ; [140.20168067 117.79831933],0
b4,1,0.67604,0.174618,[61 41] ; [155 115],[59.22580645 42.77419355] ; [156.77419355 113.22580645],0
r2,1,0.687072,0.162273,[90 10] ; [243  23],[90.98360656  9.01639344] ; [242.01639344  23.98360656],0
a4,1,0.695181,0.153533,[44 58] ; [110 159],[42.33962264 59.66037736] ; [111.66037736 157.33962264],0
n5,1,0.718688,0.129753,[75 26] ; [194  74],[73.62872629 27.37127371] ; [195.37127371  72.62872629],0
d5,1,0.733364,0.116045,[81 21] ; [210  60],[79.79032258 22.20967742] ; [211.20967742  58.79032258],0
p2,1,0.733959,0.115507,[86 16] ; [228  38],[87.0326087 14.9673913] ; [226.9673913  39.0326087],0
d3,1,0.736721,0.11303,[69 33] ; [177  92],[67.63342318 34.36657682] ; [178.36657682  90.63342318],0
n6,1,0.738629,0.111336,[85 17] ; [221  49],[83.90322581 18.09677419] ; [222.09677419  47.90322581],0
p1,1,0.748394,0.102886,[ 9 93] ; [ 21 248],[ 8.24797844 93.75202156] ; [ 21.75202156 247.24797844],0
u4,1,0.91316,0.011893,[  1 101] ; [  3 267],[  1.09677419 100.90322581] ; [  2.90322581 267.09677419],0
a1,1,0.921535,0.009702,[ 4 98] ; [ 10 260],[ 3.83870968 98.16129032] ; [ 10.16129032 259.83870968],0
v4,1,0.946162,0.00456,[95  7] ; [250  19],[94.85175202  7.14824798] ; [250.14824798  18.85175202],0
