Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,125.103808,[292  67] ; [124 191],[221.57863501 137.42136499] ; [194.42136499 120.57863501],1
p8,1,0.0,52.051103,[235 120] ; [118 191],[188.72740964 166.27259036] ; [164.27259036 144.72740964],1
p7,1,0.0,44.95289,[269  87] ; [155 152],[227.66817496 128.33182504] ; [196.33182504 110.66817496],1
p6,1,0.0,37.800972,[180 175] ; [ 85 226],[141.25375375 213.74624625] ; [123.74624625 187.25375375],1
p5,1,0.0,25.445365,[ 68 288] ; [ 19 297],[ 46.08928571 309.91071429] ; [ 40.91071429 275.08928571],1
p10,1,1e-06,24.025852,[318  40] ; [234  81],[293.63447251  64.36552749] ; [258.36552749  56.63447251],1
p9,1,3e-05,17.391743,[321  36] ; [244  68],[301.50224215  55.49775785] ; [263.49775785  48.50224215],1
s8,1,0.000134,14.582291,[190 165] ; [123 194],[165.34970238 189.65029762] ; [147.65029762 169.34970238],1
s7,1,0.00017,14.132841,[203 134] ; [139 167],[179.24416796 157.75583204] ; [162.75583204 143.24416796],1
p2,1,0.000309,13.014128,[316  42] ; [247  70],[298.59851852  59.40148148] ; [264.40148148  52.59851852],1
v3,1,0.000367,12.694391,[173 175] ; [109 195],[150.51533742 197.48466258] ; [131.48466258 172.51533742],1
u1,1,0.000436,12.373018,[ 91 268] ; [ 46 272],[ 72.64844904 286.35155096] ; [ 64.35155096 253.64844904],1
v2,1,0.000468,12.237762,[221 130] ; [148 152],[198.95391705 152.04608295] ; [170.04608295 129.95391705],1
v1,1,0.000479,12.195475,[220 130] ; [153 157],[197.8030303 152.1969697] ; [175.1969697 134.8030303],1
s5,1,0.001139,10.586745,[137 203] ; [ 86 220],[117.36842105 222.63157895] ; [105.63157895 200.36842105],0
p12,1,0.004871,7.926866,[ 41 315] ; [ 17 298],[ 30.77198212 325.22801788] ; [ 27.22801788 287.77198212],0
r4,1,0.006148,7.506544,[344  15] ; [288  30],[335.13737075  23.86262925] ; [296.86262925  21.13737075],0
n6,1,0.006388,7.43749,[327  31] ; [268  49],[315.57037037  42.42962963] ; [279.42962963  37.57037037],0
p11,1,0.008745,6.874132,[302  57] ; [242  76],[288.47267356  70.52732644] ; [255.52732644  62.47267356],0
d1,1,0.015057,5.90978,[237 122] ; [181 137],[221.65731167 137.34268833] ; [196.34268833 121.65731167],0
b1,1,0.016227,5.77814,[159 200] ; [112 206],[143.70605613 215.29394387] ; [127.29394387 190.70605613],0
s2,1,0.0174,5.655598,[200 155] ; [148 166],[184.66367713 170.33632287] ; [163.33632287 150.66367713],0
p1,1,0.020195,5.394967,[ 44 314] ; [ 22 294],[ 35.05637982 322.94362018] ; [ 30.94362018 285.05637982],0
s6,1,0.021382,5.29538,[250  98] ; [198 114],[236.21818182 111.78181818] ; [211.78181818 100.21818182],0
a5,1,0.03225,4.585182,[290  69] ; [235  83],[278.39734121  80.60265879] ; [246.60265879  71.39734121],0
a3,1,0.039841,4.224657,[277  80] ; [224  93],[265.36646884  91.63353116] ; [235.63353116  81.36646884],0
d5,1,0.051651,3.787029,[305  53] ; [252  65],[295.4162963  62.5837037] ; [261.5837037  55.4162963],0
r3,1,0.054058,3.710902,[344  13] ; [295  22],[338.46142433  18.53857567] ; [300.53857567  16.46142433],0
n5,1,0.0746,3.178779,[318  41] ; [265  51],[310.06962963  48.93037037] ; [272.93037037  43.06962963],0
d2,1,0.077222,3.122414,[200 158] ; [154 160],[188.58928571 169.41071429] ; [165.41071429 148.58928571],0
a2,1,0.081279,3.039138,[106 253] ; [ 75 243],[ 95.98079764 263.01920236] ; [ 85.01920236 232.98079764],0
v4,1,0.087492,2.919916,[348  10] ; [299  17],[343.65875371  14.34124629] ; [303.34124629  12.65875371],0
