Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.04486,4.023894,[29 35] ; [ 2 11],[25.76623377 38.23376623] ; [5.23376623 7.76623377],0
r4,1,0.051314,3.797988,[61  4] ; [10  3],[59.16666667  5.83333333] ; [11.83333333  1.16666667],0
s6,1,0.071828,3.240741,[35 28] ; [10  2],[37.8 25.2] ; [7.2 4.8],0
a5,1,0.099531,2.713043,[41 24] ; [5 8],[38.33333333 26.66666667] ; [7.66666667 5.33333333],0
v2,1,0.114511,2.490832,[34 28] ; [4 9],[31.41333333 30.58666667] ; [6.58666667 6.41333333],0
u2,1,0.209482,1.575,[14 14] ; [2 6],[12.44444444 15.55555556] ; [3.55555556 4.44444444],0
a3,1,0.222883,1.485714,[37 28] ; [5 8],[35. 30.] ; [7. 6.],0
v4,1,0.254213,1.3,[61  4] ; [11  2],[60.  5.] ; [12.  1.],0
n3,1,0.287495,1.131313,[10  1] ; [2 1],[9.42857143 1.57142857] ; [2.57142857 0.42857143],0
p7,1,0.304212,1.055639,[46 19] ; [11  2],[47.5 17.5] ; [9.5 3.5],0
d5,1,0.311026,1.026316,[30 35] ; [8 5],[31.66666667 33.33333333] ; [6.33333333 6.66666667],0
p8,1,0.334035,0.933193,[35 29] ; [9 4],[36.57142857 27.42857143] ; [7.42857143 5.57142857],0
a6,1,0.338094,0.917647,[44 21] ; [7 6],[42.5 22.5] ; [8.5 4.5],0
r2,1,0.375705,0.784708,[60  5] ; [11  2],[59.16666667  5.83333333] ; [11.83333333  1.16666667],0
s2,1,0.392813,0.730218,[19 46] ; [5 7],[20.25974026 44.74025974] ; [3.74025974 8.25974026],0
p6,1,0.410186,0.678261,[28 37] ; [4 9],[26.66666667 38.33333333] ; [5.33333333 7.66666667],0
b4,1,0.417677,0.656842,[32 33] ; [8 5],[33.33333333 31.66666667] ; [6.66666667 6.33333333],0
u1,1,0.429565,0.624,[ 2 63] ; [ 1 12],[ 2.5 62.5] ; [ 0.5 12.5],0
s1,1,0.429565,0.624,[ 2 63] ; [ 1 12],[ 2.5 62.5] ; [ 0.5 12.5],0
s3,1,0.466158,0.53107,[30 34] ; [7 5],[31.15789474 32.84210526] ; [5.84210526 6.15789474],0
p9,1,0.513174,0.42759,[54 10] ; [10  3],[53.19480519 10.80519481] ; [10.80519481  2.19480519],0
d3,1,0.555302,0.347904,[15 50] ; [4 9],[15.83333333 49.16666667] ; [3.16666667 9.83333333],0
s8,1,0.559678,0.340262,[24 40] ; [6 7],[24.93506494 39.06493506] ; [5.06493506 7.93506494],0
a7,1,0.587453,0.29434,[45 20] ; [8 5],[44.16666667 20.83333333] ; [8.83333333 4.16666667],0
b5,1,0.604897,0.267673,[40 25] ; [7 6],[39.16666667 25.83333333] ; [7.83333333 5.16666667],0
b1,1,0.610714,0.259136,[30 35] ; [5 8],[29.16666667 35.83333333] ; [5.83333333 7.16666667],0
s7,1,0.633222,0.227717,[23 36] ; [6 7],[23.76388889 35.23611111] ; [5.23611111 7.76388889],0
d1,1,0.646133,0.210811,[ 3 62] ; [ 1 12],[ 3.33333333 61.66666667] ; [ 0.66666667 12.33333333],0
p11,1,0.699904,0.148571,[53 12] ; [10  3],[52.5 12.5] ; [10.5  2.5],0
n5,1,0.719502,0.12897,[52 12] ; [10  3],[51.53246753 12.46753247] ; [10.46753247  2.53246753],0
a4,1,0.731989,0.117293,[18 47] ; [ 3 10],[17.5 47.5] ; [3.5 9.5],0
a2,1,0.738524,0.111429,[ 7 58] ; [ 1 12],[ 6.66666667 58.33333333] ; [ 1.33333333 11.66666667],0
p4,1,0.81659,0.053793,[48 17] ; [10  3],[48.33333333 16.66666667] ; [9.66666667 3.33333333],0
d2,1,0.821937,0.050649,[18 47] ; [4 9],[18.33333333 46.66666667] ; [3.66666667 9.33333333],0
r1,1,0.847426,0.037019,[46 18] ; [9 4],[45.71428571 18.28571429] ; [9.28571429 3.71428571],0
p12,1,0.859377,0.031388,[ 6 59] ; [ 1 12],[ 5.83333333 59.16666667] ; [ 1.16666667 11.83333333],0
p1,1,0.891921,0.018462,[11 54] ; [ 2 11],[10.83333333 54.16666667] ; [ 2.16666667 10.83333333],0
p5,1,0.891921,0.018462,[11 54] ; [ 2 11],[10.83333333 54.16666667] ; [ 2.16666667 10.83333333],0
p2,1,0.902383,0.015043,[51 14] ; [10  3],[50.83333333 14.16666667] ; [10.16666667  2.83333333],0
n4,1,0.902383,0.015043,[51 14] ; [10  3],[50.83333333 14.16666667] ; [10.16666667  2.83333333],0
p10,1,0.906094,0.013916,[49 16] ; [10  3],[49.16666667 15.83333333] ; [9.83333333 3.16666667],0
n1,1,0.92265,0.009428,[4 7] ; [1 2],[3.92857143 7.07142857] ; [1.07142857 1.92857143],0
v1,1,0.923258,0.00928,[30 33] ; [6 7],[29.84210526 33.15789474] ; [6.15789474 6.84210526],0
s5,1,0.92948,0.007832,[15 48] ; [3 9],[15.12 47.88] ; [2.88 9.12],0
n6,1,1.0,0.0,[55 10] ; [11  2],[55. 10.] ; [11.  2.],0
u3,1,1.0,0.0,[14 14] ; [4 4],[14. 14.] ; [4. 4.],0
