Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.000397,12.547338,[41 12] ; [12 19],[33.44047619 19.55952381] ; [19.55952381 11.44047619],1
b5,1,0.000973,10.877435,[34 20] ; [ 8 23],[26.68235294 27.31764706] ; [15.31764706 15.68235294],1
d5,1,0.001733,9.813071,[43 10] ; [15 16],[36.5952381 16.4047619] ; [21.4047619  9.5952381],0
d3,1,0.00197,9.577422,[38 14] ; [12 19],[31.3253012 20.6746988] ; [18.6746988 12.3253012],0
a2,1,0.003396,8.581243,[16 38] ; [ 1 30],[10.8 43.2] ; [ 6.2 24.8],0
r1,1,0.013188,6.143757,[39 15] ; [14 17],[33.67058824 20.32941176] ; [19.32941176 11.67058824],0
a3,1,0.01566,5.840653,[38 15] ; [14 17],[32.80952381 20.19047619] ; [19.19047619 11.80952381],0
p9,1,0.018234,5.573517,[28 23] ; [ 8 21],[22.95 28.05] ; [13.05 15.95],0
a5,1,0.019801,5.429313,[35 19] ; [12 19],[29.85882353 24.14117647] ; [17.14117647 13.85882353],0
b1,1,0.041097,4.172028,[26 28] ; [22  9],[30.49411765 23.50588235] ; [17.50588235 13.49411765],0
r3,1,0.078624,3.093122,[39 14] ; [17 14],[35.33333333 17.66666667] ; [20.66666667 10.33333333],0
v4,1,0.101659,2.679316,[40 14] ; [17 13],[36.64285714 17.35714286] ; [20.35714286  9.64285714],0
d1,1,0.112273,2.521932,[27 27] ; [10 21],[23.50588235 30.49411765] ; [13.49411765 17.50588235],0
a8,1,0.136536,2.216571,[ 7 45] ; [ 1 29],[ 5.07317073 46.92682927] ; [ 2.92682927 27.07317073],0
b3,1,0.146565,2.107647,[ 7 22] ; [ 8 10],[ 9.25531915 19.74468085] ; [ 5.74468085 12.25531915],0
b2,1,0.146565,2.107647,[ 7 22] ; [ 8 10],[ 9.25531915 19.74468085] ; [ 5.74468085 12.25531915],0
d4,1,0.170209,1.881099,[41 12] ; [19 11],[38.31325301 14.68674699] ; [21.68674699  8.31325301],0
n1,1,0.184946,1.757424,[ 6 19] ; [7 9],[ 7.92682927 17.07317073] ; [ 5.07317073 10.92682927],0
p4,1,0.202762,1.622366,[12 41] ; [11 20],[14.51190476 38.48809524] ; [ 8.48809524 22.51190476],0
n4,1,0.209281,1.576395,[22 32] ; [17 14],[24.77647059 29.22352941] ; [14.22352941 16.77647059],0
r4,1,0.209281,1.576395,[32 22] ; [14 17],[29.22352941 24.77647059] ; [16.77647059 14.22352941],0
s4,1,0.212083,1.557149,[ 8 46] ; [ 8 23],[10.16470588 43.83529412] ; [ 5.83529412 25.16470588],0
s6,1,0.2548,1.296795,[23 31] ; [ 9 21],[20.57142857 33.42857143] ; [11.42857143 18.57142857],0
u1,1,0.295859,1.092768,[ 5 49] ; [ 1 30],[ 3.81176471 50.18823529] ; [ 2.18823529 28.81176471],0
b4,1,0.331834,0.941727,[32 22] ; [15 16],[29.85882353 24.14117647] ; [17.14117647 13.85882353],0
n5,1,0.339329,0.912964,[20 33] ; [15 16],[22.08333333 30.91666667] ; [12.91666667 18.08333333],0
s5,1,0.348537,0.878778,[11 38] ; [ 4 25],[ 9.42307692 39.57692308] ; [ 5.57692308 23.42307692],0
v1,1,0.360023,0.837814,[21 33] ; [ 9 22],[19.05882353 34.94117647] ; [10.94117647 20.05882353],0
a1,1,0.403563,0.697683,[ 4 50] ; [ 4 27],[ 5.08235294 48.91764706] ; [ 2.91764706 28.08235294],0
p2,1,0.425059,0.636286,[27 26] ; [13 18],[25.23809524 27.76190476] ; [14.76190476 16.23809524],0
r2,1,0.455924,0.555882,[45  9] ; [23  7],[43.71428571 10.28571429] ; [24.28571429  5.71428571],0
s1,1,0.463193,0.538168,[ 6 47] ; [ 2 29],[ 5.04761905 47.95238095] ; [ 2.95238095 28.04761905],0
p1,1,0.478841,0.501501,[ 6 48] ; [ 2 29],[ 5.08235294 48.91764706] ; [ 2.91764706 28.08235294],0
