Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,32.121714,[31 41] ; [130  32],[49.53846154 22.46153846] ; [111.46153846  50.53846154],1
r2,1,0.063029,3.455833,[64  7] ; [154   6],[67.004329  3.995671] ; [150.995671   9.004329],0
a3,1,0.085134,2.964058,[63  9] ; [127  36],[58.21276596 13.78723404] ; [131.78723404  31.21276596],0
r1,1,0.102299,2.669333,[56 16] ; [139  22],[60.25751073 11.74248927] ; [134.74248927  26.25751073],0
p3,1,0.129915,2.293523,[37 35] ; [66 96],[31.69230769 40.30769231] ; [71.30769231 90.69230769],0
p8,1,0.132198,2.266496,[27 45] ; [77 83],[32.27586207 39.72413793] ; [71.72413793 88.27586207],0
a8,1,0.137942,2.200768,[ 9 61] ; [ 30 111],[12.93838863 57.06161137] ; [ 26.06161137 114.93838863],0
v1,1,0.15703,2.002594,[41 29] ; [75 80],[36.08888889 33.91111111] ; [79.91111111 75.08888889],0
b4,1,0.180959,1.789728,[37 35] ; [99 64],[41.66808511 30.33191489] ; [94.33191489 68.66808511],0
p9,1,0.213435,1.547975,[58 14] ; [139  21],[61.13793103 10.86206897] ; [135.86206897  24.13793103],0
u3,1,0.218742,1.512605,[4 5] ; [24 12],[5.6 3.4] ; [22.4 13.6],0
d2,1,0.238474,1.389589,[34 38] ; [90 72],[38.15384615 33.84615385] ; [85.84615385 76.15384615],0
s4,1,0.247921,1.334982,[17 55] ; [ 28 135],[13.78723404 58.21276596] ; [ 31.21276596 131.78723404],0
p10,1,0.254213,1.3,[57 15] ; [138  24],[60. 12.] ; [135.  27.],0
u4,1,0.257499,1.282155,[ 1 71] ; [  7 156],[ 2.45106383 69.54893617] ; [  5.54893617 157.45106383],0
r3,1,0.279695,1.168569,[67  5] ; [156   6],[68.61538462  3.38461538] ; [154.38461538   7.61538462],0
p2,1,0.299952,1.074409,[55 17] ; [134  29],[57.90638298 14.09361702] ; [131.09361702  31.90638298],0
n3,1,0.300806,1.070616,[17  6] ; [20 13],[15.19642857  7.80357143] ; [21.80357143 11.19642857],0
n5,1,0.369674,0.804759,[58 13] ; [123  38],[55.39224138 15.60775862] ; [125.60775862  35.39224138],0
a5,1,0.415012,0.664398,[54 18] ; [130  33],[56.37446809 15.62553191] ; [127.62553191  35.37446809],0
s2,1,0.437713,0.602272,[47 25] ; [114  48],[49.53846154 22.46153846] ; [111.46153846  50.53846154],0
u2,1,0.439876,0.596606,[4 5] ; [20 14],[5.02325581 3.97674419] ; [18.97674419 15.02325581],0
v3,1,0.476059,0.507877,[28 42] ; [69 84],[30.44843049 39.55156951] ; [66.55156951 86.44843049],0
n6,1,0.485241,0.487063,[57 13] ; [137  24],[58.78787879 11.21212121] ; [135.21212121  25.78787879],0
p5,1,0.525086,0.403893,[ 8 62] ; [ 14 146],[ 6.69565217 63.30434783] ; [ 15.30434783 144.69565217],0
p1,1,0.537397,0.380385,[ 6 66] ; [ 10 153],[ 4.90212766 67.09787234] ; [ 11.09787234 151.90212766],0
s1,1,0.537619,0.379971,[ 4 68] ; [  6 153],[ 3.11688312 68.88311688] ; [  6.88311688 152.11688312],0
a4,1,0.584538,0.298955,[31 41] ; [76 86],[32.92307692 39.07692308] ; [74.07692308 87.92307692],0
p11,1,0.637051,0.22262,[55 17] ; [129  34],[56.37446809 15.62553191] ; [127.62553191  35.37446809],0
s3,1,0.665777,0.186582,[53 19] ; [122  38],[54.31034483 17.68965517] ; [120.68965517  39.31034483],0
n2,1,0.667675,0.184333,[20  4] ; [26  7],[19.36842105  4.63157895] ; [26.63157895  6.36842105],0
p4,1,0.75946,0.093752,[38 34] ; [89 73],[39.07692308 32.92307692] ; [87.92307692 74.07692308],0
s5,1,0.800963,0.063555,[26 45] ; [61 98],[26.85652174 44.14347826] ; [60.14347826 98.85652174],0
s8,1,0.84785,0.036811,[47 25] ; [103  58],[46.35193133 25.64806867] ; [103.64806867  57.35193133],0
p12,1,0.854205,0.033766,[ 4 68] ; [ 10 152],[ 4.30769231 67.69230769] ; [  9.69230769 152.30769231],0
a1,1,0.858061,0.031985,[ 3 69] ; [  6 157],[ 2.75744681 69.24255319] ; [  6.24255319 156.75744681],0
p7,1,0.872562,0.02573,[40 32] ; [89 68],[40.55895197 31.44104803] ; [88.44104803 68.55895197],0
