Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,8.7e-05,15.401156,[60 99] ; [37 17],[72.4084507 86.5915493] ; [24.5915493 29.4084507],1
s6,1,0.000181,14.014681,[88 70] ; [44  8],[99.31428571 58.68571429] ; [32.68571429 19.31428571],1
s7,1,0.00024,13.487193,[ 47 105] ; [30 20],[57.94059406 94.05940594] ; [19.05940594 30.94059406],1
s4,1,0.008062,7.019584,[ 20 138] ; [15 38],[ 26.20853081 131.79146919] ; [ 8.79146919 44.20853081],0
p5,1,0.029968,4.711111,[ 11 148] ; [ 9 44],[ 15. 144.] ; [ 5. 48.],0
s1,1,0.048098,3.906568,[  3 154] ; [ 4 49],[  5.23333333 151.76666667] ; [ 1.76666667 51.23333333],0
u1,1,0.048126,3.905597,[  3 157] ; [ 4 50],[  5.23364486 154.76635514] ; [ 1.76635514 52.23364486],0
p2,1,0.072769,3.219421,[120  40] ; [46  7],[124.69483568  35.30516432] ; [41.30516432 11.69483568],0
p10,1,0.079673,3.071567,[107  49] ; [43 10],[111.96172249  44.03827751] ; [38.03827751 14.96172249],0
a1,1,0.09613,2.768596,[  1 159] ; [ 2 52],[  2.24299065 157.75700935] ; [ 0.75700935 53.24299065],0
n1,1,0.097663,2.743299,[11 21] ; [9 6],[13.61702128 18.38297872] ; [6.38297872 8.61702128],0
p8,1,0.119334,2.426039,[67 91] ; [29 24],[71.88625592 86.11374408] ; [24.11374408 28.88625592],0
p6,1,0.125643,2.345533,[ 49 107] ; [22 29],[ 53.50724638 102.49275362] ; [17.49275362 33.50724638],0
b5,1,0.138901,2.190095,[104  56] ; [29 25],[99.43925234 60.56074766] ; [33.56074766 20.43925234],0
p9,1,0.143652,2.138393,[116  40] ; [43  8],[119.82608696  36.17391304] ; [39.17391304 11.82608696],0
s3,1,0.148198,2.090699,[84 73] ; [35 19],[88.5450237 68.4549763] ; [30.4549763 23.5450237],0
p1,1,0.150854,2.063599,[ 11 149] ; [ 7 46],[ 13.52112676 146.47887324] ; [ 4.47887324 48.52112676],0
n2,1,0.170604,1.87763,[21 10] ; [13  2],[22.91304348  8.08695652] ; [11.08695652  3.91304348],0
a7,1,0.172757,1.858858,[115  43] ; [34 20],[111.04716981  46.95283019] ; [37.95283019 16.04716981],0
a3,1,0.1774,1.81927,[71 87] ; [30 24],[75.27358491 82.72641509] ; [25.72641509 28.27358491],0
r1,1,0.181534,1.785019,[115  44] ; [44 10],[118.69014085  40.30985915] ; [40.30985915 13.69014085],0
p4,1,0.189899,1.718402,[73 85] ; [30 23],[77.12796209 80.87203791] ; [25.87203791 27.12796209],0
v1,1,0.190039,1.717317,[64 90] ; [28 26],[68.11538462 85.88461538] ; [23.88461538 30.11538462],0
u3,1,0.21446,1.541062,[50 38] ; [17  7],[52.64285714 35.35714286] ; [14.35714286  9.64285714],0
a6,1,0.234816,1.411449,[89 71] ; [25 29],[85.23364486 74.76635514] ; [28.76635514 25.23364486],0
p12,1,0.261764,1.259406,[  6 153] ; [ 4 49],[  7.5 151.5] ; [ 2.5 50.5],0
b4,1,0.269524,1.219168,[90 70] ; [35 19],[93.45794393 66.54205607] ; [31.54205607 22.45794393],0
a8,1,0.290216,1.118618,[ 18 131] ; [ 9 41],[ 20.2160804 128.7839196] ; [ 6.7839196 43.2160804],0
s8,1,0.30261,1.062658,[ 50 110] ; [21 33],[ 53.08411215 106.91588785] ; [17.91588785 36.08411215],0
p3,1,0.314969,1.009724,[ 60 100] ; [24 29],[63.09859155 96.90140845] ; [20.90140845 32.09859155],0
v4,1,0.315616,1.007028,[151   8] ; [53  1],[152.28169014   6.71830986] ; [51.71830986  2.28169014],0
d2,1,0.363055,0.827298,[ 36 124] ; [ 9 45],[ 33.64485981 126.35514019] ; [11.35514019 42.64485981],0
d1,1,0.371589,0.798342,[ 55 105] ; [15 39],[ 52.3364486 107.6635514] ; [17.6635514 36.3364486],0
b1,1,0.39184,0.733223,[ 52 108] ; [21 33],[ 54.57943925 105.42056075] ; [18.42056075 35.57943925],0
b3,1,0.452265,0.564968,[22 67] ; [ 5 23],[20.53846154 68.46153846] ; [ 6.46153846 21.53846154],0
b2,1,0.452265,0.564968,[22 67] ; [ 5 23],[20.53846154 68.46153846] ; [ 6.46153846 21.53846154],0
n4,1,0.455942,0.555839,[100  59] ; [37 17],[102.26760563  56.73239437] ; [34.73239437 19.26760563],0
n6,1,0.47375,0.513216,[128  31] ; [45  8],[129.75  29.25] ; [43.25  9.75],0
d4,1,0.496188,0.463079,[110  49] ; [40 14],[111.97183099  47.02816901] ; [38.02816901 15.97183099],0
d5,1,0.500547,0.453776,[107  52] ; [39 15],[108.98591549  50.01408451] ; [37.01408451 16.98591549],0
u2,1,0.581574,0.303697,[49 38] ; [12 12],[47.81081081 39.18918919] ; [13.18918919 10.81081081],0
n3,1,0.705883,0.142424,[24  8] ; [12  3],[24.5106383  7.4893617] ; [11.4893617  3.5106383],0
r2,1,0.722279,0.126319,[153   7] ; [51  3],[152.52336449   7.47663551] ; [51.47663551  2.52336449],0
a4,1,0.728973,0.120056,[ 29 130] ; [11 43],[ 29.85915493 129.14084507] ; [10.14084507 43.85915493],0
n5,1,0.777323,0.079981,[107  51] ; [37 16],[107.82938389  50.17061611] ; [36.17061611 16.82938389],0
v3,1,0.782925,0.075906,[ 52 102] ; [19 34],[ 52.82125604 101.17874396] ; [18.17874396 34.82125604],0
r3,1,0.793862,0.068277,[155   4] ; [52  1],[155.25   3.75] ; [51.75  1.25],0
p7,1,0.828217,0.047084,[94 60] ; [32 19],[94.65365854 59.34634146] ; [31.34634146 19.65365854],0
p11,1,0.892255,0.018347,[120  40] ; [40 14],[119.62616822  40.37383178] ; [40.37383178 13.62616822],0
v2,1,0.897619,0.016556,[69 80] ; [24 29],[68.5990099 80.4009901] ; [24.4009901 28.5990099],0
d3,1,0.921046,0.009824,[93 66] ; [32 22],[93.30985915 65.69014085] ; [31.69014085 22.30985915],0
