Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,178.659233,[383   5] ; [48 45],[347.66735967  40.33264033] ; [83.33264033  9.66735967],1
v4,1,0.0,123.637725,[375  12] ; [53 40],[345.075  41.925] ; [82.925 10.075],1
r1,1,0.0,112.8138,[319  67] ; [27 69],[277.08713693 108.91286307] ; [68.91286307 27.08713693],1
r2,1,0.0,108.114136,[374  12] ; [55 36],[347.1572327  38.8427673] ; [81.8427673  9.1572327],1
p11,1,0.0,48.432859,[306  82] ; [42 55],[278.4 109.6] ; [69.6 27.4],1
p2,1,0.0,44.101099,[316  68] ; [46 47],[291.42138365  92.57861635] ; [70.57861635 22.42138365],1
p10,1,0.0,34.943658,[288  93] ; [41 52],[264.44936709 116.55063291] ; [64.55063291 28.44936709],1
p9,1,0.0,28.54164,[299  80] ; [48 45],[278.62923729 100.37076271] ; [68.37076271 24.62923729],1
n6,1,0.0,28.450459,[311  76] ; [50 43],[291.05625  95.94375] ; [69.94375 23.05625],1
p7,1,1e-06,24.085488,[226 151] ; [29 63],[204.97867804 172.02132196] ; [50.02132196 41.97867804],1
s6,1,2e-06,22.95666,[190 192] ; [22 75],[169.06889353 212.93110647] ; [42.93110647 54.06889353],1
a7,1,2e-06,22.804228,[292  95] ; [48 47],[272.98755187 114.01244813] ; [67.01244813 27.98755187],1
p8,1,9e-06,19.749522,[184 196] ; [22 73],[164.8 215.2] ; [41.2 53.8],1
p4,1,1.6e-05,18.620371,[203 179] ; [27 68],[184.19287212 197.80712788] ; [45.80712788 49.19287212],1
p3,1,0.000182,14.004561,[162 222] ; [20 74],[146.20920502 237.79079498] ; [35.79079498 58.20920502],1
a1,1,0.000326,12.915761,[ 13 375] ; [12 85],[ 20. 368.] ; [ 5. 92.],1
u3,1,0.00053,12.007871,[76 60] ; [11 32],[66.10055866 69.89944134] ; [20.89944134 22.10055866],1
v2,1,0.000595,11.791635,[201 169] ; [32 61],[186.1987041 183.8012959] ; [46.8012959 46.1987041],1
n3,1,0.0006,11.774821,[67 17] ; [21 21],[58.66666667 25.33333333] ; [29.33333333 12.66666667],1
d5,1,0.000626,11.697655,[301  86] ; [59 38],[287.85123967  99.14876033] ; [72.14876033 24.85123967],1
b1,1,0.000701,11.48573,[139 249] ; [53 44],[153.6 234.4] ; [38.4 58.6],1
n4,1,0.00088,11.065182,[289  99] ; [55 41],[275.76859504 112.23140496] ; [68.23140496 27.76859504],1
d4,1,0.001068,10.705415,[309  76] ; [62 34],[296.95426195  88.04573805] ; [74.04573805 21.95426195],0
p6,1,0.001328,10.303287,[105 272] ; [11 82],[ 93.04680851 283.95319149] ; [22.95319149 70.04680851],0
d3,1,0.001367,10.249939,[257 129] ; [47 49],[243.45228216 142.54771784] ; [60.54771784 35.45228216],0
a5,1,0.001763,9.781299,[265 122] ; [50 47],[251.86983471 135.13016529] ; [63.13016529 33.86983471],0
a6,1,0.001902,9.641572,[271 115] ; [52 45],[258.13250518 127.86749482] ; [64.86749482 32.13250518],0
d1,1,0.005607,7.672459,[205 183] ; [36 61],[192.8 195.2] ; [48.2 48.8],0
n5,1,0.00793,7.049318,[272 113] ; [53 41],[261.22129436 123.77870564] ; [63.77870564 30.22129436],0
v3,1,0.011485,6.388718,[129 244] ; [20 75],[118.7542735 254.2457265] ; [30.2457265 64.7542735],0
n2,1,0.012515,6.236431,[64 21] ; [23 20],[57.7734375 27.2265625] ; [29.2265625 13.7734375],0
v1,1,0.016595,5.738657,[182 199] ; [32 62],[171.65052632 209.34947368] ; [42.34947368 51.65052632],0
s2,1,0.018689,5.530426,[118 268] ; [18 79],[108.6873706 277.3126294] ; [27.3126294 69.6873706],0
s7,1,0.020292,5.386583,[ 91 277] ; [12 78],[ 82.75982533 285.24017467] ; [20.24017467 69.75982533],0
u2,1,0.022281,5.223675,[76 60] ; [15 27],[69.52808989 66.47191011] ; [21.47191011 20.52808989],0
s3,1,0.039327,4.246677,[149 232] ; [26 68],[140.36842105 240.63157895] ; [34.63157895 59.36842105],0
a2,1,0.040236,4.207905,[ 84 304] ; [12 85],[ 76.8 311.2] ; [19.2 77.8],0
s5,1,0.045439,4.002254,[ 86 294] ; [13 84],[ 78.86792453 301.13207547] ; [20.13207547 76.86792453],0
s1,1,0.061937,3.484729,[ 12 371] ; [ 7 89],[ 15.19206681 367.80793319] ; [ 3.80793319 92.19206681],0
a4,1,0.065769,3.38559,[164 221] ; [31 65],[156.08108108 228.91891892] ; [38.91891892 57.08108108],0
b5,1,0.078971,3.08596,[238 150] ; [50 47],[230.4 157.6] ; [57.6 39.4],0
a8,1,0.082799,3.009081,[ 47 306] ; [ 6 84],[ 42.23250564 310.76749436] ; [10.76749436 79.23250564],0
a3,1,0.097987,2.737999,[250 135] ; [53 42],[243.03125 141.96875] ; [59.96875 35.03125],0
u1,1,0.134684,2.237665,[ 54 334] ; [ 8 89],[ 49.6 338.4] ; [12.4 84.6],0
b2,1,0.382011,0.764222,[ 69 146] ; [20 32],[ 71.66666667 143.33333333] ; [17.33333333 34.66666667],0
b3,1,0.382011,0.764222,[ 69 146] ; [20 32],[ 71.66666667 143.33333333] ; [17.33333333 34.66666667],0
d2,1,0.405042,0.693307,[164 221] ; [36 59],[160.41666667 224.58333333] ; [39.58333333 55.41666667],0
p12,1,0.452837,0.563541,[ 19 364] ; [ 3 92],[ 17.62761506 365.37238494] ; [ 4.37238494 90.62761506],0
p1,1,0.46242,0.54003,[ 31 353] ; [10 86],[ 32.8 351.2] ; [ 8.2 87.8],0
b4,1,0.747164,0.10393,[225 163] ; [58 39],[226.4 161.6] ; [56.6 40.4],0
p5,1,0.778381,0.079203,[ 32 352] ; [ 7 87],[ 31.33054393 352.66945607] ; [ 7.66945607 86.33054393],0
n1,1,0.929978,0.007722,[28 56] ; [14 29],[27.77952756 56.22047244] ; [14.22047244 28.77952756],0
