Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,42.858238,[128  32] ; [26 46],[106.20689655  53.79310345] ; [47.79310345 24.20689655],1
r4,1,0.138374,2.195946,[156   6] ; [66  6],[153.69230769   8.30769231] ; [68.30769231  3.69230769],0
p9,1,0.15346,2.037516,[149  13] ; [61 10],[146.00858369  15.99141631] ; [63.99141631  7.00858369],0
r3,1,0.154602,2.026246,[159   2] ; [69  3],[157.54506438   3.45493562] ; [70.45493562  1.54506438],0
s2,1,0.156114,2.01147,[84 76] ; [45 27],[88.96551724 71.03448276] ; [40.03448276 31.96551724],0
v4,1,0.15697,2.003172,[158   2] ; [69  3],[156.55172414   3.44827586] ; [70.44827586  1.55172414],0
b3,1,0.168911,1.892581,[39 68] ; [24 26],[42.93630573 64.06369427] ; [20.06369427 29.93630573],0
b2,1,0.168911,1.892581,[39 68] ; [24 26],[42.93630573 64.06369427] ; [20.06369427 29.93630573],0
p8,1,0.222429,1.488633,[120  41] ; [46 23],[116.2  44.8] ; [49.8 19.2],0
n1,1,0.22504,1.471937,[ 5 18] ; [6 9],[ 6.65789474 16.34210526] ; [ 4.34210526 10.65789474],0
p3,1,0.226147,1.464929,[117  44] ; [46 25],[113.11637931  47.88362069] ; [49.88362069 21.11637931],0
d5,1,0.235152,1.409423,[133  28] ; [63  8],[136.01724138  24.98275862] ; [59.98275862 11.01724138],0
s7,1,0.243066,1.362726,[94 59] ; [48 21],[97.86486486 55.13513514] ; [44.13513514 24.86486486],0
p11,1,0.246761,1.34155,[142  20] ; [59 13],[139.15384615  22.84615385] ; [61.84615385 10.15384615],0
n5,1,0.263903,1.248165,[134  27] ; [64  8],[136.81545064  24.18454936] ; [61.18454936 10.81545064],0
u4,1,0.301154,1.069079,[  3 159] ; [ 3 69],[  4.15384615 157.84615385] ; [ 1.84615385 70.15384615],0
a4,1,0.305732,1.049026,[81 80] ; [31 41],[77.39055794 83.60944206] ; [34.60944206 37.39055794],0
u2,1,0.322221,0.979912,[24 15] ; [7 8],[22.38888889 16.61111111] ; [8.61111111 6.38888889],0
p10,1,0.324076,0.972426,[148  14] ; [61  9],[145.93965517  16.06034483] ; [63.06034483  6.93965517],0
d4,1,0.332612,0.938703,[135  26] ; [63  8],[137.40517241  23.59482759] ; [60.59482759 10.40517241],0
a1,1,0.437237,0.603524,[ 11 151] ; [ 7 65],[ 12.46153846 149.53846154] ; [ 5.53846154 66.46153846],0
n3,1,0.456057,0.555556,[17  7] ; [13  3],[18.  6.] ; [12.  4.],0
s4,1,0.463587,0.53722,[ 21 140] ; [12 60],[ 22.80257511 138.19742489] ; [10.19742489 61.80257511],0
p4,1,0.474792,0.510801,[120  41] ; [49 21],[117.78787879  43.21212121] ; [51.21212121 18.78787879],0
a8,1,0.526479,0.401183,[ 25 116] ; [10 60],[ 23.38862559 117.61137441] ; [11.61137441 58.38862559],0
n6,1,0.533151,0.388382,[144  15] ; [67  5],[145.23376623  13.76623377] ; [65.76623377  6.23376623],0
s3,1,0.57756,0.310196,[94 64] ; [45 26],[95.90393013 62.09606987] ; [43.09606987 27.90393013],0
d2,1,0.586288,0.296178,[81 80] ; [39 33],[82.91845494 78.08154506] ; [37.08154506 34.91845494],0
a3,1,0.624456,0.239654,[122  38] ; [57 15],[123.44827586  36.55172414] ; [55.55172414 16.44827586],0
p6,1,0.626966,0.236198,[81 79] ; [33 37],[79.30434783 80.69565217] ; [34.69565217 35.30434783],0
p5,1,0.665947,0.18638,[ 32 130] ; [16 56],[ 33.23076923 128.76923077] ; [14.76923077 57.23076923],0
s5,1,0.668453,0.183418,[66 91] ; [32 39],[67.48245614 89.51754386] ; [30.51754386 40.48245614],0
v1,1,0.74914,0.102255,[113  49] ; [51 20],[114.02575107  47.97424893] ; [49.97424893 21.02575107],0
n2,1,0.791857,0.069643,[20  4] ; [12  3],[19.69230769  4.30769231] ; [12.30769231  2.69230769],0
a5,1,0.831605,0.045217,[128  34] ; [56 16],[127.38461538  34.61538462] ; [56.61538462 15.38461538],0
s1,1,0.901853,0.015208,[  4 156] ; [ 2 70],[  4.13793103 155.86206897] ; [ 1.86206897 70.13793103],0
s6,1,0.90757,0.01348,[108  48] ; [49 21],[108.37168142  47.62831858] ; [48.62831858 21.37168142],0
p2,1,0.912908,0.011962,[149  13] ; [65  6],[148.78969957  13.21030043] ; [65.21030043  5.78969957],0
