Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.001852,9.691041,[1 6] ; [23  7],[4.54054054 2.45945946] ; [19.45945946 10.54054054],0
n4,1,0.025497,4.989805,[2 5] ; [22  8],[4.54054054 2.45945946] ; [19.45945946 10.54054054],0
r4,1,0.092842,2.824387,[5 2] ; [28  2],[6.24324324 0.75675676] ; [26.75675676  3.24324324],0
v1,1,0.094594,2.794402,[2 5] ; [19 11],[3.97297297 3.02702703] ; [17.02702703 12.97297297],0
b3,1,0.102483,2.666477,[3 1] ; [ 7 15],[1.53846154 2.46153846] ; [ 8.46153846 13.53846154],0
b2,1,0.102483,2.666477,[3 1] ; [ 7 15],[1.53846154 2.46153846] ; [ 8.46153846 13.53846154],0
r1,1,0.120903,2.405587,[3 4] ; [22  8],[4.72972973 2.27027027] ; [20.27027027  9.72972973],0
p9,1,0.129598,2.297311,[4 3] ; [25  5],[5.48648649 1.51351351] ; [23.51351351  6.48648649],0
v2,1,0.174652,1.842553,[3 4] ; [19  8],[4.52941176 2.47058824] ; [17.47058824  9.52941176],0
p10,1,0.175567,1.834753,[3 4] ; [21  9],[4.54054054 2.45945946] ; [19.45945946 10.54054054],0
a5,1,0.175567,1.834753,[3 4] ; [21  9],[4.54054054 2.45945946] ; [19.45945946 10.54054054],0
s4,1,0.204368,1.610884,[3 4] ; [ 6 24],[1.7027027 5.2972973] ; [ 7.2972973 22.7027027],0
s3,1,0.206463,1.596059,[5 2] ; [13 16],[3.5 3.5] ; [14.5 14.5],0
a8,1,0.210743,1.566312,[2 5] ; [ 3 26],[0.97222222 6.02777778] ; [ 4.02777778 24.97222222],0
b1,1,0.237893,1.393038,[5 2] ; [14 16],[3.59459459 3.40540541] ; [15.40540541 14.59459459],0
d2,1,0.237893,1.393038,[5 2] ; [14 16],[3.59459459 3.40540541] ; [15.40540541 14.59459459],0
a6,1,0.242166,1.367938,[3 4] ; [20 10],[4.35135135 2.64864865] ; [18.64864865 11.35135135],0
n3,1,0.259796,1.269841,[2 2] ; [5 1],[2.8 1.2] ; [4.2 1.8],0
a4,1,0.305652,1.04937,[2 5] ; [15 15],[3.21621622 3.78378378] ; [13.78378378 16.21621622],0
a7,1,0.320428,0.987201,[3 4] ; [19 11],[4.16216216 2.83783784] ; [17.83783784 12.16216216],0
p1,1,0.324681,0.969995,[2 5] ; [ 4 26],[1.13513514 5.86486486] ; [ 4.86486486 25.13513514],0
s7,1,0.354777,0.856298,[3 4] ; [18 11],[4.08333333 2.91666667] ; [16.91666667 12.08333333],0
d4,1,0.399233,0.710635,[6 1] ; [21  9],[5.10810811 1.89189189] ; [21.89189189  8.10810811],0
s8,1,0.451259,0.567488,[3 4] ; [17 12],[3.88888889 3.11111111] ; [16.11111111 12.88888889],0
p8,1,0.509151,0.435812,[3 4] ; [17 13],[3.78378378 3.21621622] ; [16.21621622 13.78378378],0
d3,1,0.509151,0.435812,[3 4] ; [17 13],[3.78378378 3.21621622] ; [16.21621622 13.78378378],0
p4,1,0.509151,0.435812,[3 4] ; [17 13],[3.78378378 3.21621622] ; [16.21621622 13.78378378],0
d5,1,0.512902,0.428143,[4 3] ; [21  9],[4.72972973 2.27027027] ; [20.27027027  9.72972973],0
s5,1,0.62822,0.234483,[2 3] ; [15 14],[2.5 2.5] ; [14.5 14.5],0
b4,1,0.634592,0.225885,[4 3] ; [20 10],[4.54054054 2.45945946] ; [19.45945946 10.54054054],0
b5,1,0.686225,0.163202,[5 2] ; [19 11],[4.54054054 2.45945946] ; [19.45945946 10.54054054],0
s1,1,0.742298,0.108117,[1 6] ; [ 3 27],[0.75675676 6.24324324] ; [ 3.24324324 26.75675676],0
a3,1,0.761057,0.092473,[4 3] ; [19 11],[4.35135135 2.64864865] ; [18.64864865 11.35135135],0
s2,1,0.761057,0.092473,[4 3] ; [19 11],[4.35135135 2.64864865] ; [18.64864865 11.35135135],0
p11,1,0.761057,0.092473,[4 3] ; [19 11],[4.35135135 2.64864865] ; [18.64864865 11.35135135],0
s6,1,0.765875,0.08867,[6 1] ; [26  3],[6.22222222 0.77777778] ; [25.77777778  3.22222222],0
p7,1,0.808514,0.05873,[5 2] ; [20 10],[4.72972973 2.27027027] ; [20.27027027  9.72972973],0
u3,1,0.836813,0.042424,[2 1] ; [8 3],[2.14285714 0.85714286] ; [7.85714286 3.14285714],0
p3,1,0.855494,0.033165,[4 3] ; [16 14],[3.78378378 3.21621622] ; [16.21621622 13.78378378],0
d1,1,0.855494,0.033165,[4 3] ; [16 14],[3.78378378 3.21621622] ; [16.21621622 13.78378378],0
n1,1,1.0,0.0,[2 2] ; [3 3],[2. 2.] ; [3. 3.],0
