Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.215909,[155  14] ; [5 8],[148.57142857  20.42857143] ; [11.42857143  1.57142857],1
v4,1,1e-06,24.199759,[158  10] ; [7 6],[153.14917127  14.85082873] ; [11.85082873  1.14917127],1
r1,1,1e-06,24.061178,[130  37] ; [ 2 11],[122.46666667  44.53333333] ; [9.53333333 3.46666667],1
p2,1,4.5e-05,16.635735,[141  26] ; [5 8],[135.45555556  31.54444444] ; [10.54444444  2.45555556],1
a8,1,0.000138,14.531627,[ 11 151] ; [5 8],[ 14.81142857 147.18857143] ; [ 1.18857143 11.81142857],1
p10,1,0.00101,10.809926,[131  35] ; [5 8],[126.12290503  39.87709497] ; [9.87709497 3.12290503],0
r3,1,0.001753,9.791908,[163   6] ; [10  3],[160.64285714   8.35714286] ; [12.35714286  0.64285714],0
s1,1,0.004369,8.123863,[  3 162] ; [ 2 11],[  4.63483146 160.36516854] ; [ 0.36516854 12.63483146],0
n6,1,0.018098,5.586664,[127  40] ; [6 7],[123.39444444  43.60555556] ; [9.60555556 3.39444444],0
p9,1,0.03118,4.643022,[133  34] ; [7 6],[129.88888889  37.11111111] ; [10.11111111  2.88888889],0
a1,1,0.044884,4.022989,[  6 163] ; [ 2 11],[  7.42857143 161.57142857] ; [ 0.57142857 12.42857143],0
d1,1,0.048411,3.895652,[87 82] ; [ 3 10],[83.57142857 85.42857143] ; [6.42857143 6.57142857],0
p11,1,0.05477,3.689065,[131  38] ; [7 6],[128.14285714  40.85714286] ; [9.85714286 3.14285714],0
a5,1,0.083979,2.986169,[106  63] ; [5 8],[103.07142857  65.92857143] ; [7.92857143 5.07142857],0
s5,1,0.088053,2.909618,[ 48 113] ; [ 1 12],[ 45.33908046 115.66091954] ; [3.66091954 9.33908046],0
d5,1,0.093044,2.820896,[127  42] ; [7 6],[124.42857143  44.57142857] ; [9.57142857 3.42857143],0
a7,1,0.095994,2.770876,[126  42] ; [7 6],[123.44751381  44.55248619] ; [9.55248619 3.44751381],0
d4,1,0.105532,2.619883,[136  33] ; [8 5],[133.71428571  35.28571429] ; [10.28571429  2.71428571],0
b3,1,0.106595,2.603994,[30 55] ; [1 9],[27.73684211 57.26315789] ; [3.26315789 6.73684211],0
b2,1,0.106595,2.603994,[30 55] ; [1 9],[27.73684211 57.26315789] ; [3.26315789 6.73684211],0
u3,1,0.116584,2.462622,[41 32] ; [1 4],[39.30769231 33.69230769] ; [2.69230769 2.30769231],0
n2,1,0.16503,1.927519,[29  7] ; [2 2],[27.9  8.1] ; [3.1 0.9],0
v3,1,0.173443,1.85293,[ 55 108] ; [ 2 11],[ 52.78977273 110.21022727] ; [4.21022727 8.78977273],0
b1,1,0.186363,1.746139,[ 60 109] ; [7 6],[ 62.21428571 106.78571429] ; [4.78571429 8.21428571],0
v1,1,0.211799,1.559088,[78 82] ; [4 9],[75.83815029 84.16184971] ; [6.16184971 6.83815029],0
s6,1,0.216333,1.528531,[116  49] ; [7 6],[114.01685393  50.98314607] ; [8.98314607 4.01685393],0
b5,1,0.236724,1.4,[102  67] ; [10  3],[104.  65.] ; [8. 5.],0
a6,1,0.251328,1.315907,[117  52] ; [7 6],[115.14285714  53.85714286] ; [8.85714286 4.14285714],0
p12,1,0.287699,1.130359,[ 12 155] ; [ 2 11],[ 12.98888889 154.01111111] ; [ 1.01111111 11.98888889],0
s2,1,0.31514,1.009009,[102  67] ; [6 7],[100.28571429  68.71428571] ; [7.71428571 5.28571429],0
n4,1,0.36415,0.823529,[112  57] ; [7 6],[110.5  58.5] ; [8.5 4.5],0
p4,1,0.365213,0.819887,[81 86] ; [8 5],[82.57222222 84.42777778] ; [6.42777778 6.57222222],0
a4,1,0.400238,0.707611,[ 58 110] ; [ 3 10],[ 56.61878453 111.38121547] ; [4.38121547 8.61878453],0
p7,1,0.405512,0.691919,[93 69] ; [9 4],[94.42285714 67.57714286] ; [7.57714286 5.42285714],0
n1,1,0.455414,0.557143,[11 24] ; [2 2],[11.66666667 23.33333333] ; [1.33333333 2.66666667],0
v2,1,0.463774,0.536771,[76 79] ; [5 8],[74.73214286 80.26785714] ; [6.26785714 6.73214286],0
p8,1,0.469313,0.523594,[74 94] ; [4 8],[72.8 95.2] ; [5.2 6.8],0
