Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.471764,[26  3] ; [43 67],[14.39568345 14.60431655] ; [54.60431655 55.39568345],1
p8,1,7.8e-05,15.596777,[20  9] ; [33 80],[10.82394366 18.17605634] ; [42.17605634 70.82394366],1
p4,1,0.000814,11.208552,[19 10] ; [35 76],[11.18571429 17.81428571] ; [42.81428571 68.18571429],1
s5,1,0.012396,6.253288,[12 14] ; [24 85],[ 6.93333333 19.06666667] ; [29.06666667 79.93333333],0
r4,1,0.01358,6.091942,[26  3] ; [75 38],[20.62676056  8.37323944] ; [80.37323944 32.62676056],0
a6,1,0.013975,6.041354,[ 7 22] ; [56 57],[12.86619718 16.13380282] ; [50.13380282 62.86619718],0
r2,1,0.026887,4.898075,[28  1] ; [87 23],[23.99280576  5.00719424] ; [91.00719424 18.99280576],0
s8,1,0.069279,3.30001,[ 8 20] ; [16 97],[ 4.76595745 23.23404255] ; [19.23404255 93.76595745],0
r3,1,0.093247,2.817406,[26  3] ; [85 28],[22.66901408  6.33098592] ; [88.33098592 24.66901408],0
p3,1,0.094177,2.801478,[13 16] ; [32 80],[ 9.25531915 19.74468085] ; [35.74468085 76.25531915],0
s6,1,0.099118,2.719673,[14 11] ; [43 70],[10.32608696 14.67391304] ; [46.67391304 66.32608696],0
r1,1,0.103453,2.651489,[21  8] ; [63 50],[17.15492958 11.84507042] ; [66.84507042 46.15492958],0
p2,1,0.130261,2.289394,[22  7] ; [68 44],[18.5106383 10.4893617] ; [71.4893617 40.5106383],0
b1,1,0.161209,1.962849,[16 13] ; [46 67],[12.66197183 16.33802817] ; [49.33802817 63.66197183],0
d5,1,0.170347,1.879883,[20  9] ; [62 51],[16.74647887 12.25352113] ; [65.25352113 47.74647887],0
p5,1,0.17705,1.822213,[ 4 25] ; [  7 105],[ 2.26241135 26.73758865] ; [  8.73758865 103.26241135],0
a3,1,0.183446,1.769484,[11 18] ; [58 54],[14.19148936 14.80851064] ; [54.80851064 57.19148936],0
n2,1,0.186141,1.747899,[8 1] ; [26 13],[6.375 2.625] ; [27.625 11.375],0
d1,1,0.190008,1.717555,[13 16] ; [36 77],[10.00704225 18.99295775] ; [38.99295775 74.00704225],0
a8,1,0.193416,1.691406,[ 4 24] ; [ 7 98],[ 2.31578947 25.68421053] ; [ 8.68421053 96.31578947],0
