Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.007424,7.167472,[12 19] ; [37 17],[17.87058824 13.12941176] ; [31.12941176 22.87058824],0
p4,1,0.017061,5.690055,[16 15] ; [14 40],[10.94117647 20.05882353] ; [19.05882353 34.94117647],0
n4,1,0.034372,4.47609,[25  6] ; [32 23],[20.54651163 10.45348837] ; [36.45348837 18.54651163],0
p6,1,0.058132,3.589896,[10 21] ; [ 8 46],[ 6.56470588 24.43529412] ; [11.43529412 42.56470588],0
n1,1,0.09169,2.844444,[7 1] ; [13 11],[5. 3.] ; [15.  9.],0
a5,1,0.100877,2.691622,[24  7] ; [33 22],[20.54651163 10.45348837] ; [36.45348837 18.54651163],0
n3,1,0.114709,2.488118,[7 1] ; [13 10],[5.16129032 2.83870968] ; [14.83870968  8.16129032],0
n5,1,0.224766,1.473679,[24  7] ; [35 19],[21.51764706  9.48235294] ; [37.48235294 16.51764706],0
u2,1,0.2261,1.465231,[5 6] ; [11  5],[6.51851852 4.48148148] ; [9.48148148 6.51851852],0
n6,1,0.243794,1.35852,[23  8] ; [34 21],[20.54651163 10.45348837] ; [36.45348837 18.54651163],0
a1,1,0.305316,1.050831,[ 1 30] ; [ 5 50],[ 2.1627907 28.8372093] ; [ 3.8372093 51.1627907],0
r4,1,0.307705,1.040503,[27  4] ; [43 12],[25.23255814  5.76744186] ; [44.76744186 10.23255814],0
a2,1,0.307705,1.040503,[ 4 27] ; [12 43],[ 5.76744186 25.23255814] ; [10.23255814 44.76744186],0
b3,1,0.329304,0.951634,[ 8 13] ; [ 9 26],[ 6.375 14.625] ; [10.625 24.375],0
b2,1,0.329304,0.951634,[ 8 13] ; [ 9 26],[ 6.375 14.625] ; [10.625 24.375],0
s1,1,0.347659,0.881983,[ 2 29] ; [ 7 47],[ 3.28235294 27.71764706] ; [ 5.71764706 48.28235294],0
b1,1,0.353151,0.862101,[19 12] ; [28 27],[16.94186047 14.05813953] ; [30.05813953 24.94186047],0
p8,1,0.365982,0.817261,[ 7 24] ; [ 8 46],[ 5.47058824 25.52941176] ; [ 9.52941176 44.47058824],0
n2,1,0.373247,0.792825,[7 1] ; [18  7],[6.06060606 1.93939394] ; [18.93939394  6.06060606],0
s6,1,0.380215,0.770007,[24  7] ; [37 17],[22.24705882  8.75294118] ; [38.75294118 15.24705882],0
a8,1,0.39024,0.738194,[ 3 28] ; [ 9 46],[ 4.3255814 26.6744186] ; [ 7.6744186 47.3255814],0
p5,1,0.45094,0.568289,[ 3 26] ; [ 3 49],[ 2.14814815 26.85185185] ; [ 3.85185185 48.14814815],0
u3,1,0.452651,0.564004,[6 5] ; [11  5],[6.92592593 4.07407407] ; [10.07407407  5.92592593],0
r1,1,0.454643,0.559051,[22  9] ; [43 12],[23.43023256  7.56976744] ; [41.56976744 13.43023256],0
r2,1,0.478841,0.501501,[29  2] ; [48  6],[28.08235294  2.91764706] ; [48.91764706  5.08235294],0
s7,1,0.511718,0.430553,[16 14] ; [31 20],[17.40740741 12.59259259] ; [29.59259259 21.40740741],0
a3,1,0.539647,0.376194,[20 11] ; [39 16],[21.26744186  9.73255814] ; [37.73255814 17.26744186],0
u4,1,0.551684,0.354309,[ 2 29] ; [ 2 53],[ 1.44186047 29.55813953] ; [ 2.55813953 52.44186047],0
u1,1,0.561876,0.336466,[ 6 25] ; [ 8 47],[ 5.04651163 25.95348837] ; [ 8.95348837 46.04651163],0
d4,1,0.562548,0.335312,[23  8] ; [43 11],[24.07058824  6.92941176] ; [41.92941176 12.07058824],0
s2,1,0.581875,0.303212,[22  9] ; [42 13],[23.06976744  7.93023256] ; [40.93023256 14.06976744],0
v3,1,0.603929,0.269111,[10 18] ; [15 35],[ 8.97435897 19.02564103] ; [16.02564103 33.97435897],0
a6,1,0.605013,0.267501,[16 15] ; [31 23],[17.14117647 13.85882353] ; [29.85882353 24.14117647],0
b5,1,0.699368,0.14913,[19 12] ; [36 19],[19.8255814 11.1744186] ; [35.1744186 19.8255814],0
d5,1,0.706238,0.142063,[23  8] ; [38 16],[22.24705882  8.75294118] ; [38.75294118 15.24705882],0
b4,1,0.76368,0.090391,[17 14] ; [32 23],[17.6627907 13.3372093] ; [31.3372093 23.6627907],0
p11,1,0.778145,0.079376,[19 12] ; [32 23],[18.38372093 12.61627907] ; [32.61627907 22.38372093],0
p7,1,0.780119,0.077933,[14 17] ; [21 29],[13.39506173 17.60493827] ; [21.60493827 28.39506173],0
v2,1,0.803492,0.061917,[17 14] ; [26 24],[16.45679012 14.54320988] ; [26.54320988 23.45679012],0
s4,1,0.822044,0.050588,[ 8 23] ; [13 42],[ 7.56976744 23.43023256] ; [13.43023256 41.56976744],0
a4,1,0.8223,0.05044,[15 16] ; [28 27],[15.5 15.5] ; [27.5 27.5],0
p10,1,0.840465,0.040521,[20 11] ; [36 18],[20.42352941 10.57647059] ; [35.57647059 18.42352941],0
v4,1,0.843951,0.038747,[26  5] ; [47  8],[26.31395349  4.68604651] ; [46.68604651  8.31395349],0
d2,1,0.852529,0.034556,[16 15] ; [29 25],[16.41176471 14.58823529] ; [28.58823529 25.41176471],0
r3,1,0.857813,0.032098,[28  3] ; [49  6],[27.75581395  3.24418605] ; [49.24418605  5.75581395],0
p12,1,0.868471,0.027424,[ 2 29] ; [ 4 50],[ 2.18823529 28.81176471] ; [ 3.81176471 50.18823529],0
s5,1,0.878225,0.023476,[ 9 20] ; [17 35],[ 9.30864198 19.69135802] ; [16.69135802 35.30864198],0
a7,1,0.906457,0.013808,[19 12] ; [33 22],[18.74418605 12.25581395] ; [33.25581395 21.74418605],0
p1,1,0.928361,0.008083,[ 3 28] ; [ 5 50],[ 2.88372093 28.11627907] ; [ 5.11627907 49.88372093],0
v1,1,0.943356,0.005048,[15 14] ; [28 27],[14.8452381 14.1547619] ; [28.1547619 26.8452381],0
s8,1,0.950011,0.00393,[15 16] ; [27 28],[15.13953488 15.86046512] ; [26.86046512 28.13953488],0
d1,1,0.979075,0.000688,[17 14] ; [30 25],[16.94186047 14.05813953] ; [30.05813953 24.94186047],0
p9,1,0.986204,0.000299,[21 10] ; [36 17],[21.03571429  9.96428571] ; [35.96428571 17.03571429],0
