Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.007592,7.127273,[4 3] ; [ 7 42],[1.375 5.625] ; [ 9.625 39.375],0
u3,1,0.015749,5.830702,[2 1] ; [ 2 18],[0.52173913 2.47826087] ; [ 3.47826087 16.52173913],0
n4,1,0.025078,5.018492,[2 5] ; [35 14],[4.625 2.375] ; [32.375 16.625],0
a7,1,0.043352,4.081633,[1 6] ; [27 22],[3.5 3.5] ; [24.5 24.5],0
a6,1,0.068314,3.323077,[1 6] ; [25 24],[3.25 3.75] ; [22.75 26.25],0
p4,1,0.073638,3.2,[4 3] ; [12 37],[2. 5.] ; [14. 35.],0
s7,1,0.113333,2.507117,[3 4] ; [ 8 39],[1.42592593 5.57407407] ; [ 9.57407407 37.42592593],0
d4,1,0.130009,2.292398,[3 4] ; [35 14],[4.75 2.25] ; [33.25 15.75],0
p7,1,0.130009,2.292398,[4 3] ; [14 35],[2.25 4.75] ; [15.75 33.25],0
r1,1,0.14766,2.096257,[1 6] ; [21 28],[2.75 4.25] ; [19.25 29.75],0
b4,1,0.25113,1.317007,[3 4] ; [32 17],[4.375 2.625] ; [30.625 18.375],0
s6,1,0.257871,1.280151,[3 4] ; [11 37],[1.78181818 5.21818182] ; [12.21818182 35.78181818],0
v1,1,0.257871,1.280151,[3 4] ; [11 37],[1.78181818 5.21818182] ; [12.21818182 35.78181818],0
b1,1,0.360506,0.836129,[5 2] ; [26 23],[3.875 3.125] ; [27.125 21.875],0
s1,1,0.432768,0.615385,[1 6] ; [ 3 46],[0.5 6.5] ; [ 3.5 45.5],0
s3,1,0.467749,0.527289,[1 6] ; [13 35],[1.78181818 5.21818182] ; [12.21818182 35.78181818],0
n6,1,0.506176,0.441964,[4 3] ; [21 27],[3.18181818 3.81818182] ; [21.81818182 26.18181818],0
d1,1,0.534925,0.385027,[2 5] ; [20 29],[2.75 4.25] ; [19.25 29.75],0
p8,1,0.54393,0.368304,[2 5] ; [ 9 39],[1.4 5.6] ; [ 9.6 38.4],0
r2,1,0.597411,0.278919,[4 2] ; [26 21],[3.39622642 2.60377358] ; [26.60377358 20.39622642],0
p9,1,0.609688,0.26063,[4 3] ; [22 25],[3.37037037 3.62962963] ; [22.62962963 24.37037037],0
b5,1,0.686168,0.163265,[4 3] ; [24 25],[3.5 3.5] ; [24.5 24.5],0
n2,1,0.688921,0.160256,[2 3] ; [10 10],[2.4 2.6] ; [ 9.6 10.4],0
n1,1,0.688921,0.160256,[2 3] ; [10 10],[2.4 2.6] ; [ 9.6 10.4],0
p2,1,0.70224,0.146152,[3 4] ; [17 31],[2.54545455 4.45454545] ; [17.45454545 30.54545455],0
d2,1,0.723974,0.124717,[3 4] ; [24 24],[3.43636364 3.56363636] ; [23.56363636 24.43636364],0
d5,1,0.754293,0.097959,[4 3] ; [31 18],[4.375 2.625] ; [30.625 18.375],0
n3,1,0.768589,0.086566,[3 2] ; [10  9],[2.70833333 2.29166667] ; [10.29166667  8.70833333],0
a4,1,0.785204,0.07428,[3 4] ; [18 30],[2.67272727 4.32727273] ; [18.32727273 29.67272727],0
n5,1,0.836139,0.042781,[4 3] ; [30 19],[4.25 2.75] ; [29.75 19.25],0
p11,1,0.839488,0.041026,[3 4] ; [23 26],[3.25 3.75] ; [22.75 26.25],0
a3,1,0.868809,0.027282,[4 3] ; [29 19],[4.2 2.8] ; [28.8 19.2],0
p10,1,0.868809,0.027282,[3 4] ; [19 29],[2.8 4.2] ; [19.2 28.8],0
s5,1,0.87361,0.025305,[1 6] ; [ 8 40],[1.14545455 5.85454545] ; [ 7.85454545 40.14545455],0
r3,1,0.882553,0.021825,[4 3] ; [26 22],[3.81818182 3.18181818] ; [26.18181818 21.81818182],0
v2,1,0.886081,0.020525,[2 5] ; [15 33],[2.16363636 4.83636364] ; [14.83636364 33.16363636],0
p6,1,0.911078,0.012472,[1 6] ; [ 6 41],[0.90740741 6.09259259] ; [ 6.09259259 40.90740741],0
r4,1,0.912531,0.012066,[2 5] ; [15 34],[2.125 4.875] ; [14.875 34.125],0
d3,1,0.919074,0.010323,[3 4] ; [22 27],[3.125 3.875] ; [21.875 27.125],0
a5,1,0.919074,0.010323,[4 3] ; [27 22],[3.875 3.125] ; [27.125 21.875],0
s8,1,1.0,0.0,[1 6] ; [ 7 42],[1. 6.] ; [ 7. 42.],0
b2,1,1.0,0.0,[2 3] ; [14 21],[2. 3.] ; [14. 21.],0
b3,1,1.0,0.0,[2 3] ; [14 21],[2. 3.] ; [14. 21.],0
p1,1,1.0,0.0,[1 6] ; [ 7 42],[1. 6.] ; [ 7. 42.],0
