Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.020385,5.378586,[5 6] ; [ 1 14],[2.53846154 8.46153846] ; [ 3.46153846 11.53846154],0
p4,1,0.023851,5.105455,[7 4] ; [ 3 12],[4.23076923 6.76923077] ; [5.76923077 9.23076923],0
p8,1,0.041227,4.166667,[6 4] ; [ 3 12],[3.6 6.4] ; [5.4 9.6],0
p2,1,0.098168,2.735065,[8 3] ; [6 9],[5.92307692 5.07692308] ; [8.07692308 6.92307692],0
b4,1,0.125695,2.344877,[4 7] ; [10  5],[5.92307692 5.07692308] ; [8.07692308 6.92307692],0
a3,1,0.13147,2.275064,[9 2] ; [8 7],[7.19230769 3.80769231] ; [9.80769231 5.19230769],0
v1,1,0.148856,2.083939,[6 5] ; [ 4 11],[4.23076923 6.76923077] ; [5.76923077 9.23076923],0
n3,1,0.204894,1.607143,[4 2] ; [3 6],[2.8 3.2] ; [4.2 4.8],0
p10,1,0.233703,1.418182,[7 4] ; [6 9],[5.5 5.5] ; [7.5 7.5],0
n1,1,0.263552,1.25,[3 3] ; [2 7],[2. 4.] ; [3. 6.],0
a5,1,0.279426,1.169881,[6 5] ; [ 5 10],[4.65384615 6.34615385] ; [6.34615385 8.65384615],0
a6,1,0.315266,1.008485,[3 8] ; [7 8],[4.23076923 6.76923077] ; [5.76923077 9.23076923],0
v4,1,0.319806,0.989741,[6 5] ; [11  4],[7.19230769 3.80769231] ; [9.80769231 5.19230769],0
p11,1,0.319806,0.989741,[5 6] ; [ 4 11],[3.80769231 7.19230769] ; [5.19230769 9.80769231],0
a4,1,0.352704,0.863705,[4 7] ; [ 3 12],[2.96153846 8.03846154] ; [ 4.03846154 10.96153846],0
n2,1,0.398025,0.714286,[4 2] ; [4 5],[3.2 2.8] ; [4.8 4.2],0
d5,1,0.462325,0.54026,[5 6] ; [9 6],[5.92307692 5.07692308] ; [8.07692308 6.92307692],0
s7,1,0.525718,0.402661,[3 6] ; [ 3 11],[2.34782609 6.65217391] ; [ 3.65217391 10.34782609],0
p9,1,0.561471,0.337163,[6 5] ; [6 8],[5.28 5.72] ; [6.72 7.28],0
d4,1,0.596613,0.280135,[7 4] ; [11  4],[7.61538462 3.38461538] ; [10.38461538  4.61538462],0
v3,1,0.61193,0.257374,[2 9] ; [ 4 11],[2.53846154 8.46153846] ; [ 3.46153846 11.53846154],0
d1,1,0.61193,0.257374,[2 9] ; [ 4 11],[2.53846154 8.46153846] ; [ 3.46153846 11.53846154],0
d2,1,0.663674,0.189091,[3 8] ; [ 3 12],[2.53846154 8.46153846] ; [ 3.46153846 11.53846154],0
b5,1,0.691398,0.157576,[5 6] ; [8 7],[5.5 5.5] ; [7.5 7.5],0
s4,1,0.734966,0.114601,[2 9] ; [ 2 13],[1.69230769 9.30769231] ; [ 2.30769231 12.69230769],0
s3,1,0.734966,0.114601,[2 9] ; [ 2 13],[1.69230769 9.30769231] ; [ 2.30769231 12.69230769],0
s1,1,0.737989,0.111902,[ 1 10] ; [ 2 13],[1.26923077 9.73076923] ; [ 1.73076923 13.26923077],0
a2,1,0.737989,0.111902,[ 1 10] ; [ 2 13],[1.26923077 9.73076923] ; [ 1.73076923 13.26923077],0
b1,1,0.740797,0.109428,[8 3] ; [10  5],[7.61538462 3.38461538] ; [10.38461538  4.61538462],0
n6,1,0.780914,0.077355,[5 6] ; [6 9],[4.65384615 6.34615385] ; [6.34615385 8.65384615],0
r1,1,0.780914,0.077355,[5 6] ; [6 9],[4.65384615 6.34615385] ; [6.34615385 8.65384615],0
s2,1,0.818726,0.052525,[ 1 10] ; [ 1 14],[ 0.84615385 10.15384615] ; [ 1.15384615 13.84615385],0
r4,1,0.818726,0.052525,[ 1 10] ; [ 1 14],[ 0.84615385 10.15384615] ; [ 1.15384615 13.84615385],0
b2,1,0.852876,0.034392,[2 5] ; [2 4],[2.15384615 4.84615385] ; [1.84615385 4.15384615],0
b3,1,0.852876,0.034392,[2 5] ; [2 4],[2.15384615 4.84615385] ; [1.84615385 4.15384615],0
s6,1,0.90748,0.013506,[2 9] ; [ 3 12],[2.11538462 8.88461538] ; [ 2.88461538 12.11538462],0
v2,1,0.90748,0.013506,[2 9] ; [ 3 12],[2.11538462 8.88461538] ; [ 2.88461538 12.11538462],0
n5,1,0.951159,0.003752,[5 6] ; [7 8],[5.07692308 5.92307692] ; [6.92307692 8.07692308],0
r2,1,0.951159,0.003752,[6 5] ; [8 7],[5.92307692 5.07692308] ; [8.07692308 6.92307692],0
d3,1,0.951159,0.003752,[6 5] ; [8 7],[5.92307692 5.07692308] ; [8.07692308 6.92307692],0
a7,1,0.951159,0.003752,[5 6] ; [7 8],[5.07692308 5.92307692] ; [6.92307692 8.07692308],0
