Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,38.700486,[149  71] ; [103 159],[115.02074689 104.97925311] ; [136.97925311 125.02074689],1
p8,1,0.043491,4.076227,[111 110] ; [111 159],[ 99.92260692 121.07739308] ; [122.07739308 147.92260692],0
n6,1,0.047101,3.941773,[188  37] ; [210  65],[179.1  45.9] ; [218.9  56.1],0
r4,1,0.048545,3.891001,[209  18] ; [238  37],[202.12948207  24.87051793] ; [244.87051793  30.12948207],0
u3,1,0.051003,3.808181,[45 30] ; [48 58],[38.5359116 36.4640884] ; [54.4640884 51.5359116],0
b3,1,0.063091,3.454201,[46 81] ; [ 36 104],[39.00374532 87.99625468] ; [42.99625468 97.00374532],0
b2,1,0.063091,3.454201,[46 81] ; [ 36 104],[39.00374532 87.99625468] ; [42.99625468 97.00374532],0
a5,1,0.06919,3.302135,[160  67] ; [172 102],[150.42714571  76.57285429] ; [181.57285429  92.42714571],0
d5,1,0.085009,2.966436,[182  45] ; [201  72],[173.882  53.118] ; [209.118  63.882],0
a3,1,0.122744,2.381953,[152  74] ; [166 108],[143.736  82.264] ; [174.264  99.736],0
a4,1,0.131434,2.275488,[100 126] ; [103 171],[ 91.756 134.244] ; [111.244 162.756],0
p7,1,0.132886,2.258464,[134  88] ; [142 123],[125.81519507  96.18480493] ; [150.18480493 114.81519507],0
p6,1,0.151214,2.059962,[ 68 149] ; [ 69 202],[ 60.92008197 156.07991803] ; [ 76.07991803 194.92008197],0
d4,1,0.162497,1.950836,[186  41] ; [209  63],[179.68937876  47.31062124] ; [215.31062124  56.68937876],0
r2,1,0.179205,1.804202,[213  12] ; [250  23],[209.18674699  15.81325301] ; [253.81325301  19.18674699],0
p12,1,0.179993,1.797684,[ 14 209] ; [ 10 262],[ 10.81212121 212.18787879] ; [ 13.18787879 258.81212121],0
s4,1,0.20695,1.592633,[ 28 195] ; [ 45 226],[ 32.9534413 190.0465587] ; [ 40.0465587 230.9534413],0
u4,1,0.229552,1.443638,[  3 224] ; [  1 274],[  1.80876494 225.19123506] ; [  2.19123506 272.80876494],0
d2,1,0.346099,0.887708,[ 98 128] ; [107 166],[ 92.84569138 133.15430862] ; [112.15430862 160.84569138],0
p5,1,0.347496,0.882579,[ 19 206] ; [ 17 255],[ 16.29778672 208.70221328] ; [ 19.70221328 252.29778672],0
u2,1,0.367685,0.811475,[41 33] ; [52 55],[38.02209945 35.97790055] ; [54.97790055 52.02209945],0
a7,1,0.373043,0.793503,[171  56] ; [196  77],[166.618  60.382] ; [200.382  72.618],0
b5,1,0.39478,0.724169,[143  84] ; [163 112],[138.37051793  88.62948207] ; [167.62948207 107.37051793],0
n2,1,0.450373,0.569714,[32 13] ; [61 18],[33.75 11.25] ; [59.25 19.75],0
p1,1,0.478839,0.501506,[ 17 210] ; [ 16 255],[ 15.04216867 211.95783133] ; [ 17.95783133 253.04216867],0
b1,1,0.525615,0.402862,[ 78 149] ; [102 173],[ 81.39442231 145.60557769] ; [ 98.60557769 176.39442231],0
s1,1,0.531333,0.391842,[  6 218] ; [ 10 262],[  7.22580645 216.77419355] ; [  8.77419355 263.22580645],0
d3,1,0.572159,0.319083,[157  70] ; [181  90],[154.06827309  72.93172691] ; [183.93172691  87.06827309],0
s5,1,0.595343,0.282077,[ 57 166] ; [ 62 202],[ 54.49075975 168.50924025] ; [ 64.50924025 199.49075975],0
n3,1,0.60971,0.260597,[32 13] ; [58 19],[33.19672131 11.80327869] ; [56.80327869 20.19672131],0
s3,1,0.641568,0.216698,[ 92 133] ; [116 154],[ 94.54545455 130.45454545] ; [113.45454545 156.54545455],0
a6,1,0.659302,0.194373,[158  69] ; [185  88],[155.722  71.278] ; [187.278  85.722],0
b4,1,0.723392,0.125266,[131  96] ; [163 112],[132.94422311  94.05577689] ; [161.05577689 113.94422311],0
s7,1,0.750594,0.101033,[ 54 160] ; [ 70 194],[ 55.51464435 158.48535565] ; [ 68.48535565 195.51464435],0
a1,1,0.780996,0.077296,[  8 219] ; [ 11 264],[  8.59163347 218.40836653] ; [ 10.40836653 264.59163347],0
a8,1,0.839236,0.041157,[ 22 183] ; [ 29 227],[ 22.67895879 182.32104121] ; [ 28.32104121 227.67895879],0
s2,1,0.878172,0.023497,[ 76 149] ; [ 94 179],[ 76.80722892 148.19277108] ; [ 93.19277108 179.80722892],0
n1,1,0.914051,0.011649,[14 31] ; [25 53],[14.26829268 30.73170732] ; [24.73170732 53.26829268],0
