Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,31.472601,[31 28] ; [ 9 78],[16.16438356 42.83561644] ; [23.83561644 63.16438356],1
p7,1,1.7e-05,18.487814,[42 16] ; [30 54],[29.4084507 28.5915493] ; [42.5915493 41.4084507],1
a5,1,0.000632,11.678922,[38 21] ; [31 56],[27.88356164 31.11643836] ; [41.11643836 45.88356164],1
p8,1,0.001418,10.182828,[33 25] ; [26 60],[23.76388889 34.23611111] ; [35.23611111 50.76388889],0
p6,1,0.003956,8.303977,[20 39] ; [12 75],[12.93150685 46.06849315] ; [19.06849315 67.93150685],0
s7,1,0.009261,6.77183,[20 35] ; [14 69],[13.55072464 41.44927536] ; [20.44927536 62.55072464],0
s8,1,0.011583,6.37365,[21 38] ; [15 72],[14.54794521 44.45205479] ; [21.45205479 65.54794521],0
s6,1,0.013663,6.081221,[36 23] ; [35 52],[28.69178082 30.30821918] ; [42.30821918 44.69178082],0
p5,1,0.028051,4.824936,[ 5 53] ; [ 1 85],[ 2.41666667 55.58333333] ; [ 3.58333333 82.41666667],0
p2,1,0.037832,4.312544,[46 13] ; [53 33],[40.28275862 18.71724138] ; [58.71724138 27.28275862],0
n2,1,0.068208,3.325621,[17  6] ; [18 18],[13.6440678  9.3559322] ; [21.3559322 14.6440678],0
n6,1,0.070462,3.272228,[32 27] ; [60 27],[37.17808219 21.82191781] ; [54.82191781 32.17808219],0
n3,1,0.079167,3.081922,[19  5] ; [20 15],[15.86440678  8.13559322] ; [23.13559322 11.86440678],0
a4,1,0.089143,2.889784,[18 41] ; [16 71],[13.73972603 45.26027397] ; [20.26027397 66.73972603],0
p1,1,0.185861,1.750122,[ 4 55] ; [ 2 84],[ 2.44137931 56.55862069] ; [ 3.55862069 82.44137931],0
a3,1,0.189551,1.721107,[35 24] ; [42 45],[31.11643836 27.88356164] ; [45.88356164 41.11643836],0
d3,1,0.191759,1.704048,[41 18] ; [50 35],[37.28472222 21.71527778] ; [53.71527778 31.28472222],0
r4,1,0.197057,1.66405,[47 12] ; [61 26],[43.64383562 15.35616438] ; [64.35616438 22.64383562],0
u2,1,0.199981,1.642512,[14  9] ; [20 25],[11.5 11.5] ; [22.5 22.5],0
v2,1,0.20726,1.590462,[23 32] ; [26 57],[19.52898551 35.47101449] ; [29.47101449 53.52898551],0
s5,1,0.268589,1.223939,[17 39] ; [19 67],[14.1971831 41.8028169] ; [21.8028169 64.1971831],0
r3,1,0.325518,0.966648,[54  5] ; [75 12],[52.13013699  6.86986301] ; [76.86986301 10.13013699],0
r1,1,0.331171,0.944312,[38 20] ; [50 37],[35.2 22.8] ; [52.8 34.2],0
a8,1,0.332984,0.937259,[ 4 50] ; [ 3 79],[ 2.77941176 51.22058824] ; [ 4.22058824 77.77941176],0
b5,1,0.345259,0.890808,[32 27] ; [54 33],[34.75342466 24.24657534] ; [51.24657534 35.75342466],0
p12,1,0.349069,0.876839,[ 2 57] ; [ 1 86],[ 1.21232877 57.78767123] ; [ 1.78767123 85.21232877],0
n1,1,0.41841,0.654777,[ 8 15] ; [ 9 27],[ 6.62711864 16.37288136] ; [10.37288136 25.62711864],0
s2,1,0.478332,0.502663,[24 35] ; [30 56],[21.97241379 37.02758621] ; [32.02758621 53.97241379],0
v4,1,0.481113,0.49634,[53  6] ; [73 12],[51.625  7.375] ; [74.375 10.625],0
u1,1,0.486975,0.483203,[ 3 56] ; [ 7 80],[ 4.04109589 54.95890411] ; [ 5.95890411 81.04109589],0
b1,1,0.496771,0.461828,[25 34] ; [32 55],[23.03424658 35.96575342] ; [33.96575342 53.03424658],0
s3,1,0.506881,0.440501,[27 32] ; [35 52],[25.05479452 33.94520548] ; [36.94520548 50.05479452],0
v3,1,0.521625,0.41068,[11 45] ; [13 71],[ 9.6 46.4] ; [14.4 69.6],0
s4,1,0.5275,0.399206,[17 42] ; [21 66],[15.35616438 43.64383562] ; [22.64383562 64.35616438],0
p10,1,0.542246,0.371392,[37 22] ; [49 36],[35.23611111 23.76388889] ; [50.76388889 34.23611111],0
a2,1,0.602006,0.271981,[ 4 55] ; [ 8 79],[ 4.84931507 54.15068493] ; [ 7.15068493 79.84931507],0
p11,1,0.620077,0.245759,[37 22] ; [51 36],[35.56164384 23.43835616] ; [52.43835616 34.56164384],0
s1,1,0.624984,0.238925,[ 3 56] ; [ 3 84],[ 2.42465753 56.57534247] ; [ 3.57534247 83.42465753],0
b3,1,0.659281,0.194398,[ 7 26] ; [10 29],[ 7.79166667 25.20833333] ; [ 9.20833333 29.79166667],0
b2,1,0.659281,0.194398,[ 7 26] ; [10 29],[ 7.79166667 25.20833333] ; [ 9.20833333 29.79166667],0
r2,1,0.674653,0.176207,[51  8] ; [73 14],[50.10958904  8.89041096] ; [73.89041096 13.10958904],0
d5,1,0.751746,0.100069,[39 20] ; [59 27],[39.87586207 19.12413793] ; [58.12413793 27.87586207],0
d2,1,0.774713,0.081919,[19 40] ; [30 57],[19.80136986 39.19863014] ; [29.19863014 57.80136986],0
u3,1,0.791552,0.069852,[12 10] ; [23 22],[11.49253731 10.50746269] ; [23.50746269 21.49253731],0
a6,1,0.796206,0.066699,[34 25] ; [52 35],[34.75342466 24.24657534] ; [51.24657534 35.75342466],0
d1,1,0.904919,0.014268,[25 34] ; [36 51],[24.65068493 34.34931507] ; [36.34931507 50.65068493],0
b4,1,0.927773,0.008217,[33 26] ; [48 39],[32.73287671 26.26712329] ; [48.26712329 38.73287671],0
n5,1,0.946149,0.004562,[18 41] ; [27 60],[18.18493151 40.81506849] ; [26.81506849 60.18493151],0
