Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.003577,8.486726,[17 39] ; [22 14],[23.73913043 32.26086957] ; [15.26086957 20.73913043],0
p2,1,0.008989,6.825,[26 30] ; [26  9],[32. 24.] ; [20. 15.],0
b1,1,0.015764,5.828962,[24 33] ; [25 12],[29.71276596 27.28723404] ; [19.28723404 17.71276596],0
v2,1,0.025378,4.997903,[19 36] ; [21 15],[24.17582418 30.82417582] ; [15.82417582 20.17582418],0
p3,1,0.035287,4.431222,[16 41] ; [17 17],[20.67032967 36.32967033] ; [12.32967033 21.67032967],0
p7,1,0.038689,4.274458,[16 38] ; [18 17],[20.62921348 33.37078652] ; [13.37078652 21.62921348],0
b4,1,0.069215,3.301547,[37 20] ; [17 20],[32.74468085 24.25531915] ; [21.25531915 15.74468085],0
v3,1,0.075501,3.159188,[12 45] ; [14 23],[15.76595745 41.23404255] ; [10.23404255 26.76595745],0
a3,1,0.08455,2.9752,[35 22] ; [29  8],[38.80851064 18.19148936] ; [25.19148936 11.80851064],0
s5,1,0.086131,2.945234,[ 7 46] ; [10 26],[10.12359551 42.87640449] ; [ 6.87640449 29.12359551],0
u2,1,0.125661,2.345299,[ 8 13] ; [5 2],[ 9.75 11.25] ; [3.25 3.75],0
s4,1,0.139862,2.179479,[13 44] ; [ 4 33],[10.30851064 46.69148936] ; [ 6.69148936 30.30851064],0
p1,1,0.158078,1.992516,[ 6 51] ; [ 1 36],[ 4.24468085 52.75531915] ; [ 2.75531915 34.24468085],0
s2,1,0.16915,1.890462,[17 39] ; [16 20],[20.08695652 35.91304348] ; [12.91304348 23.08695652],0
n5,1,0.170145,1.881662,[34 21] ; [17 19],[30.82417582 24.17582418] ; [20.17582418 15.82417582],0
d3,1,0.186088,1.748317,[34 23] ; [27 10],[36.9893617 20.0106383] ; [24.0106383 12.9893617],0
s8,1,0.262566,1.255176,[11 45] ; [11 26],[13.24731183 42.75268817] ; [ 8.75268817 28.24731183],0
v4,1,0.269515,1.219212,[33 22] ; [25 10],[35.44444444 19.55555556] ; [22.55555556 12.44444444],0
p9,1,0.280278,1.165742,[31 25] ; [24 12],[33.47826087 22.52173913] ; [21.52173913 14.47826087],0
a4,1,0.286233,1.137257,[21 35] ; [18 19],[23.48387097 32.51612903] ; [15.51612903 21.48387097],0
s1,1,0.316862,1.001857,[ 3 54] ; [ 4 33],[ 4.24468085 52.75531915] ; [ 2.75531915 34.24468085],0
s7,1,0.340827,0.907317,[18 35] ; [15 19],[20.10344828 32.89655172] ; [12.89655172 21.10344828],0
s3,1,0.355568,0.853487,[22 33] ; [17 17],[24.1011236 30.8988764] ; [14.8988764 19.1011236],0
r3,1,0.363229,0.826699,[32 23] ; [25 12],[34.07608696 20.92391304] ; [22.92391304 14.07608696],0
p6,1,0.380826,0.768034,[ 9 47] ; [ 8 26],[10.57777778 45.42222222] ; [ 6.42222222 27.57777778],0
u3,1,0.408384,0.683502,[ 7 14] ; [4 4],[ 7.96551724 13.03448276] ; [3.03448276 4.96551724],0
p5,1,0.437811,0.602013,[ 5 52] ; [ 5 31],[ 6.12903226 50.87096774] ; [ 3.87096774 32.12903226],0
a7,1,0.479845,0.499215,[35 22] ; [20 17],[33.35106383 23.64893617] ; [21.64893617 15.35106383],0
a5,1,0.499181,0.456677,[33 24] ; [24 13],[34.56382979 22.43617021] ; [22.43617021 14.56382979],0
p8,1,0.500879,0.453073,[15 41] ; [12 24],[16.43478261 39.56521739] ; [10.56521739 25.43478261],0
p4,1,0.507349,0.43953,[21 35] ; [16 20],[22.52173913 33.47826087] ; [14.47826087 21.52173913],0
a1,1,0.519637,0.414613,[ 4 53] ; [ 4 33],[ 4.85106383 52.14893617] ; [ 3.14893617 33.85106383],0
d2,1,0.522967,0.408038,[28 28] ; [16 21],[26.49462366 29.50537634] ; [17.50537634 19.49462366],0
a2,1,0.52759,0.399032,[ 8 49] ; [ 7 30],[ 9.09574468 47.90425532] ; [ 5.90425532 31.09574468],0
p11,1,0.576755,0.31151,[29 28] ; [21 16],[30.31914894 26.68085106] ; [19.68085106 17.31914894],0
a6,1,0.576755,0.31151,[29 28] ; [21 16],[30.31914894 26.68085106] ; [19.68085106 17.31914894],0
n2,1,0.58208,0.302885,[14 10] ; [12  6],[14.85714286  9.14285714] ; [11.14285714  6.85714286],0
n3,1,0.677708,0.172717,[10 13] ; [9 9],[10.65853659 12.34146341] ; [8.34146341 9.65853659],0
b2,1,0.681753,0.168159,[13 22] ; [ 7 15],[12.28070175 22.71929825] ; [ 7.71929825 14.28070175],0
b3,1,0.681753,0.168159,[13 22] ; [ 7 15],[12.28070175 22.71929825] ; [ 7.71929825 14.28070175],0
n1,1,0.772537,0.083554,[ 7 17] ; [ 6 12],[ 7.42857143 16.57142857] ; [ 5.57142857 12.42857143],0
p10,1,0.776659,0.080472,[33 23] ; [19 15],[32.35555556 23.64444444] ; [19.64444444 14.35555556],0
d5,1,0.801296,0.063338,[45 12] ; [30  7],[45.4787234 11.5212766] ; [29.5212766  7.4787234],0
b5,1,0.821298,0.05102,[31 26] ; [21 16],[31.53191489 25.46808511] ; [20.46808511 16.53191489],0
n6,1,0.863054,0.029752,[34 21] ; [21 14],[33.61111111 21.38888889] ; [21.38888889 13.61111111],0
u1,1,0.910282,0.012698,[ 5 52] ; [ 3 34],[ 4.85106383 52.14893617] ; [ 3.14893617 33.85106383],0
n4,1,0.913186,0.011886,[33 24] ; [21 16],[32.74468085 24.25531915] ; [21.25531915 15.74468085],0
r1,1,0.919971,0.010094,[20 37] ; [13 23],[20.22580645 36.77419355] ; [12.77419355 23.22580645],0
d1,1,0.953051,0.003466,[32 25] ; [21 16],[32.13829787 24.86170213] ; [20.86170213 16.13829787],0
r2,1,0.959459,0.002584,[30 22] ; [20 15],[29.88505747 22.11494253] ; [20.11494253 14.88505747],0
