Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,122.059508,[284 109] ; [ 4 73],[240.81702128 152.18297872] ; [47.18297872 29.81702128],1
d5,1,0.0,63.98673,[343  50] ; [37 40],[317.74468085  75.25531915] ; [62.25531915 14.74468085],1
d3,1,0.0,61.771902,[304  89] ; [25 52],[275.1 117.9] ; [53.9 23.1],1
d2,1,0.0,30.96182,[223 170] ; [17 60],[200.68085106 192.31914894] ; [39.31914894 37.68085106],1
a3,1,0.0,30.822164,[308  84] ; [37 40],[288.35820896 103.64179104] ; [56.64179104 20.35820896],1
a4,1,1e-06,23.745558,[197 196] ; [15 61],[177.64605544 215.35394456] ; [34.35394456 41.64605544],1
a2,1,9e-06,19.72337,[115 278] ; [ 4 73],[ 99.50425532 293.49574468] ; [19.49574468 57.50425532],1
s2,1,1.4e-05,18.875222,[326  67] ; [47 30],[311.89148936  81.10851064] ; [61.10851064 15.89148936],1
u2,1,2.9e-05,17.505281,[58 25] ; [12 28],[47.23577236 35.76422764] ; [22.76422764 17.23577236],1
a5,1,3.3e-05,17.245139,[304  89] ; [42 35],[289.31489362 103.68510638] ; [56.68510638 20.31489362],1
u1,1,4e-05,16.859216,[ 90 303] ; [ 2 75],[ 76.92765957 316.07234043] ; [15.07234043 61.92765957],1
p9,1,0.000369,12.684721,[345  42] ; [57 20],[335.2887931  51.7112069] ; [66.7112069 10.2887931],1
s6,1,0.000452,12.302064,[337  48] ; [53 21],[327.12418301  57.87581699] ; [62.87581699 11.12418301],1
s5,1,0.000843,11.144614,[172 200] ; [19 56],[158.95302013 213.04697987] ; [32.04697987 42.95302013],1
b3,1,0.001103,10.645561,[104 138] ; [ 8 38],[ 94.11111111 147.88888889] ; [17.88888889 28.11111111],0
b2,1,0.001103,10.645561,[104 138] ; [ 8 38],[ 94.11111111 147.88888889] ; [17.88888889 28.11111111],0
r1,1,0.003638,8.456278,[347  45] ; [57 18],[339.11777302  52.88222698] ; [64.88222698 10.11777302],0
u3,1,0.004624,8.021031,[61 22] ; [19 21],[53.98373984 29.01626016] ; [26.01626016 13.98373984],0
p8,1,0.004959,7.89437,[219 169] ; [30 47],[207.76774194 180.23225806] ; [41.23225806 35.76774194],0
p6,1,0.007729,7.095253,[163 223] ; [20 57],[152.56587473 233.43412527] ; [30.43412527 46.56587473],0
p4,1,0.011146,6.441915,[257 133] ; [39 38],[247.19486081 142.80513919] ; [48.80513919 28.19486081],0
a6,1,0.021694,5.270179,[267 125] ; [42 35],[258.26865672 133.73134328] ; [50.73134328 26.26865672],0
v2,1,0.028462,4.799871,[221 153] ; [33 40],[212.51901566 161.48098434] ; [41.48098434 31.51901566],0
a7,1,0.029021,4.766352,[292 100] ; [48 29],[284.17910448 107.82089552] ; [55.82089552 21.17910448],0
p10,1,0.031749,4.611978,[334  55] ; [57 18],[327.79956897  61.20043103] ; [63.20043103 11.79956897],0
p3,1,0.034091,4.49011,[217 175] ; [32 44],[208.56410256 183.43589744] ; [40.43589744 35.56410256],0
p12,1,0.037715,4.317823,[ 46 342] ; [ 3 74],[ 40.88602151 347.11397849] ; [ 8.11397849 68.88602151],0
p2,1,0.047035,3.944125,[339  52] ; [60 17],[333.3525641  57.6474359] ; [65.6474359 11.3525641],0
s7,1,0.053801,3.718865,[251 129] ; [39 33],[243.80530973 136.19469027] ; [46.19469027 25.80530973],0
p1,1,0.064635,3.414278,[ 34 356] ; [12 65],[ 38.41541756 351.58458244] ; [ 7.58458244 69.41541756],0
p11,1,0.0682,3.325817,[317  76] ; [55 22],[311.05531915  81.94468085] ; [60.94468085 16.05531915],0
s8,1,0.100573,2.696439,[238 154] ; [39 38],[231.52238806 160.47761194] ; [45.47761194 31.52238806],0
a1,1,0.109806,2.557018,[ 22 371] ; [ 1 76],[ 19.23191489 373.76808511] ; [ 3.76808511 73.23191489],0
n2,1,0.115901,2.471862,[62 17] ; [17  1],[64.34020619 14.65979381] ; [14.65979381  3.34020619],0
s1,1,0.221607,1.493934,[ 14 374] ; [ 5 70],[ 15.92224622 372.07775378] ; [ 3.07775378 71.92224622],0
u4,1,0.233456,1.419683,[ 16 377] ; [ 1 76],[ 14.21489362 378.78510638] ; [ 2.78510638 74.21489362],0
r2,1,0.261667,1.259917,[387   4] ; [75  2],[385.98717949   5.01282051] ; [76.01282051  0.98717949],0
b5,1,0.267085,1.231658,[236 157] ; [41 36],[231.61914894 161.38085106] ; [45.38085106 31.61914894],0
v1,1,0.297469,1.085506,[215 165] ; [37 37],[210.92511013 169.07488987] ; [41.07488987 32.92511013],0
b4,1,0.325419,0.967043,[238 155] ; [42 35],[234.12765957 158.87234043] ; [45.87234043 31.12765957],0
n1,1,0.362117,0.830539,[37 41] ; [ 6 11],[35.30526316 42.69473684] ; [7.69473684 9.30526316],0
n4,1,0.454384,0.559693,[314  78] ; [58 18],[311.58974359  80.41025641] ; [60.41025641 15.58974359],0
b1,1,0.52864,0.397005,[158 235] ; [28 49],[155.52765957 237.47234043] ; [30.47234043 46.52765957],0
n5,1,0.544061,0.368065,[306  84] ; [58 19],[303.98286938  86.01713062] ; [60.01713062 16.98286938],0
p7,1,0.560728,0.338445,[256 121] ; [49 27],[253.83002208 123.16997792] ; [51.16997792 24.83002208],0
v3,1,0.655059,0.199582,[158 216] ; [30 46],[156.24888889 217.75111111] ; [31.75111111 44.24888889],0
a8,1,0.726118,0.122706,[ 59 311] ; [10 60],[ 58.02272727 311.97727273] ; [10.97727273 59.02272727],0
n6,1,0.745973,0.104946,[333  56] ; [67 10],[333.9055794  55.0944206] ; [66.0944206 10.9055794],0
p5,1,0.813573,0.055611,[ 49 338] ; [ 9 68],[ 48.375 338.625] ; [ 9.625 67.375],0
r3,1,0.876168,0.024283,[385   6] ; [76  1],[385.1517094   5.8482906] ; [75.8482906  1.1517094],0
s4,1,0.96489,0.001938,[ 85 304] ; [17 60],[ 85.14592275 303.85407725] ; [16.85407725 60.14592275],0
v4,1,0.964908,0.001936,[383  10] ; [74  2],[382.9445629  10.0554371] ; [74.0554371  1.9445629],0
