Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,30.793697,[19 28] ; [213  56],[34.50632911 12.49367089] ; [197.49367089  71.50632911],1
s3,1,0.0,28.512327,[21 26] ; [217  51],[35.51111111 11.48888889] ; [202.48888889  65.51111111],1
s7,1,4.3e-05,16.743202,[27 19] ; [219  40],[37.10163934  8.89836066] ; [208.89836066  50.10163934],1
s5,1,0.002037,9.515633,[11 34] ; [129 133],[20.52117264 24.47882736] ; [119.47882736 142.52117264],0
b5,1,0.005588,7.678625,[20 29] ; [168 103],[28.7875 20.2125] ; [159.2125 111.7875],0
r3,1,0.017965,5.59958,[44  5] ; [263   8],[47.009375  1.990625] ; [259.990625  11.009375],0
b3,1,0.034414,4.474006,[23 15] ; [ 76 106],[17.1 20.9] ; [ 81.9 100.1],0
b2,1,0.034414,4.474006,[23 15] ; [ 76 106],[17.1 20.9] ; [ 81.9 100.1],0
r4,1,0.036575,4.370093,[42  7] ; [255  16],[45.478125  3.521875] ; [251.521875  19.478125],0
s4,1,0.047054,3.943453,[ 4 45] ; [ 54 215],[ 8.93710692 40.06289308] ; [ 49.06289308 219.93710692],0
v3,1,0.052447,3.761463,[30 17] ; [126 134],[23.88273616 23.11726384] ; [132.11726384 127.88273616],0
r2,1,0.074209,3.187375,[44  4] ; [260   8],[46.17721519  1.82278481] ; [257.82278481  10.17721519],0
d5,1,0.082035,3.024112,[38 11] ; [235  35],[41.93416928  7.06583072] ; [231.06583072  38.93416928],0
u1,1,0.110785,2.542988,[ 7 42] ; [ 67 204],[11.33125 37.66875] ; [ 62.66875 208.33125],0
a6,1,0.147815,2.094657,[28 21] ; [183  87],[32.41065831 16.58934169] ; [178.58934169  91.41065831],0
a8,1,0.161465,1.960449,[ 4 40] ; [ 43 202],[ 7.15570934 36.84429066] ; [ 39.84429066 205.15570934],0
p5,1,0.1848,1.758595,[ 5 42] ; [ 50 219],[ 8.18037975 38.81962025] ; [ 46.81962025 222.18037975],0
n3,1,0.188036,1.732935,[10  2] ; [35 20],[8.05970149 3.94029851] ; [36.94029851 18.05970149],0
v4,1,0.192054,1.701791,[46  3] ; [263   7],[47.46394984  1.53605016] ; [261.53605016   8.46394984],0
p8,1,0.233087,1.421924,[34 15] ; [160 105],[30.27388535 18.72611465] ; [163.72611465 101.27388535],0
u3,1,0.275463,1.189338,[5 5] ; [36 17],[6.50793651 3.49206349] ; [34.49206349 18.50793651],0
b4,1,0.282069,1.157096,[31 18] ; [149 122],[27.5625 21.4375] ; [152.4375 118.5625],0
p2,1,0.286806,1.134554,[39 10] ; [231  39],[41.47335423  7.52664577] ; [228.52664577  41.47335423],0
u4,1,0.301701,1.066662,[ 1 48] ; [ 15 256],[ 2.45 46.55] ; [ 13.55 257.45],0
p12,1,0.310875,1.026954,[ 4 45] ; [ 36 233],[ 6.16352201 42.83647799] ; [ 33.83647799 235.16352201],0
r1,1,0.317932,0.997436,[40  9] ; [234  35],[42.22012579  6.77987421] ; [231.77987421  37.22012579],0
p9,1,0.326879,0.961223,[42  6] ; [248  22],[43.77358491  4.22641509] ; [246.22641509  23.77358491],0
v1,1,0.338513,0.916055,[29 20] ; [173  88],[31.92903226 17.07096774] ; [170.07096774  90.92903226],0
p4,1,0.353641,0.86035,[32 17] ; [194  76],[34.71473354 14.28526646] ; [191.28526646  78.71473354],0
d1,1,0.357042,0.848272,[36 13] ; [181  90],[33.228125 15.771875] ; [183.771875  87.228125],0
v2,1,0.374261,0.789469,[33 16] ; [157 102],[30.22727273 18.77272727] ; [159.77272727  99.22727273],0
n6,1,0.374323,0.789265,[44  5] ; [253  18],[45.478125  3.521875] ; [251.521875  19.478125],0
d2,1,0.375014,0.786982,[31 18] ; [153 118],[28.175 20.825] ; [155.825 115.175],0
u2,1,0.398003,0.714351,[5 5] ; [34 19],[6.19047619 3.80952381] ; [32.80952381 20.19047619],0
a7,1,0.406624,0.688651,[31 18] ; [187  83],[33.48589342 15.51410658] ; [184.51410658  85.48589342],0
n2,1,0.441424,0.592577,[11  2] ; [41 14],[9.94117647 3.05882353] ; [42.05882353 12.94117647],0
p7,1,0.495883,0.463735,[33 16] ; [189  73],[34.97749196 14.02250804] ; [187.02250804  74.97749196],0
s1,1,0.511238,0.431531,[ 1 46] ; [ 11 256],[ 1.79617834 45.20382166] ; [ 10.20382166 256.79617834],0
a5,1,0.520267,0.413364,[41  8] ; [216  55],[39.353125  9.646875] ; [217.646875  53.353125],0
a2,1,0.538548,0.378237,[12 37] ; [ 78 193],[13.78125 35.21875] ; [ 76.21875 194.78125],0
p6,1,0.574848,0.314639,[22 27] ; [132 136],[23.8044164 25.1955836] ; [130.1955836 137.8044164],0
p11,1,0.598977,0.276542,[42  7] ; [224  47],[40.73125  8.26875] ; [225.26875  45.73125],0
d3,1,0.608303,0.262653,[32 17] ; [187  84],[33.534375 15.465625] ; [185.465625  85.534375],0
p10,1,0.666261,0.186006,[42  6] ; [241  28],[42.85173502  5.14826498] ; [240.14826498  28.85173502],0
a1,1,0.67635,0.174264,[ 2 47] ; [ 15 256],[ 2.603125 46.396875] ; [ 14.396875 256.603125],0
d4,1,0.732377,0.11694,[41  8] ; [231  39],[41.78056426  7.21943574] ; [230.21943574  39.78056426],0
p3,1,0.738043,0.111854,[30 19] ; [159 112],[28.940625 20.059375] ; [160.059375 110.940625],0
n1,1,0.741182,0.109091,[6 5] ; [27 28],[5.5 5.5] ; [27.5 27.5],0
p1,1,0.746298,0.104668,[ 4 45] ; [ 26 244],[ 4.60815047 44.39184953] ; [ 25.39184953 244.60815047],0
b1,1,0.758944,0.094168,[20 29] ; [117 154],[20.978125 28.021875] ; [116.021875 154.978125],0
a3,1,0.851676,0.034962,[39 10] ; [218  52],[39.47648903  9.52351097] ; [217.52351097  52.47648903],0
n4,1,0.900605,0.015599,[44  5] ; [244  26],[44.23824451  4.76175549] ; [243.76175549  26.23824451],0
a4,1,0.989935,0.000159,[24 25] ; [133 138],[24.040625 24.959375] ; [132.959375 138.040625],0
