Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,125.103808,[124 191] ; [292  67],[194.42136499 120.57863501] ; [221.57863501 137.42136499],1
p8,1,0.0,52.051103,[118 191] ; [235 120],[164.27259036 144.72740964] ; [188.72740964 166.27259036],1
p7,1,0.0,44.95289,[155 152] ; [269  87],[196.33182504 110.66817496] ; [227.66817496 128.33182504],1
p6,1,0.0,37.800972,[ 85 226] ; [180 175],[123.74624625 187.25375375] ; [141.25375375 213.74624625],1
p5,1,0.0,25.445365,[ 19 297] ; [ 68 288],[ 40.91071429 275.08928571] ; [ 46.08928571 309.91071429],1
p10,1,1e-06,24.025852,[234  81] ; [318  40],[258.36552749  56.63447251] ; [293.63447251  64.36552749],1
p9,1,3e-05,17.391743,[244  68] ; [321  36],[263.49775785  48.50224215] ; [301.50224215  55.49775785],1
s8,1,0.000134,14.582291,[123 194] ; [190 165],[147.65029762 169.34970238] ; [165.34970238 189.65029762],1
s7,1,0.00017,14.132841,[139 167] ; [203 134],[162.75583204 143.24416796] ; [179.24416796 157.75583204],1
p2,1,0.000309,13.014128,[247  70] ; [316  42],[264.40148148  52.59851852] ; [298.59851852  59.40148148],1
v3,1,0.000367,12.694391,[109 195] ; [173 175],[131.48466258 172.51533742] ; [150.51533742 197.48466258],1
u1,1,0.000436,12.373018,[ 46 272] ; [ 91 268],[ 64.35155096 253.64844904] ; [ 72.64844904 286.35155096],1
v2,1,0.000468,12.237762,[148 152] ; [221 130],[170.04608295 129.95391705] ; [198.95391705 152.04608295],1
v1,1,0.000479,12.195475,[153 157] ; [220 130],[175.1969697 134.8030303] ; [197.8030303 152.1969697],1
s5,1,0.001139,10.586745,[ 86 220] ; [137 203],[105.63157895 200.36842105] ; [117.36842105 222.63157895],0
p12,1,0.004871,7.926866,[ 17 298] ; [ 41 315],[ 27.22801788 287.77198212] ; [ 30.77198212 325.22801788],0
r4,1,0.006148,7.506544,[288  30] ; [344  15],[296.86262925  21.13737075] ; [335.13737075  23.86262925],0
n6,1,0.006388,7.43749,[268  49] ; [327  31],[279.42962963  37.57037037] ; [315.57037037  42.42962963],0
p11,1,0.008745,6.874132,[242  76] ; [302  57],[255.52732644  62.47267356] ; [288.47267356  70.52732644],0
d1,1,0.015057,5.90978,[181 137] ; [237 122],[196.34268833 121.65731167] ; [221.65731167 137.34268833],0
b1,1,0.016227,5.77814,[112 206] ; [159 200],[127.29394387 190.70605613] ; [143.70605613 215.29394387],0
s2,1,0.0174,5.655598,[148 166] ; [200 155],[163.33632287 150.66367713] ; [184.66367713 170.33632287],0
p1,1,0.020195,5.394967,[ 22 294] ; [ 44 314],[ 30.94362018 285.05637982] ; [ 35.05637982 322.94362018],0
s6,1,0.021382,5.29538,[198 114] ; [250  98],[211.78181818 100.21818182] ; [236.21818182 111.78181818],0
a5,1,0.03225,4.585182,[235  83] ; [290  69],[246.60265879  71.39734121] ; [278.39734121  80.60265879],0
a3,1,0.039841,4.224657,[224  93] ; [277  80],[235.63353116  81.36646884] ; [265.36646884  91.63353116],0
d5,1,0.051651,3.787029,[252  65] ; [305  53],[261.5837037  55.4162963] ; [295.4162963  62.5837037],0
r3,1,0.054058,3.710902,[295  22] ; [344  13],[300.53857567  16.46142433] ; [338.46142433  18.53857567],0
n5,1,0.0746,3.178779,[265  51] ; [318  41],[272.93037037  43.06962963] ; [310.06962963  48.93037037],0
d2,1,0.077222,3.122414,[154 160] ; [200 158],[165.41071429 148.58928571] ; [188.58928571 169.41071429],0
a2,1,0.081279,3.039138,[ 75 243] ; [106 253],[ 85.01920236 232.98079764] ; [ 95.98079764 263.01920236],0
v4,1,0.087492,2.919916,[299  17] ; [348  10],[303.34124629  12.65875371] ; [343.65875371  14.34124629],0
d4,1,0.11841,2.438226,[252  64] ; [302  56],[259.7388724  56.2611276] ; [294.2611276  63.7388724],0
s3,1,0.126505,2.334875,[169 140] ; [215 140],[178.69879518 130.30120482] ; [205.30120482 149.69879518],0
u4,1,0.141758,2.158772,[  5 313] ; [ 12 347],[  7.98522895 310.01477105] ; [  9.01477105 349.98522895],0
r1,1,0.148266,2.090004,[258  58] ; [307  51],[264.89614243  51.10385757] ; [300.10385757  57.89614243],0
s4,1,0.215415,1.534657,[ 39 274] ; [ 56 298],[ 44.5802099 268.4197901] ; [ 50.4197901 303.5802099],0
n3,1,0.219423,1.508139,[55 24] ; [42 11],[58.0530303 20.9469697] ; [38.9469697 14.0530303],0
b3,1,0.227229,1.458122,[ 69 120] ; [101 138],[ 75.07009346 113.92990654] ; [ 94.92990654 144.07009346],0
b2,1,0.227229,1.458122,[ 69 120] ; [101 138],[ 75.07009346 113.92990654] ; [ 94.92990654 144.07009346],0
a4,1,0.257413,1.282619,[149 166] ; [185 173],[156.32986627 158.67013373] ; [177.67013373 180.32986627],0
b5,1,0.292961,1.105963,[196 122] ; [207 152],[189.29689808 128.70310192] ; [213.70310192 145.29689808],0
a8,1,0.37427,0.789437,[ 49 242] ; [ 46 277],[ 45.02442997 245.97557003] ; [ 49.97557003 273.02442997],0
u3,1,0.393807,0.727153,[49 45] ; [48 34],[51.80681818 42.19318182] ; [45.19318182 36.80681818],0
n2,1,0.401781,0.702988,[64 18] ; [38 15],[61.95555556 20.04444444] ; [40.04444444 12.95555556],0
u2,1,0.409508,0.680229,[47 46] ; [46 35],[49.70689655 43.29310345] ; [43.29310345 37.70689655],0
a1,1,0.420132,0.649945,[ 15 303] ; [ 22 337],[ 17.37961595 300.62038405] ; [ 19.62038405 339.37961595],0
a7,1,0.523329,0.407327,[225  92] ; [262  96],[228.70962963  88.29037037] ; [258.29037037  99.70962963],0
a6,1,0.526515,0.401113,[216 101] ; [252 106],[219.78666667  97.21333333] ; [248.21333333 109.78666667],0
d3,1,0.624123,0.240115,[217 100] ; [252 107],[219.93047337  97.06952663] ; [249.06952663 109.93047337],0
s1,1,0.718431,0.130001,[ 12 297] ; [ 12 345],[ 11.13513514 297.86486486] ; [ 12.86486486 344.13513514],0
b4,1,0.819494,0.052073,[187 131] ; [208 151],[185.53914328 132.46085672] ; [209.46085672 149.53914328],0
n1,1,0.969901,0.001424,[37 42] ; [25 28],[37.10606061 41.89393939] ; [24.89393939 28.10606061],0
