Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.51162,[40 48] ; [370  94],[65.36231884 22.63768116] ; [344.63768116 119.36231884],1
a2,1,0.104825,2.630555,[22 67] ; [156 310],[28.54414414 60.45585586] ; [149.45585586 316.54414414],0
u2,1,0.112613,2.517158,[20  8] ; [66 54],[16.27027027 11.72972973] ; [69.72972973 50.27027027],0
n2,1,0.118333,2.439252,[17 11] ; [69 22],[20.23529412  7.76470588] ; [65.76470588 25.23529412],0
a4,1,0.132793,2.259541,[36 53] ; [228 236],[42.48824593 46.51175407] ; [221.51175407 242.48824593],0
n3,1,0.139066,2.188268,[17 10] ; [71 21],[19.96638655  7.03361345] ; [68.03361345 23.96638655],0
s4,1,0.139947,2.178542,[ 9 80] ; [ 74 381],[13.57904412 75.42095588] ; [ 69.42095588 385.57904412],0
a5,1,0.141729,2.159088,[64 25] ; [368  98],[69.27567568 19.72432432] ; [362.72432432 103.27567568],0
a3,1,0.217262,1.522367,[60 28] ; [345 118],[64.68239564 23.31760436] ; [340.31760436 122.68239564],0
n1,1,0.274758,1.19284,[ 8 20] ; [36 54],[10.44067797 17.55932203] ; [33.55932203 56.44067797],0
a6,1,0.323283,0.975618,[73 15] ; [364 101],[69.54068716 18.45931284] ; [367.45931284  97.54068716],0
a1,1,0.407034,0.687448,[ 2 87] ; [ 19 447],[ 3.36756757 85.63243243] ; [ 17.63243243 448.36756757],0
s1,1,0.460952,0.543582,[ 4 83] ; [ 14 444],[ 2.8733945 84.1266055] ; [ 15.1266055 442.8733945],0
u3,1,0.517234,0.419405,[20  8] ; [78 42],[18.54054054  9.45945946] ; [79.45945946 40.54054054],0
d3,1,0.522554,0.40885,[68 20] ; [374  92],[70.20938628 17.79061372] ; [371.79061372  94.20938628],0
b4,1,0.62395,0.240355,[51 38] ; [280 186],[53.07927928 35.92072072] ; [277.92072072 188.07927928],0
a8,1,0.681464,0.168482,[11 70] ; [ 63 347],[12.20773931 68.79226069] ; [ 61.79226069 348.20773931],0
d5,1,0.682994,0.166774,[75 13] ; [389  77],[73.70397112 14.29602888] ; [390.29602888  75.70397112],0
d4,1,0.709213,0.139064,[74 14] ; [399  67],[75.13357401 12.86642599] ; [397.86642599  68.13357401],0
b5,1,0.766749,0.087989,[58 31] ; [296 170],[56.76756757 32.23243243] ; [297.23243243 168.76756757],0
