Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.934194,[101  29] ; [18 51],[77.73869347 52.26130653] ; [41.26130653 27.73869347],1
d5,1,1e-06,24.725254,[109  21] ; [35 34],[94.07035176 35.92964824] ; [49.92964824 19.07035176],1
a6,1,1e-06,23.457094,[101  29] ; [30 39],[85.57788945 44.42211055] ; [45.42211055 23.57788945],1
d4,1,1.4e-05,18.910606,[110  20] ; [39 30],[97.33668342 32.66331658] ; [51.66331658 17.33668342],1
a2,1,0.000505,12.096992,[31 99] ; [ 3 66],[ 22.21105528 107.78894472] ; [11.78894472 57.21105528],1
d1,1,0.001142,10.58248,[69 61] ; [20 49],[58.14070352 71.85929648] ; [30.85929648 38.14070352],0
r4,1,0.001189,10.506637,[102  28] ; [39 30],[92.11055276 37.88944724] ; [48.88944724 20.11055276],0
u1,1,0.001642,9.91184,[ 21 109] ; [ 1 68],[ 14.3718593 115.6281407] ; [ 7.6281407 61.3718593],0
b5,1,0.002388,9.224644,[89 41] ; [32 37],[79.04522613 50.95477387] ; [41.95477387 27.04522613],0
r3,1,0.002686,9.0091,[115  14] ; [50 19],[107.5  21.5] ; [57.5 11.5],0
u3,1,0.007059,7.257892,[30 19] ; [ 9 21],[24.18987342 24.81012658] ; [14.81012658 15.18987342],0
v2,1,0.012657,6.21642,[63 64] ; [20 45],[54.90104167 72.09895833] ; [28.09895833 36.90104167],0
r1,1,0.012751,6.203279,[91 39] ; [36 33],[82.96482412 47.03517588] ; [44.03517588 24.96482412],0
n5,1,0.036385,4.378965,[74 55] ; [50 19],[80.78787879 48.21212121] ; [43.21212121 25.78787879],0
v4,1,0.03919,4.252607,[113  17] ; [52 17],[107.78894472  22.21105528] ; [57.21105528 11.78894472],0
v3,1,0.041051,4.173913,[42 86] ; [12 52],[36. 92.] ; [18. 46.],0
r2,1,0.044128,4.051663,[113  16] ; [52 16],[108.04568528  20.95431472] ; [56.95431472 11.04568528],0
p10,1,0.046278,3.971445,[81 47] ; [33 35],[74.44897959 53.55102041] ; [39.55102041 28.44897959],0
b1,1,0.046868,3.950136,[47 83] ; [35 34],[53.5678392 76.4321608] ; [28.4321608 40.5678392],0
a5,1,0.047226,3.937311,[90 40] ; [38 31],[83.61809045 46.38190955] ; [44.38190955 24.61809045],0
b3,1,0.074994,3.170186,[24 48] ; [22 22],[28.55172414 43.44827586] ; [17.44827586 26.55172414],0
b2,1,0.074994,3.170186,[24 48] ; [22 22],[28.55172414 43.44827586] ; [17.44827586 26.55172414],0
v1,1,0.079052,3.08429,[54 74] ; [20 48],[48.32653061 79.67346939] ; [25.67346939 42.32653061],0
u2,1,0.087505,2.919677,[26 23] ; [10 20],[22.32911392 26.67088608] ; [13.67088608 16.32911392],0
s1,1,0.09382,2.807573,[  3 126] ; [ 5 64],[  5.21212121 123.78787879] ; [ 2.78787879 66.21212121],0
p2,1,0.141565,2.160862,[80 50] ; [35 34],[75.12562814 54.87437186] ; [39.87437186 29.12562814],0
n3,1,0.179461,1.802085,[27 15] ; [14 15],[24.25352113 17.74647887] ; [16.74647887 12.25352113],0
b4,1,0.227584,1.455895,[83 47] ; [38 31],[79.04522613 50.95477387] ; [41.95477387 27.04522613],0
s4,1,0.247259,1.338726,[ 16 111] ; [ 5 64],[ 13.60714286 113.39285714] ; [ 7.39285714 61.60714286],0
s7,1,0.293798,1.102136,[23 99] ; [17 50],[25.82010582 96.17989418] ; [14.17989418 52.82010582],0
p6,1,0.295299,1.095306,[ 18 111] ; [ 6 62],[ 15.71573604 113.28426396] ; [ 8.28426396 59.71573604],0
a4,1,0.388375,0.744024,[58 72] ; [26 42],[55.15151515 74.84848485] ; [28.84848485 39.15151515],0
a3,1,0.389668,0.739978,[81 48] ; [39 30],[78.18181818 50.81818182] ; [41.81818182 27.18181818],0
p8,1,0.402546,0.700708,[31 98] ; [13 56],[ 28.66666667 100.33333333] ; [15.33333333 53.66666667],0
p12,1,0.428962,0.625632,[  3 126] ; [ 3 66],[  3.90909091 125.09090909] ; [ 2.09090909 66.90909091],0
n2,1,0.537094,0.380952,[25 17] ; [20 10],[26.25 15.75] ; [18.75 11.25],0
n4,1,0.546956,0.362799,[83 47] ; [47 22],[84.92462312 45.07537688] ; [45.07537688 23.92462312],0
s8,1,0.548304,0.360364,[ 20 109] ; [13 56],[ 21.5 107.5] ; [11.5 57.5],0
a1,1,0.618807,0.247548,[ 10 120] ; [ 4 65],[  9.14572864 120.85427136] ; [ 4.85427136 64.14572864],0
u4,1,0.647144,0.209519,[  1 129] ; [ 1 68],[  1.30653266 128.69346734] ; [ 0.69346734 68.30653266],0
p11,1,0.759748,0.093521,[82 48] ; [42 27],[81.00502513 48.99497487] ; [42.99497487 26.00502513],0
n1,1,0.769603,0.085787,[14 28] ; [11 19],[14.58333333 27.41666667] ; [10.41666667 19.58333333],0
s6,1,0.797386,0.065911,[45 83] ; [23 46],[44.18274112 83.81725888] ; [23.81725888 45.18274112],0
a8,1,0.866204,0.028386,[ 10 109] ; [ 5 60],[  9.70108696 109.29891304] ; [ 5.29891304 59.70108696],0
d2,1,0.866928,0.028077,[54 76] ; [27 40],[53.45177665 76.54822335] ; [27.54822335 39.45177665],0
s2,1,0.876123,0.0243,[ 14 113] ; [ 8 60],[ 14.32820513 112.67179487] ; [ 7.67179487 60.32820513],0
p9,1,0.884642,0.02105,[84 44] ; [44 22],[84.45360825 43.54639175] ; [43.54639175 22.45360825],0
p4,1,0.902186,0.015105,[46 83] ; [24 45],[45.60606061 83.39393939] ; [24.39393939 44.60606061],0
p5,1,0.931112,0.007473,[  6 124] ; [ 3 66],[  5.87939698 124.12060302] ; [ 3.12060302 65.87939698],0
p1,1,0.943775,0.004974,[  9 120] ; [ 5 64],[  9.12121212 119.87878788] ; [ 4.87878788 64.12121212],0
n6,1,0.945556,0.004663,[95 35] ; [50 18],[95.2020202 34.7979798] ; [49.7979798 18.2020202],0
s5,1,0.947673,0.004307,[ 20 107] ; [10 55],[ 19.84375 107.15625] ; [10.15625 54.84375],0
p3,1,0.985835,0.000315,[ 30 100] ; [16 53],[30.05025126 99.94974874] ; [15.94974874 53.05025126],0
