Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,47.680093,[57 23] ; [ 6 49],[37.33333333 42.66666667] ; [25.66666667 29.33333333],1
d5,1,0.0,40.641617,[78  2] ; [28 26],[63.28358209 16.71641791] ; [42.71641791 11.28358209],1
d4,1,0.0,38.806643,[79  1] ; [31 24],[65.18518519 14.81481481] ; [44.81481481 10.18518519],1
a5,1,0.0,27.892562,[72  8] ; [27 28],[58.66666667 21.33333333] ; [40.33333333 14.66666667],1
d3,1,2e-06,23.098878,[73  7] ; [30 24],[61.49253731 18.50746269] ; [41.50746269 12.49253731],1
a3,1,7e-06,20.15634,[68 12] ; [27 28],[56.2962963 23.7037037] ; [38.7037037 16.2962963],1
p4,1,4.3e-05,16.742982,[60 20] ; [22 33],[48.59259259 31.40740741] ; [33.40740741 21.59259259],1
a2,1,4.8e-05,16.517592,[26 54] ; [ 2 53],[16.59259259 63.40740741] ; [11.40740741 43.59259259],1
s8,1,0.000127,14.69017,[53 27] ; [18 37],[42.07407407 37.92592593] ; [28.92592593 26.07407407],1
p6,1,0.000233,13.54088,[47 32] ; [15 40],[36.55223881 42.44776119] ; [25.44776119 29.55223881],1
u1,1,0.000745,11.374413,[23 57] ; [ 3 52],[15.40740741 64.59259259] ; [10.59259259 44.40740741],1
s6,1,0.002186,9.386493,[73  6] ; [37 14],[66.84615385 12.15384615] ; [43.15384615  7.84615385],0
a4,1,0.002913,8.860909,[44 36] ; [16 39],[35.55555556 44.44444444] ; [24.44444444 30.55555556],0
p3,1,0.00448,8.078232,[49 31] ; [20 35],[40.88888889 39.11111111] ; [28.11111111 26.88888889],0
b2,1,0.010777,6.501672,[16 30] ; [ 2 24],[11.5 34.5] ; [ 6.5 19.5],0
b3,1,0.010777,6.501672,[16 30] ; [ 2 24],[11.5 34.5] ; [ 6.5 19.5],0
a6,1,0.013243,6.136364,[60 20] ; [30 25],[53.33333333 26.66666667] ; [36.66666667 18.33333333],0
r2,1,0.013592,6.090337,[78  1] ; [49  6],[74.87313433  4.12686567] ; [52.12686567  2.87313433],0
r1,1,0.040935,4.178722,[66 14] ; [37 18],[61.03703704 18.96296296] ; [41.96296296 13.03703704],0
p5,1,0.050317,3.830875,[11 69] ; [ 2 53],[ 7.7037037 72.2962963] ; [ 5.2962963 49.7037037],0
s7,1,0.054582,3.69481,[54 25] ; [28 26],[48.70676692 30.29323308] ; [33.29323308 20.70676692],0
s5,1,0.061822,3.487808,[46 27] ; [23 27],[40.95121951 32.04878049] ; [28.04878049 21.95121951],0
p2,1,0.079839,3.068182,[68 12] ; [40 15],[64. 16.] ; [44. 11.],0
v3,1,0.086195,2.944039,[27 51] ; [11 42],[22.6259542 55.3740458] ; [15.3740458 37.6259542],0
p10,1,0.101319,2.684659,[77  3] ; [49  6],[74.66666667  5.33333333] ; [51.33333333  3.66666667],0
r4,1,0.108407,2.577292,[75  5] ; [47  8],[72.2962963  7.7037037] ; [49.7037037  5.2962963],0
b5,1,0.113894,2.49934,[53 27] ; [29 26],[48.59259259 31.40740741] ; [33.40740741 21.59259259],0
s2,1,0.145225,2.121701,[62 18] ; [35 18],[58.34586466 21.65413534] ; [38.65413534 14.34586466],0
s3,1,0.149729,2.07501,[61 19] ; [35 19],[57.31343284 22.68656716] ; [38.68656716 15.31343284],0
n6,1,0.156079,2.011806,[72  8] ; [44 10],[69.25373134 10.74626866] ; [46.74626866  7.25373134],0
p1,1,0.172729,1.859094,[10 70] ; [ 3 52],[ 7.7037037 72.2962963] ; [ 5.2962963 49.7037037],0
p7,1,0.190223,1.71589,[57 21] ; [33 20],[53.58778626 24.41221374] ; [36.41221374 16.58778626],0
n4,1,0.190564,1.713249,[58 22] ; [34 21],[54.51851852 25.48148148] ; [37.48148148 17.51851852],0
p8,1,0.204477,1.610107,[45 32] ; [26 29],[41.41666667 35.58333333] ; [29.58333333 25.41666667],0
v2,1,0.211535,1.560892,[42 35] ; [23 30],[38.5 38.5] ; [26.5 26.5],0
v1,1,0.260347,1.266911,[42 38] ; [23 31],[38.80597015 41.19402985] ; [26.19402985 27.80597015],0
a7,1,0.267571,1.229158,[59 21] ; [35 19],[56.11940299 23.88059701] ; [37.88059701 16.11940299],0
n1,1,0.499802,0.455357,[ 5 15] ; [5 9],[ 5.88235294 14.11764706] ; [4.11764706 9.88235294],0
p11,1,0.606585,0.265179,[61 19] ; [44 11],[62.22222222 17.77777778] ; [42.77777778 12.22222222],0
b4,1,0.627747,0.235129,[47 33] ; [30 25],[45.62962963 34.37037037] ; [31.37037037 23.62962963],0
v4,1,0.63678,0.222978,[77  3] ; [52  3],[76.44444444  3.55555556] ; [52.55555556  2.44444444],0
r3,1,0.694402,0.154361,[75  4] ; [53  2],[75.46268657  3.53731343] ; [52.53731343  2.46268657],0
s1,1,0.721922,0.126659,[ 4 76] ; [ 2 52],[ 3.58208955 76.41791045] ; [ 2.41791045 51.58208955],0
u2,1,0.78146,0.07696,[5 7] ; [13 15],[5.4 6.6] ; [12.6 15.4],0
a1,1,0.791728,0.069731,[ 2 78] ; [ 1 54],[ 1.77777778 78.22222222] ; [ 1.22222222 53.77777778],0
b1,1,0.804353,0.061364,[26 54] ; [19 36],[26.66666667 53.33333333] ; [18.33333333 36.66666667],0
a8,1,0.866982,0.028054,[ 4 73] ; [ 3 48],[ 4.2109375 72.7890625] ; [ 2.7890625 48.2109375],0
n3,1,0.919242,0.01028,[16  4] ; [11  3],[15.88235294  4.11764706] ; [11.11764706  2.88235294],0
u3,1,0.944356,0.004872,[7 5] ; [16 12],[6.9 5.1] ; [16.1 11.9],0
