Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,70.59756,[200  39] ; [202 198],[150.35680751  88.64319249] ; [251.64319249 148.35680751],1
p7,1,0.0,61.4703,[197  38] ; [209 186],[151.44444444  83.55555556] ; [254.55555556 140.44444444],1
p3,1,0.0,41.251666,[166  73] ; [173 227],[126.79342723 112.20657277] ; [212.20657277 187.79342723],1
p8,1,0.0,41.124195,[169  69] ; [178 219],[130.05669291 107.94330709] ; [216.94330709 180.05669291],1
s8,1,0.0,26.731278,[147  91] ; [162 237],[115.45054945 122.54945055] ; [193.54945055 205.45054945],1
s7,1,1e-06,24.739085,[153  79] ; [173 209],[123.17915309 108.82084691] ; [202.82084691 179.17915309],1
p5,1,3e-06,21.57528,[ 47 193] ; [ 29 369],[ 28.58934169 211.41065831] ; [ 47.41065831 350.58934169],1
s5,1,9e-06,19.665712,[109 118] ; [118 273],[ 83.3802589 143.6197411] ; [143.6197411 247.3802589],1
p9,1,1.2e-05,19.233549,[225  14] ; [325  72],[206.68238994  32.31761006] ; [343.31761006  53.68238994],1
n6,1,1.8e-05,18.395777,[223  15] ; [327  74],[204.8513302  33.1486698] ; [345.1486698  55.8513302],1
s2,1,3.6e-05,17.052482,[152  87] ; [186 212],[126.81632653 112.18367347] ; [211.18367347 186.81632653],1
v1,1,0.000274,13.241045,[155  82] ; [196 192],[133.0992 103.9008] ; [217.9008 170.0992],1
p10,1,0.000386,12.598562,[214  23] ; [318  82],[197.93406593  39.06593407] ; [334.06593407  65.93406593],1
n4,1,0.000387,12.593145,[211  29] ; [306  94],[193.875  46.125] ; [323.125  76.875],1
p2,1,0.000699,11.490948,[216  24] ; [319  81],[200.625  39.375] ; [334.375  65.625],1
d1,1,0.000717,11.443481,[182  58] ; [253 149],[162.61682243  77.38317757] ; [272.38317757 129.61682243],1
p1,1,0.000922,10.977645,[ 31 208] ; [ 22 378],[ 19.82316119 219.17683881] ; [ 33.17683881 366.82316119],1
p12,1,0.001292,10.354152,[ 33 206] ; [ 25 375],[ 21.69327074 217.30672926] ; [ 36.30672926 363.69327074],0
s6,1,0.001731,9.81546,[181  54] ; [258 138],[163.49445325  71.50554675] ; [275.50554675 120.49445325],0
u1,1,0.008092,7.012942,[ 69 171] ; [ 79 323],[ 55.3271028 184.6728972] ; [ 92.6728972 309.3271028],0
