Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,37.472023,[116 138] ; [208  83],[151.00183486 102.99816514] ; [172.99816514 118.00183486],1
r4,1,0.009203,6.783006,[230  35] ; [279  20],[239.15780142  25.84219858] ; [269.84219858  29.15780142],0
p11,1,0.009655,6.697416,[191  74] ; [243  56],[203.91843972  61.08156028] ; [230.08156028  68.91843972],0
u4,1,0.010985,6.467694,[  1 264] ; [ 10 289],[  5.16843972 259.83156028] ; [  5.83156028 293.16843972],0
u1,1,0.013416,6.113417,[ 54 211] ; [ 88 211],[ 66.71985816 198.28014184] ; [ 75.28014184 223.71985816],0
n6,1,0.013936,6.046213,[208  55] ; [258  39],[218.85357143  44.14642857] ; [247.14642857  49.85357143],0
d5,1,0.025415,4.995362,[226  39] ; [273  26],[234.45921986  30.54078014] ; [264.54078014  34.45921986],0
a4,1,0.026977,4.892312,[114 151] ; [156 142],[127.08703375 137.91296625] ; [142.91296625 155.08703375],0
r2,1,0.055331,3.672085,[242  18] ; [287  10],[246.92998205  13.07001795] ; [282.07001795  14.92998205],0
a2,1,0.055634,3.662972,[ 74 191] ; [106 193],[ 84.57446809 180.42553191] ; [ 95.42553191 203.57446809],0
r3,1,0.077591,3.114661,[246  16] ; [289   9],[250.30357143  11.69642857] ; [284.69642857  13.30357143],0
r1,1,0.078895,3.087518,[211  53] ; [254  43],[218.82352941  45.17647059] ; [246.17647059  50.82352941],0
s2,1,0.081779,3.029186,[126 138] ; [162 132],[136.25806452 127.74193548] ; [151.74193548 142.25806452],0
p1,1,0.089668,2.880331,[ 14 249] ; [ 27 271],[ 19.22103387 243.77896613] ; [ 21.77896613 276.22103387],0
a3,1,0.140691,2.170386,[189  76] ; [228  69],[196.62811388  68.37188612] ; [220.37188612  76.62811388],0
b3,1,0.172975,1.856969,[ 48 100] ; [ 73 111],[53.93975904 94.06024096] ; [ 67.06024096 116.93975904],0
b2,1,0.172975,1.856969,[ 48 100] ; [ 73 111],[53.93975904 94.06024096] ; [ 67.06024096 116.93975904],0
n2,1,0.213934,1.544602,[50 26] ; [41 13],[53.2 22.8] ; [37.8 16.2],0
b5,1,0.220988,1.497946,[166  99] ; [202  97],[172.90780142  92.09219858] ; [195.09219858 103.90780142],0
a8,1,0.225376,1.469805,[ 32 212] ; [ 44 215],[ 36.8667992 207.1332008] ; [ 39.1332008 219.8667992],0
s4,1,0.246949,1.340479,[ 48 214] ; [ 43 250],[ 42.95855856 219.04144144] ; [ 48.04144144 244.95855856],0
d2,1,0.28483,1.143898,[133 132] ; [163 135],[139.3250444 125.6749556] ; [156.6749556 141.3250444],0
d3,1,0.287608,1.130786,[224  41] ; [262  37],[228.35106383  36.64893617] ; [257.64893617  41.35106383],0
u2,1,0.382556,0.762471,[43 31] ; [45 24],[45.53846154 28.46153846] ; [42.46153846 26.53846154],0
a6,1,0.417611,0.657029,[207  58] ; [241  57],[210.87033748  54.12966252] ; [237.12966252  60.87033748],0
n1,1,0.449915,0.570865,[24 50] ; [21 33],[26.015625 47.984375] ; [18.984375 35.015625],0
u3,1,0.461223,0.542926,[44 29] ; [47 24],[46.13194444 26.86805556] ; [44.86805556 26.13194444],0
s1,1,0.466206,0.530953,[ 10 252] ; [  8 286],[  8.48201439 253.51798561] ; [  9.51798561 284.48201439],0
b4,1,0.489278,0.478113,[160 105] ; [189 110],[163.98049645 101.01950355] ; [185.01950355 113.98049645],0
b1,1,0.593289,0.285237,[ 97 168] ; [103 196],[ 93.97163121 171.02836879] ; [106.02836879 192.97163121],0
n3,1,0.593386,0.285088,[54 22] ; [36 18],[52.61538462 23.38461538] ; [37.38461538 16.61538462],0
a1,1,0.743053,0.107462,[ 14 251] ; [ 14 285],[ 13.15602837 251.84397163] ; [ 14.84397163 284.15602837],0
s3,1,0.895382,0.017291,[143 119] ; [161 131],[143.76895307 118.23104693] ; [160.23104693 131.76895307],0
