Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,1e-06,23.87397,[13 32] ; [63 23],[26.10687023 18.89312977] ; [49.89312977 36.10687023],1
n4,1,0.36671,0.814784,[29 16] ; [62 24],[31.25954198 13.74045802] ; [59.74045802 26.25954198],0
p7,1,0.36759,0.811795,[22 22] ; [35 49],[19.59375 24.40625] ; [37.40625 46.59375],0
v2,1,0.386436,0.750128,[16 27] ; [38 46],[18.28346457 24.71653543] ; [35.71653543 48.28346457],0
n1,1,0.39329,0.728745,[ 5 10] ; [14 16],[6.33333333 8.66666667] ; [12.66666667 17.33333333],0
p5,1,0.408616,0.682825,[ 3 42] ; [ 3 83],[ 2.0610687 42.9389313] ; [ 3.9389313 82.0610687],0
n3,1,0.424415,0.638058,[7 6] ; [20 10],[8.1627907 4.8372093] ; [18.8372093 11.1627907],0
s8,1,0.535266,0.384385,[12 32] ; [19 66],[10.57364341 33.42635659] ; [20.42635659 64.57364341],0
d2,1,0.545606,0.365248,[20 25] ; [43 43],[21.64122137 23.35877863] ; [41.35877863 44.64122137],0
b2,1,0.559808,0.340037,[ 7 22] ; [16 37],[ 8.13414634 20.86585366] ; [14.86585366 38.13414634],0
b3,1,0.559808,0.340037,[ 7 22] ; [16 37],[ 8.13414634 20.86585366] ; [14.86585366 38.13414634],0
a4,1,0.58827,0.293053,[18 26] ; [31 55],[16.58461538 27.41538462] ; [32.41538462 53.58461538],0
p10,1,0.596387,0.280479,[11 33] ; [25 60],[12.27906977 31.72093023] ; [23.72093023 61.27906977],0
s2,1,0.645106,0.212126,[17 27] ; [29 55],[15.8125 28.1875] ; [30.1875 53.8125],0
p6,1,0.720649,0.127872,[ 9 35] ; [15 69],[ 8.25 35.75] ; [15.75 68.25],0
u2,1,0.728826,0.120192,[11  9] ; [15 15],[10.4  9.6] ; [15.6 14.4],0
a8,1,0.73194,0.117338,[ 4 37] ; [ 9 67],[ 4.55555556 36.44444444] ; [ 8.44444444 67.55555556],0
b1,1,0.739173,0.110855,[27 18] ; [49 37],[26.10687023 18.89312977] ; [49.89312977 36.10687023],0
p1,1,0.749489,0.101961,[ 3 42] ; [ 7 78],[ 3.46153846 41.53846154] ; [ 6.53846154 78.46153846],0
v1,1,0.754865,0.097488,[18 27] ; [32 54],[17.17557252 27.82442748] ; [32.82442748 53.17557252],0
s4,1,0.77844,0.079159,[ 6 38] ; [10 74],[ 5.5 38.5] ; [10.5 73.5],0
p11,1,0.813339,0.055753,[24 21] ; [44 42],[23.35877863 21.64122137] ; [44.64122137 41.35877863],0
p3,1,0.831897,0.045058,[14 31] ; [28 57],[14.53846154 30.46153846] ; [27.46153846 57.53846154],0
s3,1,0.84246,0.039501,[22 23] ; [40 45],[21.46153846 23.53846154] ; [40.53846154 44.46153846],0
s7,1,0.929634,0.007798,[13 28] ; [26 54],[13.21487603 27.78512397] ; [25.78512397 54.21487603],0
n2,1,1.0,0.0,[10  5] ; [20 10],[10.  5.] ; [20. 10.],0
