Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000186,13.966156,[21 33] ; [21  4],[28.70886076 25.29113924] ; [13.29113924 11.70886076],1
p7,1,0.000569,11.873977,[23 31] ; [21  4],[30.07594937 23.92405063] ; [13.92405063 11.07594937],1
p5,1,0.001231,10.443214,[ 2 54] ; [ 7 18],[ 6.22222222 49.77777778] ; [ 2.77777778 22.22222222],0
b3,1,0.004764,7.966835,[ 7 31] ; [10  8],[11.53571429 26.46428571] ; [ 5.46428571 12.53571429],0
b2,1,0.004764,7.966835,[ 7 31] ; [10  8],[11.53571429 26.46428571] ; [ 5.46428571 12.53571429],0
p4,1,0.00484,7.938287,[26 30] ; [20  5],[31.80246914 24.19753086] ; [14.19753086 10.80246914],0
p1,1,0.006805,7.323662,[ 6 50] ; [ 9 16],[10.37037037 45.62962963] ; [ 4.62962963 20.37037037],0
s5,1,0.012236,6.27639,[ 6 49] ; [ 8 15],[ 9.87179487 45.12820513] ; [ 4.12820513 18.87179487],0
b1,1,0.028074,4.823541,[19 37] ; [15 10],[23.50617284 32.49382716] ; [10.49382716 14.50617284],0
s7,1,0.029157,4.758342,[19 34] ; [15  9],[23.4025974 29.5974026] ; [10.5974026 13.4025974],0
b4,1,0.036552,4.371178,[24 32] ; [17  8],[28.34567901 27.65432099] ; [12.65432099 12.34567901],0
n4,1,0.046649,3.957995,[39 15] ; [23  2],[42.37974684 11.62025316] ; [19.62025316  5.37974684],0
p8,1,0.048232,3.901876,[20 35] ; [15 10],[24.0625 30.9375] ; [10.9375 14.0625],0
v3,1,0.0489,3.878788,[18 37] ; [14 11],[22. 33.] ; [10. 15.],0
p3,1,0.05977,3.54375,[21 35] ; [15 10],[24.88888889 31.11111111] ; [11.11111111 13.88888889],0
r1,1,0.064013,3.430227,[37 17] ; [22  3],[40.32911392 13.67088608] ; [18.67088608  6.32911392],0
u2,1,0.068139,3.327303,[ 9 16] ; [7 3],[11.42857143 13.57142857] ; [4.57142857 5.42857143],0
s8,1,0.089419,2.884794,[18 38] ; [13 12],[21.43209877 34.56790123] ; [ 9.56790123 15.43209877],0
a6,1,0.098673,2.726855,[27 29] ; [17  8],[30.41975309 25.58024691] ; [13.58024691 11.41975309],0
n1,1,0.156582,2.006932,[7 9] ; [4 1],[8.38095238 7.61904762] ; [2.61904762 2.38095238],0
a8,1,0.186959,1.74142,[ 5 44] ; [ 5 18],[ 6.80555556 42.19444444] ; [ 3.19444444 19.80555556],0
b5,1,0.260445,1.266391,[33 23] ; [18  7],[35.25925926 20.74074074] ; [15.74074074  9.25925926],0
d3,1,0.308809,1.035764,[16 40] ; [10 15],[17.97530864 38.02469136] ; [ 8.02469136 16.97530864],0
s1,1,0.32198,0.980885,[ 6 48] ; [ 1 23],[ 4.84615385 49.15384615] ; [ 2.15384615 21.84615385],0
s3,1,0.326441,0.962963,[29 25] ; [10 14],[27. 27.] ; [12. 12.],0
p2,1,0.333007,0.93717,[39 17] ; [20  5],[40.79012346 15.20987654] ; [18.20987654  6.79012346],0
p11,1,0.333007,0.93717,[39 17] ; [20  5],[40.79012346 15.20987654] ; [18.20987654  6.79012346],0
a4,1,0.369586,0.805055,[13 42] ; [ 8 16],[14.62025316 40.37974684] ; [ 6.37974684 17.62025316],0
u1,1,0.39546,0.722087,[ 2 54] ; [ 2 23],[ 2.7654321 53.2345679] ; [ 1.2345679 23.7654321],0
s2,1,0.452762,0.563728,[19 35] ; [11 14],[20.50632911 33.49367089] ; [ 9.49367089 15.50632911],0
a7,1,0.463386,0.537704,[35 20] ; [18  7],[36.4375 18.5625] ; [16.5625  8.4375],0
a2,1,0.504129,0.446233,[ 6 50] ; [ 4 21],[ 6.91358025 49.08641975] ; [ 3.08641975 21.91358025],0
r4,1,0.507083,0.440081,[46 10] ; [22  3],[47.01234568  8.98765432] ; [20.98765432  4.01234568],0
a5,1,0.530503,0.393429,[34 22] ; [17  8],[35.25925926 20.74074074] ; [15.74074074  9.25925926],0
a1,1,0.553038,0.351903,[ 1 55] ; [ 1 24],[ 1.38271605 54.61728395] ; [ 0.61728395 24.38271605],0
r2,1,0.562926,0.334663,[50  4] ; [24  1],[50.58227848  3.41772152] ; [23.41772152  1.58227848],0
s6,1,0.566672,0.328283,[30 24] ; [15  9],[31.15384615 22.84615385] ; [13.84615385 10.15384615],0
n5,1,0.6003,0.274543,[43 12] ; [20  4],[43.86075949 11.13924051] ; [19.13924051  4.86075949],0
d5,1,0.617617,0.249231,[28 28] ; [11 14],[26.96296296 29.03703704] ; [12.03703704 12.96296296],0
v4,1,0.651899,0.203515,[47  6] ; [23  2],[47.56410256  5.43589744] ; [22.43589744  2.56410256],0
u3,1,0.667779,0.184211,[13 12] ; [6 4],[13.57142857 11.42857143] ; [5.42857143 4.57142857],0
a3,1,0.760395,0.093002,[31 24] ; [15 10],[31.625 23.375] ; [14.375 10.625],0
p10,1,0.784725,0.07462,[42 13] ; [19  5],[42.46835443 12.53164557] ; [18.53164557  5.46835443],0
n6,1,0.853807,0.033953,[43 12] ; [20  5],[43.3125 11.6875] ; [19.6875  5.3125],0
p9,1,0.884043,0.021271,[44 12] ; [20  5],[44.24691358 11.75308642] ; [19.75308642  5.24691358],0
r3,1,0.907927,0.013376,[48  6] ; [22  3],[47.84810127  6.15189873] ; [22.15189873  2.84810127],0
d2,1,0.938552,0.005943,[13 43] ; [ 6 19],[13.13580247 42.86419753] ; [ 5.86419753 19.13580247],0
