Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,54.917794,[367  46] ; [57 42],[342.015625  70.984375] ; [81.984375 17.015625],1
p9,1,0.0,29.268602,[366  44] ; [67 32],[348.78192534  61.21807466] ; [84.21807466 14.78192534],1
r3,1,0.0,26.268722,[404   9] ; [86 14],[394.4834308  18.5165692] ; [95.5165692  4.4834308],1
p8,1,3e-06,21.968165,[241 167] ; [33 67],[220.06299213 187.93700787] ; [53.93700787 46.06299213],1
v4,1,1.3e-05,18.997466,[402  11] ; [88 13],[393.71595331  19.28404669] ; [96.28404669  4.71595331],1
p2,1,3.1e-05,17.350881,[363  53] ; [71 30],[349.21470019  66.78529981] ; [84.78529981 16.21470019],1
p4,1,6.4e-05,15.985714,[283 131] ; [47 53],[265.79766537 148.20233463] ; [64.20233463 35.79766537],1
r4,1,0.000132,14.611423,[394  23] ; [84 17],[384.7992278  32.2007722] ; [93.2007722  7.7992278],1
n6,1,0.00029,13.133288,[376  37] ; [79 22],[365.59338521  47.40661479] ; [89.40661479 11.59338521],1
p7,1,0.001117,10.622544,[276 130] ; [50 49],[262.09108911 143.90891089] ; [63.90891089 35.09108911],0
b1,1,0.001843,9.699957,[141 276] ; [51 50],[154.56370656 262.43629344] ; [37.43629344 63.56370656],0
p12,1,0.015213,5.891661,[ 45 369] ; [ 3 97],[ 38.6614786 375.3385214] ; [ 9.3385214 90.6614786],0
v1,1,0.024404,5.06566,[237 165] ; [47 54],[226.97415507 175.02584493] ; [57.02584493 43.97415507],0
v2,1,0.026257,4.938991,[247 153] ; [49 50],[237.2745491 162.7254509] ; [58.7254509 40.2745491],0
u2,1,0.031871,4.60544,[66 41] ; [10 16],[61.14285714 45.85714286] ; [14.85714286 11.14285714],0
p3,1,0.042034,4.13383,[227 187] ; [44 57],[217.85242718 196.14757282] ; [53.14757282 47.85242718],0
n1,1,0.057381,3.611519,[24 40] ; [17 12],[28.21505376 35.78494624] ; [12.78494624 16.21505376],0
u3,1,0.119536,2.423394,[69 38] ; [13 14],[65.47761194 41.52238806] ; [16.52238806 10.47761194],0
a4,1,0.142628,2.149369,[199 217] ; [56 44],[205.58139535 210.41860465] ; [49.41860465 50.58139535],0
s4,1,0.152968,2.042399,[ 51 356] ; [18 82],[ 55.39053254 351.60946746] ; [13.60946746 86.39053254],0
d1,1,0.155894,2.013606,[275 142] ; [59 42],[268.87644788 148.12355212] ; [65.12355212 35.87644788],0
s1,1,0.182131,1.780149,[ 13 396] ; [ 6 94],[ 15.26719057 393.73280943] ; [ 3.73280943 96.26719057],0
a6,1,0.187313,1.738622,[332  83] ; [74 26],[327.16504854  87.83495146] ; [78.83495146 21.16504854],0
b4,1,0.314715,1.010783,[254 163] ; [56 45],[249.55598456 167.44401544] ; [60.44401544 40.55598456],0
s8,1,0.34262,0.900603,[186 225] ; [40 60],[181.77299413 229.22700587] ; [44.22700587 55.77299413],0
a1,1,0.360546,0.835989,[ 23 394] ; [ 8 93],[ 24.95559846 392.04440154] ; [ 6.04440154 94.95559846],0
v3,1,0.378934,0.774156,[171 230] ; [37 61],[167.1503006 233.8496994] ; [40.8496994 57.1503006],0
r1,1,0.38778,0.745891,[350  64] ; [81 19],[347.14785992  66.85214008] ; [83.85214008 16.14785992],0
d4,1,0.40542,0.692192,[355  61] ; [82 18],[352.31007752  63.68992248] ; [84.68992248 15.31007752],0
n2,1,0.433158,0.61434,[50 15] ; [26  5],[51.45833333 13.54166667] ; [24.54166667  6.45833333],0
n5,1,0.436811,0.604646,[356  57] ; [84 17],[353.54085603  59.45914397] ; [86.45914397 14.54085603],0
d2,1,0.450976,0.568196,[215 200] ; [56 44],[218.37864078 196.62135922] ; [52.62135922 47.37864078],0
