Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,31.201302,[17 60] ; [26  7],[30.1 46.9] ; [12.9 20.1],1
s6,1,1e-06,23.979093,[17 63] ; [23 10],[28.31858407 51.68141593] ; [11.68141593 21.31858407],1
s7,1,0.000201,13.818643,[15 60] ; [18 14],[23.13084112 51.86915888] ; [ 9.86915888 22.13084112],1
s8,1,0.000841,11.147566,[ 8 72] ; [12 21],[14.15929204 65.84070796] ; [ 5.84070796 27.15929204],1
s5,1,0.002329,9.270684,[ 9 70] ; [11 19],[14.49541284 64.50458716] ; [ 5.50458716 24.49541284],0
s4,1,0.002441,9.184396,[11 69] ; [13 20],[16.99115044 63.00884956] ; [ 7.00884956 25.99115044],0
r3,1,0.002637,9.04297,[37 42] ; [25  7],[44.12612613 34.87387387] ; [17.87387387 14.12612613],0
p6,1,0.002859,8.895026,[ 9 67] ; [12 21],[14.64220183 61.35779817] ; [ 6.35779817 26.64220183],0
p4,1,0.006046,7.536519,[24 56] ; [19 14],[30.44247788 49.55752212] ; [12.55752212 20.44247788],0
v2,1,0.008733,6.876679,[19 59] ; [16 16],[24.81818182 53.18181818] ; [10.18181818 21.81818182],0
p2,1,0.011366,6.407201,[42 37] ; [26  7],[47.96428571 31.03571429] ; [20.03571429 12.96428571],0
p3,1,0.015716,5.834418,[16 63] ; [14 19],[21.16071429 57.83928571] ; [ 8.83928571 24.16071429],0
p7,1,0.025861,4.965278,[26 52] ; [18 14],[31.2 46.8] ; [12.8 19.2],0
u3,1,0.032016,4.597627,[ 9 30] ; [8 7],[12.27777778 26.72222222] ; [ 4.72222222 10.27777778],0
n1,1,0.033053,4.543028,[17 24] ; [ 1 11],[13.9245283 27.0754717] ; [4.0754717 7.9245283],0
d3,1,0.034766,4.456613,[33 46] ; [21 12],[38.08928571 40.91071429] ; [15.91071429 17.08928571],0
d1,1,0.044809,4.025813,[23 57] ; [16 17],[27.61061947 52.38938053] ; [11.38938053 21.61061947],0
b2,1,0.054463,3.698457,[18 32] ; [ 3 19],[14.58333333 35.41666667] ; [ 6.41666667 15.58333333],0
b3,1,0.054463,3.698457,[18 32] ; [ 3 19],[14.58333333 35.41666667] ; [ 6.41666667 15.58333333],0
b5,1,0.082294,3.019004,[39 41] ; [22 11],[43.18584071 36.81415929] ; [17.81415929 15.18584071],0
v1,1,0.129487,2.298649,[20 57] ; [13 19],[23.31192661 53.68807339] ; [ 9.68807339 22.31192661],0
p10,1,0.133541,2.250853,[37 40] ; [21 12],[40.6 36.4] ; [17.4 15.6],0
p9,1,0.137999,2.200135,[39 37] ; [22 11],[42.53211009 33.46788991] ; [18.46788991 14.53211009],0
n2,1,0.14377,2.137142,[21 20] ; [9 3],[23.20754717 17.79245283] ; [6.79245283 5.20754717],0
a6,1,0.180946,1.789841,[35 45] ; [19 14],[38.2300885 41.7699115] ; [15.7699115 17.2300885],0
b4,1,0.196562,1.667734,[47 33] ; [15 18],[43.89380531 36.10619469] ; [18.10619469 14.89380531],0
d4,1,0.200744,1.636955,[48 32] ; [24  9],[50.97345133 29.02654867] ; [21.02654867 11.97345133],0
p5,1,0.207879,1.586137,[ 8 71] ; [ 1 32],[ 6.34821429 72.65178571] ; [ 2.65178571 30.34821429],0
p11,1,0.251278,1.316186,[39 41] ; [20 13],[41.7699115 38.2300885] ; [17.2300885 15.7699115],0
p8,1,0.254316,1.299438,[21 58] ; [12 20],[23.48648649 55.51351351] ; [ 9.51351351 22.48648649],0
a2,1,0.281083,1.161847,[ 7 73] ; [ 1 32],[ 5.66371681 74.33628319] ; [ 2.33628319 30.66371681],0
r2,1,0.295569,1.094078,[38 37] ; [18 11],[40.38461538 34.61538462] ; [15.61538462 13.38461538],0
v4,1,0.299147,1.077991,[45 34] ; [21 10],[47.4 31.6] ; [18.6 12.4],0
p1,1,0.370132,0.80322,[ 6 74] ; [ 1 32],[ 4.95575221 75.04424779] ; [ 2.04424779 30.95575221],0
u2,1,0.412646,0.671165,[15 25] ; [7 7],[16.2962963 23.7037037] ; [5.7037037 8.2962963],0
d5,1,0.468848,0.524689,[45 35] ; [21 12],[46.72566372 33.27433628] ; [19.27433628 13.72566372],0
n4,1,0.480413,0.497926,[47 33] ; [17 16],[45.30973451 34.69026549] ; [18.69026549 14.30973451],0
r1,1,0.486532,0.484187,[22 58] ; [ 7 26],[20.53097345 59.46902655] ; [ 8.46902655 24.53097345],0
n3,1,0.510358,0.433333,[21 19] ; [5 7],[20. 20.] ; [6. 6.],0
a4,1,0.55726,0.344471,[26 53] ; [ 9 24],[24.6875 54.3125] ; [10.3125 22.6875],0
s1,1,0.59239,0.286627,[ 5 75] ; [ 3 30],[ 5.66371681 74.33628319] ; [ 2.33628319 30.66371681],0
a1,1,0.631136,0.230524,[ 7 73] ; [ 2 31],[ 6.37168142 73.62831858] ; [ 2.62831858 30.37168142],0
a8,1,0.657672,0.196364,[ 5 70] ; [ 3 30],[ 5.55555556 69.44444444] ; [ 2.44444444 30.55555556],0
d2,1,0.733947,0.115518,[29 50] ; [11 22],[28.21428571 50.78571429] ; [11.78571429 21.21428571],0
a3,1,0.753051,0.098985,[40 38] ; [18 15],[40.75675676 37.24324324] ; [17.24324324 15.75675676],0
u1,1,0.786193,0.07358,[ 6 74] ; [ 2 31],[ 5.66371681 74.33628319] ; [ 2.33628319 30.66371681],0
b1,1,0.868251,0.027516,[45 35] ; [18 15],[44.60176991 35.39823009] ; [18.39823009 14.60176991],0
n5,1,0.892552,0.018245,[48 31] ; [19 13],[47.68468468 31.31531532] ; [19.31531532 12.68468468],0
n6,1,0.969135,0.001497,[43 36] ; [17 14],[43.09090909 35.90909091] ; [16.90909091 14.09090909],0
a5,1,0.979543,0.000657,[41 39] ; [17 16],[41.0619469 38.9380531] ; [16.9380531 16.0619469],0
a7,1,0.979543,0.000657,[39 41] ; [16 17],[38.9380531 41.0619469] ; [16.0619469 16.9380531],0
