Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,202.664339,[214  45] ; [ 36 177],[137.18220339 121.81779661] ; [112.81779661 100.18220339],1
s6,1,0.0,81.537555,[216  37] ; [ 98 115],[170.47639485  82.52360515] ; [143.52360515  69.47639485],1
s7,1,0.0,68.179999,[177  75] ; [ 62 137],[133.54323725 118.45676275] ; [105.45676275  93.54323725],1
s8,1,0.0,57.746222,[164  93] ; [ 61 152],[123.03191489 133.96808511] ; [101.96808511 111.03191489],1
s5,1,0.000145,14.439391,[107 136] ; [ 57 155],[ 87.58681319 155.41318681] ; [ 76.41318681 135.58681319],1
p12,1,0.00076,11.335742,[ 36 221] ; [ 10 202],[ 25.20682303 231.79317697] ; [ 20.79317697 191.20682303],1
s4,1,0.003777,8.387878,[ 49 210] ; [ 20 192],[ 37.94267516 221.05732484] ; [ 31.05732484 180.94267516],0
r2,1,0.010878,6.485164,[252   5] ; [198  14],[246.58848614  10.41151386] ; [203.41151386   8.58848614],0
u4,1,0.014497,5.976535,[ 10 249] ; [  1 214],[  6.01054852 252.98945148] ; [  4.98945148 210.01054852],0
p9,1,0.015794,5.825676,[230  26] ; [175  38],[221.06609808  34.93390192] ; [183.93390192  29.06609808],0
r4,1,0.020166,5.397433,[246  13] ; [192  23],[239.32911392  19.67088608] ; [198.67088608  16.32911392],0
r3,1,0.026872,4.89901,[254   4] ; [203  11],[249.80084746   8.19915254] ; [207.19915254   6.80084746],0
s1,1,0.063488,3.443832,[  9 245] ; [  2 212],[  5.97008547 248.02991453] ; [  5.02991453 208.97008547],0
v3,1,0.100932,2.690747,[150 103] ; [108 101],[141.28571429 111.71428571] ; [116.71428571  92.28571429],0
p7,1,0.107962,2.583806,[179  71] ; [137  75],[170.995671  79.004329] ; [145.004329  66.995671],0
n5,1,0.140986,2.167166,[202  55] ; [155  58],[195.2106383  61.7893617] ; [161.7893617  51.2106383],0
n2,1,0.153875,2.033409,[41  9] ; [32 14],[38.02083333 11.97916667] ; [34.97916667 11.02083333],0
n4,1,0.166629,1.913017,[208  50] ; [162  53],[201.81818182  56.18181818] ; [168.18181818  46.81818182],0
d2,1,0.173465,1.852739,[138 120] ; [101 113],[130.63983051 127.36016949] ; [108.36016949 105.63983051],0
r1,1,0.175298,1.837042,[224  34] ; [177  38],[218.72727273  39.27272727] ; [182.27272727  32.72727273],0
d4,1,0.175948,1.831522,[227  31] ; [179  35],[221.92372881  36.07627119] ; [184.07627119  29.92372881],0
d1,1,0.18501,1.756912,[173  86] ; [131  84],[166.10970464  92.89029536] ; [137.89029536  77.10970464],0
n6,1,0.206116,1.598497,[223  31] ; [180  35],[218.25586354  35.74413646] ; [184.74413646  30.25586354],0
n1,1,0.209589,1.574264,[18 30] ; [12 35],[15.15789474 32.84210526] ; [14.84210526 32.15789474],0
p10,1,0.209921,1.571972,[219  36] ; [173  39],[214.04710921  40.95289079] ; [177.95289079  34.04710921],0
b4,1,0.219379,1.508428,[159 100] ; [120  95],[152.44936709 106.55063291] ; [126.55063291  88.44936709],0
a8,1,0.220049,1.504054,[ 39 201] ; [ 22 161],[ 34.60992908 205.39007092] ; [ 26.39007092 156.60992908],0
a5,1,0.227694,1.455208,[206  53] ; [161  54],[200.53375527  58.46624473] ; [166.46624473  48.53375527],0
u3,1,0.228255,1.451704,[38 21] ; [31 27],[34.79487179 24.20512821] ; [34.20512821 23.79487179],0
a3,1,0.257757,1.280766,[200  58] ; [157  58],[194.72727273  63.27272727] ; [162.27272727  52.72727273],0
p6,1,0.273437,1.199423,[105 147] ; [ 77 133],[ 99.27272727 152.72727273] ; [ 82.72727273 127.27272727],0
a6,1,0.323366,0.975285,[177  80] ; [157  58],[181.86016949  75.13983051] ; [152.13983051  62.86016949],0
p8,1,0.336546,0.923544,[148 107] ; [112  97],[142.88793103 112.11206897] ; [117.11206897  91.88793103],0
a7,1,0.343957,0.895627,[199  59] ; [157  57],[194.59322034  63.40677966] ; [161.40677966  52.59322034],0
p1,1,0.359868,0.838355,[ 24 234] ; [ 15 200],[ 21.27272727 236.72727273] ; [ 17.72727273 197.27272727],0
p3,1,0.379253,0.77312,[145 111] ; [112 101],[140.28144989 115.71855011] ; [116.71855011  96.28144989],0
p4,1,0.394439,0.725214,[162  94] ; [126  86],[157.53846154  98.46153846] ; [130.46153846  81.53846154],0
u1,1,0.415835,0.662057,[ 56 203] ; [ 40 175],[ 52.4556962 206.5443038] ; [ 43.5443038 171.4556962],0
a4,1,0.437895,0.601793,[113 146] ; [101 113],[117.17970402 141.82029598] ; [ 96.82029598 117.17970402],0
n3,1,0.483613,0.490705,[40 11] ; [34 13],[38.51020408 12.48979592] ; [35.48979592 11.51020408],0
p11,1,0.512899,0.428149,[211  48] ; [170  45],[208.1835443  50.8164557] ; [172.8164557  42.1835443],0
p2,1,0.585522,0.297392,[218  40] ; [176  37],[215.82165605  42.17834395] ; [178.17834395  34.82165605],0
a1,1,0.656861,0.197359,[ 17 242] ; [ 12 203],[ 15.84599156 243.15400844] ; [ 13.15400844 201.84599156],0
u2,1,0.66169,0.191477,[34 25] ; [30 26],[32.83478261 26.16521739] ; [31.16521739 24.83478261],0
a2,1,0.761509,0.092112,[ 67 192] ; [ 53 162],[ 65.56962025 193.43037975] ; [ 54.43037975 160.56962025],0
b5,1,0.772119,0.083871,[152 107] ; [129  86],[153.54219409 105.45780591] ; [127.45780591  87.54219409],0
b2,1,0.779376,0.078474,[62 95] ; [50 82],[60.84429066 96.15570934] ; [51.15570934 80.84429066],0
b3,1,0.779376,0.078474,[62 95] ; [50 82],[60.84429066 96.15570934] ; [51.15570934 80.84429066],0
d3,1,0.850845,0.035359,[188  70] ; [155  60],[187.09090909  70.90909091] ; [155.90909091  59.09090909],0
b1,1,0.899429,0.015973,[ 93 166] ; [ 76 139],[ 92.34388186 166.65611814] ; [ 76.65611814 138.34388186],0
p5,1,0.911249,0.012424,[ 31 227] ; [ 25 189],[ 30.61016949 227.38983051] ; [ 25.38983051 188.61016949],0
d5,1,0.962933,0.00216,[218  40] ; [182  33],[218.18181818  39.81818182] ; [181.81818182  33.18181818],0
v1,1,0.979726,0.000646,[165  85] ; [141  73],[164.87068966  85.12931034] ; [141.12931034  72.87068966],0
