Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,53.495336,[297  56] ; [28 37],[274.46172249  78.53827751] ; [50.53827751 14.46172249],1
n4,1,0.0,41.609951,[303  50] ; [34 32],[283.91646778  69.08353222] ; [53.08353222 12.91646778],1
p10,1,0.0,26.583459,[306  45] ; [39 25],[291.79518072  59.20481928] ; [53.20481928 10.79518072],1
p9,1,2e-06,22.492131,[311  40] ; [42 22],[298.56144578  52.43855422] ; [54.43855422  9.56144578],1
p4,1,3e-06,21.665012,[237 115] ; [24 41],[220.31654676 131.68345324] ; [40.68345324 24.31654676],1
r4,1,6e-06,20.55938,[346   7] ; [57  9],[339.5202864  13.4797136] ; [63.4797136  2.5202864],1
p11,1,2.8e-05,17.53439,[290  63] ; [39 27],[277.17661098  75.82338902] ; [51.82338902 14.17661098],1
s8,1,6.4e-05,15.993049,[221 131] ; [24 42],[206.31578947 145.68421053] ; [38.68421053 27.31578947],1
s7,1,8.9e-05,15.359091,[242  99] ; [26 32],[229.04260652 111.95739348] ; [38.95739348 19.04260652],1
p2,1,0.000313,12.98944,[307  45] ; [46 20],[297.26315789  54.73684211] ; [55.73684211 10.26315789],1
s6,1,0.000472,12.223708,[305  43] ; [46 19],[295.75786925  52.24213075] ; [55.24213075  9.75786925],1
a3,1,0.000533,11.9948,[278  74] ; [39 27],[266.94736842  85.05263158] ; [50.05263158 15.94736842],1
d2,1,0.000604,11.763501,[201 152] ; [22 43],[188.32296651 164.67703349] ; [34.67703349 30.32296651],1
d5,1,0.001745,9.800225,[296  56] ; [44 21],[287.00239808  64.99760192] ; [52.99760192 12.00239808],0
u1,1,0.002399,9.216282,[ 86 267] ; [ 5 61],[ 76.66587112 276.33412888] ; [14.33412888 51.66587112],0
p6,1,0.00248,9.155649,[149 202] ; [14 49],[138.19565217 212.80434783] ; [24.80434783 38.19565217],0
a2,1,0.003064,8.768663,[105 248] ; [ 8 58],[ 95.20047733 257.79952267] ; [17.79952267 48.20047733],0
a5,1,0.003415,8.571241,[274  79] ; [40 26],[264.53937947  88.46062053] ; [49.46062053 16.53937947],0
s5,1,0.005523,7.699614,[152 188] ; [16 46],[142.08955224 197.91044776] ; [25.91044776 36.08955224],0
p3,1,0.006678,7.357536,[192 160] ; [24 42],[181.89473684 170.10526316] ; [34.10526316 31.89473684],0
p8,1,0.006755,7.336861,[199 152] ; [25 40],[189. 162.] ; [35. 30.],0
s2,1,0.007655,7.112393,[291  62] ; [45 21],[283.07398568  69.92601432] ; [52.92601432 13.07398568],0
p5,1,0.008419,6.942025,[ 53 297] ; [ 2 63],[ 46.38554217 303.61445783] ; [ 8.61445783 56.38554217],0
u2,1,0.008701,6.883224,[38 36] ; [21  5],[43.66 30.34] ; [15.34 10.66],0
d1,1,0.008749,6.873432,[236 117] ; [33 33],[226.62768496 126.37231504] ; [42.37231504 23.62768496],0
a4,1,0.010107,6.615937,[178 174] ; [22 44],[168.42105263 183.57894737] ; [31.57894737 34.42105263],0
p7,1,0.014678,5.954718,[240 103] ; [33 28],[231.77970297 111.22029703] ; [41.22029703 19.77970297],0
v2,1,0.01547,5.862126,[201 138] ; [25 34],[192.49748744 146.50251256] ; [33.50251256 25.49748744],0
v4,1,0.031509,4.625003,[344   9] ; [59  5],[341.14868106  11.85131894] ; [61.85131894  2.14868106],0
a7,1,0.035006,4.444878,[263  89] ; [41 25],[256.  96.] ; [48. 18.],0
r2,1,0.047634,3.922836,[348   4] ; [63  3],[346.10526316   5.89473684] ; [64.89473684  1.10526316],0
r3,1,0.054206,3.706356,[345   7] ; [61  4],[342.7146283   9.2853717] ; [63.2853717  1.7146283],0
v3,1,0.058143,3.589582,[151 191] ; [19 42],[144.26799007 197.73200993] ; [25.73200993 35.26799007],0
v1,1,0.058845,3.569655,[194 149] ; [28 36],[187.09090909 155.90909091] ; [34.90909091 29.09090909],0
b2,1,0.062804,3.461741,[ 91 130] ; [ 8 25],[ 86.13779528 134.86220472] ; [12.86220472 20.13779528],0
b3,1,0.062804,3.461741,[ 91 130] ; [ 8 25],[ 86.13779528 134.86220472] ; [12.86220472 20.13779528],0
a8,1,0.098368,2.731813,[ 54 274] ; [ 5 56],[ 49.74807198 278.25192802] ; [ 9.25192802 51.74807198],0
p12,1,0.105334,2.622866,[ 40 311] ; [ 3 61],[ 36.3686747 314.6313253] ; [ 6.6313253 57.3686747],0
n3,1,0.126886,2.330195,[51 15] ; [14  9],[48.20224719 17.79775281] ; [16.79775281  6.20224719],0
u3,1,0.210971,1.564752,[47 27] ; [20  6],[49.58 24.42] ; [17.42  8.58],0
s1,1,0.226327,1.463795,[ 15 335] ; [ 5 59],[ 16.90821256 333.09178744] ; [ 3.09178744 60.90821256],0
n1,1,0.24831,1.332785,[31 35] ; [ 8 16],[28.6 37.4] ; [10.4 13.6],0
p1,1,0.288254,1.127759,[ 36 315] ; [ 4 62],[ 33.66906475 317.33093525] ; [ 6.33093525 59.66906475],0
b5,1,0.386295,0.750572,[199 154] ; [41 25],[202.19570406 150.80429594] ; [37.80429594 28.19570406],0
a6,1,0.419895,0.65061,[240 112] ; [41 24],[237.19904077 114.80095923] ; [43.80095923 21.19904077],0
b1,1,0.57323,0.317307,[142 211] ; [29 37],[144.06443914 208.93556086] ; [26.93556086 39.06443914],0
d4,1,0.719185,0.129275,[303  49] ; [54 10],[302.07692308  49.92307692] ; [54.92307692  9.07692308],0
s4,1,0.823009,0.050031,[ 75 274] ; [15 51],[ 75.68674699 273.31325301] ; [14.31325301 51.68674699],0
d3,1,0.825553,0.04858,[256  97] ; [48 17],[256.72727273  96.27272727] ; [47.27272727 17.72727273],0
n2,1,0.848433,0.036526,[51 15] ; [19  5],[51.33333333 14.66666667] ; [18.66666667  5.33333333],0
b4,1,0.905977,0.013951,[206 147] ; [38 28],[205.56563246 147.43436754] ; [38.43436754 27.56563246],0
a1,1,0.996318,2.1e-05,[ 16 337] ; [ 3 63],[ 16.0071599 336.9928401] ; [ 2.9928401 63.0071599],0
