Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,86.314504,[ 42 108] ; [280 110],[89.44444444 60.55555556] ; [232.55555556 157.44444444],1
s2,1,0.0,85.218853,[ 35 114] ; [267 128],[82.71691176 66.28308824] ; [219.28308824 175.71691176],1
s7,1,0.0,67.169659,[ 38 105] ; [254 128],[79.5352381 63.4647619] ; [212.4647619 169.5352381],1
s8,1,0.0,47.196172,[ 40 112] ; [234 162],[76. 76.] ; [198. 198.],1
s5,1,0.0,37.806531,[ 25 125] ; [176 213],[55.93692022 94.06307978] ; [145.06307978 243.93692022],1
p4,1,5.2e-05,16.386401,[78 73] ; [277 118],[98.17765568 52.82234432] ; [256.82234432 138.17765568],1
s4,1,6.6e-05,15.935906,[  8 144] ; [ 74 317],[ 22.95395948 129.04604052] ; [ 59.04604052 331.95395948],1
p6,1,0.001009,10.810185,[ 43 108] ; [172 220],[59.78821363 91.21178637] ; [155.21178637 236.78821363],0
r4,1,0.001515,10.059935,[139  13] ; [389  10],[145.65517241   6.34482759] ; [382.34482759  16.65517241],0
p9,1,0.001978,9.569384,[119  32] ; [349  43],[130.14364641  20.85635359] ; [337.85635359  54.14364641],0
p5,1,0.002186,9.386034,[  9 141] ; [ 63 332],[ 19.81651376 130.18348624] ; [ 52.18348624 342.81651376],0
p12,1,0.003955,8.304142,[  6 146] ; [ 48 347],[ 15.00548446 136.99451554] ; [ 38.99451554 356.00548446],0
u1,1,0.012346,6.260542,[ 23 129] ; [100 299],[ 33.93103448 118.06896552] ; [ 89.06896552 309.93103448],0
d5,1,0.024713,5.043902,[118  34] ; [339  57],[126.75912409  25.24087591] ; [330.24087591  65.75912409],0
b5,1,0.02965,4.729479,[79 73] ; [248 151],[90.20689655 61.79310345] ; [236.79310345 162.20689655],0
r2,1,0.039371,4.244807,[142   8] ; [390   8],[145.62043796   4.37956204] ; [386.37956204  11.62043796],0
r3,1,0.040403,4.200873,[140  11] ; [384  13],[144.38686131   6.61313869] ; [379.61313869  17.38686131],0
u4,1,0.052642,3.755251,[  1 151] ; [ 15 384],[  4.4137931 147.5862069] ; [ 11.5862069 387.4137931],0
p7,1,0.057846,3.598086,[92 58] ; [267 115],[101.22180451  48.77819549] ; [257.77819549 124.22180451],0
n4,1,0.079901,3.066909,[131  21] ; [364  35],[136.55172414  15.44827586] ; [358.44827586  40.55172414],0
n6,1,0.082899,3.007136,[132  19] ; [366  31],[137.22262774  13.77737226] ; [360.77737226  36.22262774],0
a3,1,0.131442,2.275388,[107  43] ; [307  89],[113.73626374  36.26373626] ; [300.26373626  95.73626374],0
v4,1,0.138271,2.1971,[144   7] ; [390   9],[146.60727273   4.39272727] ; [387.39272727  11.60727273],0
p3,1,0.15066,2.065559,[72 79] ; [216 180],[79.50274223 71.49725777] ; [208.49725777 187.50274223],0
p2,1,0.152874,2.043335,[123  29] ; [340  56],[128.42335766  23.57664234] ; [334.57664234  61.42335766],0
s1,1,0.193562,1.690296,[  3 147] ; [ 17 373],[  5.55555556 144.44444444] ; [ 14.44444444 375.55555556],0
a8,1,0.194196,1.685496,[ 17 115] ; [ 64 296],[ 21.73170732 110.26829268] ; [ 59.26829268 300.73170732],0
n2,1,0.212152,1.556678,[26 11] ; [59 14],[28.59090909  8.40909091] ; [56.40909091 16.59090909],0
u3,1,0.221586,1.494072,[25 20] ; [61 31],[28.24817518 16.75182482] ; [57.75182482 34.24817518],0
p1,1,0.2298,1.4421,[ 10 142] ; [ 39 357],[ 13.59124088 138.40875912] ; [ 35.40875912 360.59124088],0
d4,1,0.242497,1.366018,[121  29] ; [335  60],[125.50458716  24.49541284] ; [330.49541284  64.50458716],0
a6,1,0.245713,1.347516,[112  40] ; [271 124],[106.42778793  45.57221207] ; [276.57221207 118.42778793],0
n1,1,0.272237,1.205441,[13 23] ; [34 38],[15.66666667 20.33333333] ; [31.33333333 40.66666667],0
p10,1,0.305033,1.052061,[125  26] ; [339  54],[128.79411765  22.20588235] ; [335.20588235  57.79411765],0
v1,1,0.328325,0.955492,[86 65] ; [240 150],[90.99075786 60.00924214] ; [235.00924214 154.99075786],0
a2,1,0.333743,0.934321,[ 39 113] ; [119 280],[ 43.5862069 108.4137931] ; [114.4137931 284.5862069],0
p8,1,0.451892,0.565901,[81 69] ; [224 165],[84.87940631 65.12059369] ; [220.12059369 168.87940631],0
d3,1,0.50361,0.44732,[105  47] ; [285 111],[108.17518248  43.82481752] ; [281.82481752 114.17518248],0
n3,1,0.560893,0.33816,[23 13] ; [50 22],[24.33333333 11.66666667] ; [48.66666667 23.33333333],0
d1,1,0.59076,0.289159,[93 59] ; [254 145],[95.72413793 56.27586207] ; [251.27586207 147.72413793],0
v2,1,0.604291,0.268572,[89 55] ; [229 157],[86.4 57.6] ; [231.6 154.4],0
b4,1,0.613882,0.254561,[84 68] ; [230 169],[86.62068966 65.37931034] ; [227.37931034 171.62068966],0
u2,1,0.742444,0.10799,[25 19] ; [55 37],[25.88235294 18.11764706] ; [54.11764706 37.88235294],0
b2,1,0.752532,0.099415,[41 56] ; [ 99 146],[39.70760234 57.29239766] ; [100.29239766 144.70760234],0
b3,1,0.752532,0.099415,[41 56] ; [ 99 146],[39.70760234 57.29239766] ; [100.29239766 144.70760234],0
a7,1,0.774117,0.082366,[110  41] ; [294 103],[111.32116788  39.67883212] ; [292.67883212 104.32116788],0
d2,1,0.815002,0.054746,[81 70] ; [208 188],[79.77879342 71.22120658] ; [209.22120658 186.77879342],0
v3,1,0.825621,0.048541,[68 79] ; [174 211],[66.86842105 80.13157895] ; [175.13157895 209.86842105],0
a1,1,0.843098,0.039177,[  7 145] ; [ 20 379],[  7.44827586 144.55172414] ; [ 19.55172414 379.44827586],0
a5,1,0.869413,0.027029,[119  33] ; [309  89],[118.28363636  33.71636364] ; [309.71636364  88.28363636],0
p11,1,0.919417,0.010235,[124  28] ; [324  75],[123.5862069  28.4137931] ; [324.4137931  74.5862069],0
a4,1,0.928241,0.00811,[74 78] ; [194 201],[74.47166362 77.52833638] ; [193.52833638 201.47166362],0
b1,1,0.935764,0.006496,[60 92] ; [159 240],[60.4137931 91.5862069] ; [158.5862069 240.4137931],0
