Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,54.048669,[159 373] ; [56 21],[187.81609195 344.18390805] ; [27.18390805 49.81609195],1
p1,1,0.0,47.990538,[ 33 512] ; [25 60],[ 50.17460317 494.82539683] ; [ 7.82539683 77.17460317],1
p12,1,0.0,44.443827,[ 36 508] ; [25 59],[ 52.84076433 491.15923567] ; [ 8.15923567 75.84076433],1
p3,1,0.0,34.308887,[264 283] ; [70 15],[289.07911392 257.92088608] ; [44.92088608 40.07911392],1
p6,1,0.0,29.808612,[189 353] ; [55 28],[211.5968 330.4032] ; [32.4032 50.5968],1
p8,1,0.0,26.112622,[289 249] ; [70 14],[310.51768489 227.48231511] ; [48.48231511 35.51768489],1
p4,1,0.0,25.670415,[319 227] ; [74 11],[340.06022187 205.93977813] ; [52.93977813 32.06022187],1
a1,1,2e-06,22.7872,[ 18 530] ; [13 72],[ 26.83728278 521.16271722] ; [ 4.16271722 80.83728278],1
s7,1,3.3e-05,17.250231,[248 284] ; [56 22],[265.12786885 266.87213115] ; [38.87213115 39.12786885],1
p7,1,0.000216,13.686796,[341 194] ; [70 13],[355.80097087 179.19902913] ; [55.19902913 27.80097087],1
v3,1,0.0003,13.07159,[209 324] ; [49 32],[223.96416938 309.03583062] ; [34.03583062 46.96416938],1
s6,1,0.001855,9.68773,[355 185] ; [65 13],[366.99029126 173.00970874] ; [53.00970874 24.99029126],0
b5,1,0.002666,9.023145,[327 221] ; [36 49],[314.25592417 233.74407583] ; [48.74407583 36.25592417],0
s1,1,0.008154,6.999334,[ 11 529] ; [ 6 79],[ 14.688 525.312] ; [ 2.312 82.688],0
p9,1,0.008749,6.873403,[477  64] ; [82  2],[483.8704  57.1296] ; [75.1296  8.8704],0
p10,1,0.008966,6.829556,[469  74] ; [81  3],[476.31578947  66.68421053] ; [73.68421053 10.31578947],0
v1,1,0.009739,6.681956,[288 247] ; [56 25],[298.76623377 236.23376623] ; [45.23376623 35.76623377],0
u4,1,0.012445,6.246318,[  9 539] ; [ 5 79],[ 12.13924051 535.86075949] ; [ 1.86075949 82.13924051],0
a3,1,0.012965,6.173891,[386 161] ; [71 14],[395.53639241 151.46360759] ; [61.46360759 23.53639241],0
s8,1,0.013909,6.049696,[237 309] ; [48 35],[247.3926868 298.6073132] ; [37.6073132 45.3926868],0
r2,1,0.019768,5.432284,[517  25] ; [74  9],[512.5152  29.4848] ; [78.4848  4.5152],0
n5,1,0.021337,5.299051,[437 108] ; [77  8],[444.65079365 100.34920635] ; [69.34920635 15.65079365],0
b2,1,0.027579,4.854224,[127 212] ; [32 29],[134.7525 204.2475] ; [24.2475 36.7525],0
b3,1,0.027579,4.854224,[127 212] ; [32 29],[134.7525 204.2475] ; [24.2475 36.7525],0
n4,1,0.033754,4.507129,[444 103] ; [77  8],[450.92879747  96.07120253] ; [70.07120253 14.92879747],0
b1,1,0.057974,3.594429,[175 373] ; [36 49],[182.66666667 365.33333333] ; [28.33333333 56.66666667],0
s2,1,0.088087,2.908982,[265 276] ; [49 34],[272.23397436 268.76602564] ; [41.76602564 41.23397436],0
p2,1,0.255126,1.295014,[470  76] ; [77  8],[473.31537242  72.68462758] ; [73.68462758 11.31537242],0
a5,1,0.256069,1.289884,[407 141] ; [68 17],[411.2164297 136.7835703] ; [63.7835703 21.2164297],0
s4,1,0.304364,1.054976,[ 90 450] ; [10 72],[ 86.81672026 453.18327974] ; [13.18327974 68.81672026],0
d3,1,0.335393,0.927961,[383 165] ; [55 30],[379.18483412 168.81516588] ; [58.81516588 26.18483412],0
r3,1,0.360834,0.834988,[530  16] ; [79  4],[528.6391097  17.3608903] ; [80.3608903  2.6391097],0
a2,1,0.370153,0.803152,[134 414] ; [17 68],[130.7235387 417.2764613] ; [20.2764613 64.7235387],0
n3,1,0.377988,0.777236,[84 25] ; [10  5],[82.62903226 26.37096774] ; [11.37096774  3.62903226],0
s3,1,0.386001,0.751501,[294 244] ; [49 33],[297.63548387 240.36451613] ; [45.36451613 36.63548387],0
b4,1,0.491487,0.473269,[331 217] ; [48 37],[328.10742496 219.89257504] ; [50.89257504 34.10742496],0
n2,1,0.53649,0.382084,[79 30] ; [12  3],[79.99193548 29.00806452] ; [11.00806452  3.99193548],0
v2,1,0.55435,0.349581,[307 220] ; [50 31],[309.43914474 217.56085526] ; [47.56085526 33.43914474],0
d2,1,0.568495,0.325207,[264 281] ; [44 41],[266.44444444 278.55555556] ; [41.55555556 43.44444444],0
n1,1,0.575882,0.31294,[36 74] ; [6 9],[36.96 73.04] ; [5.04 9.96],0
d5,1,0.608975,0.26167,[444 103] ; [67 18],[442.27373418 104.72626582] ; [68.72626582 16.27373418],0
d1,1,0.638653,0.220508,[327 221] ; [53 32],[328.97314376 219.02685624] ; [51.02685624 33.97314376],0
r1,1,0.684406,0.165208,[439 108] ; [69 15],[440.37400951 106.62599049] ; [67.62599049 16.37400951],0
v4,1,0.745905,0.105005,[523  24] ; [80  3],[523.55714286  23.44285714] ; [79.44285714  3.55714286],0
r4,1,0.754664,0.097654,[502  46] ; [77  8],[501.25118483  46.74881517] ; [77.74881517  7.25118483],0
a7,1,0.763968,0.090164,[394 152] ; [60 25],[392.84310618 153.15689382] ; [61.15689382 23.84310618],0
d4,1,0.833132,0.044389,[451  95] ; [71 14],[451.68304279  94.31695721] ; [70.31695721 14.68304279],0
u2,1,0.857799,0.032104,[88 73] ; [8 6],[88.32 72.68] ; [7.68 6.32],0
a4,1,0.87702,0.023947,[249 297] ; [38 47],[248.33914422 297.66085578] ; [38.66085578 46.33914422],0
u3,1,0.892974,0.018102,[89 72] ; [8 6],[89.24 71.76] ; [7.76 6.24],0
a6,1,0.954455,0.003262,[378 169] ; [59 26],[378.22626582 168.77373418] ; [58.77373418 26.22626582],0
a8,1,0.956415,0.002987,[ 74 429] ; [11 65],[ 73.84283247 429.15716753] ; [11.15716753 64.84283247],0
u1,1,0.995111,3.8e-05,[103 445] ; [16 69],[103.02053712 444.97946288] ; [15.97946288 69.02053712],0
