Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000207,13.769692,[95 58] ; [36 59],[80.81854839 72.18145161] ; [50.18145161 44.81854839],1
p4,1,0.001813,9.729823,[106  47] ; [47 48],[94.39112903 58.60887097] ; [58.60887097 36.39112903],0
p11,1,0.002854,8.898377,[128  25] ; [64 31],[118.4516129  34.5483871] ; [73.5483871 21.4516129],0
b3,1,0.00713,7.239945,[18 69] ; [24 34],[25.2 61.8] ; [16.8 41.2],0
b2,1,0.00713,7.239945,[18 69] ; [24 34],[25.2 61.8] ; [16.8 41.2],0
p5,1,0.011049,6.457422,[ 22 131] ; [ 4 91],[ 16.04032258 136.95967742] ; [ 9.95967742 85.04032258],0
p1,1,0.019044,5.497487,[ 15 137] ; [ 2 93],[ 10.46153846 141.53846154] ; [ 6.53846154 88.46153846],0
p6,1,0.026223,4.941248,[72 80] ; [31 63],[63.64227642 88.35772358] ; [39.35772358 54.64227642],0
p10,1,0.029303,4.749724,[126  27] ; [67 28],[119.06854839  33.93145161] ; [73.93145161 21.06854839],0
a2,1,0.056966,3.623577,[ 25 128] ; [25 70],[ 30.84677419 122.15322581] ; [19.15322581 75.84677419],0
s6,1,0.062025,3.482385,[103  45] ; [55 40],[96.23045267 51.76954733] ; [61.76954733 33.23045267],0
a3,1,0.070993,3.259907,[94 59] ; [69 26],[100.56048387  52.43951613] ; [62.43951613 32.56048387],0
p2,1,0.087131,2.926599,[137  16] ; [77 17],[132.55870445  20.44129555] ; [81.44129555 12.55870445],0
n5,1,0.106061,2.611947,[105  48] ; [55 39],[99.10931174 53.89068826] ; [60.89068826 33.10931174],0
n6,1,0.11052,2.546775,[126  26] ; [70 24],[121.10569106  30.89430894] ; [74.89430894 19.10569106],0
r1,1,0.126023,2.340822,[121  32] ; [67 28],[115.98387097  37.01612903] ; [72.01612903 22.98387097],0
s5,1,0.163825,1.938558,[50 97] ; [24 70],[ 45.13692946 101.86307054] ; [28.86307054 65.13692946],0
p12,1,0.177411,1.819183,[ 11 141] ; [ 3 92],[  8.61538462 143.38461538] ; [ 5.38461538 89.61538462],0
u1,1,0.196435,1.668685,[ 17 136] ; [16 79],[ 20.35887097 132.64112903] ; [12.64112903 82.35887097],0
a7,1,0.203952,1.613848,[111  42] ; [61 33],[106.54251012  46.45748988] ; [65.45748988 28.54251012],0
n1,1,0.22211,1.490683,[ 5 25] ; [ 9 21],[ 7. 23.] ; [ 7. 23.],0
b5,1,0.245574,1.348311,[77 76] ; [55 40],[81.43548387 71.56451613] ; [50.56451613 44.43548387],0
s8,1,0.30894,1.035203,[61 91] ; [32 63],[57.23076923 94.76923077] ; [35.76923077 59.23076923],0
r4,1,0.31506,1.009345,[137  16] ; [81 14],[134.49193548  18.50806452] ; [83.50806452 11.49193548],0
v4,1,0.339026,0.914112,[145   7] ; [86  7],[143.31428571   8.68571429] ; [87.68571429  5.31428571],0
r2,1,0.34009,0.910091,[141  11] ; [83 10],[138.97142857  13.02857143] ; [85.02857143  7.97142857],0
n4,1,0.418045,0.655805,[112  41] ; [65 30],[109.19758065  43.80241935] ; [67.80241935 27.19758065],0
a4,1,0.420497,0.648927,[55 98] ; [39 56],[57.99193548 95.00806452] ; [36.00806452 58.99193548],0
s1,1,0.426256,0.633002,[  6 146] ; [ 2 93],[  4.92307692 147.07692308] ; [ 3.07692308 91.92307692],0
a6,1,0.430196,0.622294,[100  53] ; [66 28],[102.82591093  50.17408907] ; [63.17408907 30.82591093],0
s4,1,0.476564,0.506716,[ 33 118] ; [17 77],[ 30.81632653 120.18367347] ; [19.18367347 74.81632653],0
s3,1,0.5252,0.40367,[86 65] ; [58 37],[88.3902439 62.6097561] ; [55.6097561 39.3902439],0
d3,1,0.536996,0.381136,[104  49] ; [59 33],[101.79183673  51.20816327] ; [61.20816327 30.79183673],0
d2,1,0.546625,0.363398,[64 89] ; [43 51],[66.27935223 86.72064777] ; [40.72064777 53.27935223],0
r3,1,0.552987,0.351992,[144   7] ; [88  6],[142.9877551   8.0122449] ; [89.0122449  4.9877551],0
p9,1,0.5647,0.331632,[123  29] ; [74 21],[121.23076923  30.76923077] ; [75.76923077 19.23076923],0
n2,1,0.575765,0.313131,[23  8] ; [21 10],[22.  9.] ; [22.  9.],0
b1,1,0.595654,0.281601,[64 89] ; [43 52],[66.01209677 86.98790323] ; [40.98790323 54.01209677],0
b4,1,0.607021,0.264536,[77 76] ; [51 44],[78.96774194 74.03225806] ; [49.03225806 45.96774194],0
s7,1,0.607216,0.264248,[73 71] ; [43 48],[71.08085106 72.91914894] ; [44.91914894 46.08085106],0
a8,1,0.695895,0.152778,[ 20 127] ; [13 71],[ 21. 126.] ; [12. 72.],0
v3,1,0.763977,0.090158,[ 41 112] ; [26 65],[ 42.01229508 110.98770492] ; [24.98770492 66.01229508],0
n3,1,0.766808,0.087943,[23  8] ; [24  7],[23.5  7.5] ; [23.5  7.5],0
s2,1,0.778161,0.079364,[78 74] ; [47 48],[76.92307692 75.07692308] ; [48.07692308 46.92307692],0
u2,1,0.788901,0.071684,[34 25] ; [14  9],[34.53658537 24.46341463] ; [13.46341463  9.53658537],0
d5,1,0.864208,0.029248,[117  36] ; [72 21],[117.54878049  35.45121951] ; [71.45121951 21.54878049],0
u3,1,0.867213,0.027956,[29 29] ; [12 13],[28.65060241 29.34939759] ; [12.34939759 12.65060241],0
d1,1,0.878502,0.023369,[79 74] ; [50 45],[79.58467742 73.41532258] ; [49.41532258 45.58467742],0
a5,1,0.886848,0.020247,[106  47] ; [65 30],[105.49596774  47.50403226] ; [65.50403226 29.49596774],0
a1,1,0.892146,0.018384,[  7 146] ; [ 4 91],[  6.78629032 146.21370968] ; [ 4.21370968 90.78629032],0
v2,1,0.914053,0.011649,[64 84] ; [40 51],[64.40167364 83.59832636] ; [39.59832636 51.40167364],0
d4,1,0.925201,0.008814,[116  37] ; [71 22],[116.30487805  36.69512195] ; [70.69512195 22.30487805],0
