Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.003264,8.653895,[19  8] ; [ 9 20],[13.5 13.5] ; [14.5 14.5],0
a3,1,0.007665,7.110054,[18  9] ; [ 9 20],[13.01785714 13.98214286] ; [13.98214286 15.01785714],0
v3,1,0.01284,6.191014,[ 9 18] ; [ 2 27],[ 5.30357143 21.69642857] ; [ 5.69642857 23.30357143],0
r3,1,0.02622,4.941462,[20  7] ; [13 16],[15.91071429 11.08928571] ; [17.08928571 11.91071429],0
d5,1,0.048244,3.901462,[20  7] ; [14 15],[16.39285714 10.60714286] ; [17.60714286 11.39285714],0
d4,1,0.048244,3.901462,[20  7] ; [14 15],[16.39285714 10.60714286] ; [17.60714286 11.39285714],0
d1,1,0.060969,3.510827,[13 14] ; [ 7 22],[ 9.64285714 17.35714286] ; [10.35714286 18.64285714],0
a4,1,0.061764,3.489382,[11 16] ; [ 5 23],[ 7.85454545 19.14545455] ; [ 8.14545455 19.85454545],0
v2,1,0.108772,2.571966,[12 15] ; [ 7 22],[ 9.16071429 17.83928571] ; [ 9.83928571 19.16071429],0
p4,1,0.112249,2.522265,[13 14] ; [ 8 21],[10.125 16.875] ; [10.875 18.125],0
s1,1,0.124212,2.363395,[ 4 22] ; [ 1 28],[ 2.36363636 23.63636364] ; [ 2.63636364 26.36363636],0
a2,1,0.136092,2.221601,[ 4 23] ; [ 1 28],[ 2.41071429 24.58928571] ; [ 2.58928571 26.41071429],0
v4,1,0.140197,2.175791,[20  7] ; [16 13],[17.35714286  9.64285714] ; [18.64285714 10.35714286],0
p6,1,0.145452,2.119309,[ 8 18] ; [ 4 24],[ 5.77777778 20.22222222] ; [ 6.22222222 21.77777778],0
b5,1,0.181171,1.787995,[16 11] ; [12 17],[13.5 13.5] ; [14.5 14.5],0
p2,1,0.18938,1.722435,[14 13] ; [10 19],[11.57142857 15.42857143] ; [12.42857143 16.57142857],0
s5,1,0.190583,1.713103,[ 2 23] ; [ 6 23],[ 3.7037037 21.2962963] ; [ 4.2962963 24.7037037],0
p10,1,0.226556,1.462352,[ 6 21] ; [ 3 26],[ 4.33928571 22.66071429] ; [ 4.66071429 24.33928571],0
v1,1,0.272562,1.20381,[ 8 19] ; [ 5 24],[ 6.26785714 20.73214286] ; [ 6.73214286 22.26785714],0
s2,1,0.27978,1.168157,[ 5 22] ; [ 9 20],[ 6.75 20.25] ; [ 7.25 21.75],0
s3,1,0.291145,1.114319,[ 7 20] ; [11 17],[ 8.83636364 18.16363636] ; [ 9.16363636 18.83636364],0
r4,1,0.294176,1.100412,[10 17] ; [ 7 22],[ 8.19642857 18.80357143] ; [ 8.80357143 20.19642857],0
a5,1,0.29896,1.078828,[13 14] ; [10 19],[11.08928571 15.91071429] ; [11.91071429 17.08928571],0
n6,1,0.305174,1.051448,[17  9] ; [15 14],[15.12727273 10.87272727] ; [16.87272727 12.12727273],0
s8,1,0.382429,0.762878,[ 5 22] ; [ 3 26],[ 3.85714286 23.14285714] ; [ 4.14285714 24.85714286],0
a6,1,0.395764,0.721158,[17 10] ; [15 14],[15.42857143 11.57142857] ; [16.57142857 12.42857143],0
s4,1,0.421921,0.644958,[ 5 22] ; [ 8 21],[ 6.26785714 20.73214286] ; [ 6.73214286 22.26785714],0
p11,1,0.445639,0.58172,[12 15] ; [10 19],[10.60714286 16.39285714] ; [11.39285714 17.60714286],0
r2,1,0.451533,0.566801,[19  8] ; [17 11],[17.67272727  9.32727273] ; [18.32727273  9.67272727],0
b2,1,0.477688,0.504137,[ 6 10] ; [ 5 14],[ 5.02857143 10.97142857] ; [ 5.97142857 13.02857143],0
b3,1,0.477688,0.504137,[ 6 10] ; [ 5 14],[ 5.02857143 10.97142857] ; [ 5.97142857 13.02857143],0
u1,1,0.510878,0.432267,[ 2 25] ; [ 1 28],[ 1.44642857 25.55357143] ; [ 1.55357143 27.44642857],0
n3,1,0.54659,0.363462,[7 5] ; [7 8],[6.22222222 5.77777778] ; [7.77777778 7.22222222],0
b1,1,0.585917,0.296766,[15 12] ; [14 15],[13.98214286 13.01785714] ; [15.01785714 13.98214286],0
n5,1,0.599133,0.276306,[13 14] ; [16 13],[13.98214286 13.01785714] ; [15.01785714 13.98214286],0
s7,1,0.682488,0.167339,[ 6 20] ; [ 5 22],[ 5.39622642 20.60377358] ; [ 5.60377358 21.39622642],0
d2,1,0.687536,0.161766,[14 13] ; [13 15],[13.25454545 13.74545455] ; [13.74545455 14.25454545],0
a1,1,0.700099,0.148369,[ 2 25] ; [ 3 26],[ 2.41071429 24.58928571] ; [ 2.58928571 26.41071429],0
p8,1,0.737497,0.112339,[ 7 19] ; [ 9 20],[ 7.56363636 18.43636364] ; [ 8.43636364 20.56363636],0
b4,1,0.789137,0.07152,[13 14] ; [15 14],[13.5 13.5] ; [14.5 14.5],0
p7,1,0.803387,0.061984,[13 14] ; [13 16],[12.53571429 14.46428571] ; [13.46428571 15.53571429],0
u3,1,0.857541,0.032222,[3 6] ; [ 6 14],[2.79310345 6.20689655] ; [ 6.20689655 13.79310345],0
