Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.002238,9.343052,[ 3 19] ; [4 1],[ 5.7037037 16.2962963] ; [1.2962963 3.7037037],0
r4,1,0.008162,6.997686,[ 2 20] ; [3 2],[ 4.07407407 17.92592593] ; [0.92592593 4.07407407],0
p3,1,0.010059,6.624399,[ 2 19] ; [3 2],[ 4.03846154 16.96153846] ; [0.96153846 4.03846154],0
p4,1,0.024387,5.066883,[ 3 19] ; [3 2],[ 4.88888889 17.11111111] ; [1.11111111 3.88888889],0
p10,1,0.033641,4.512857,[ 6 15] ; [4 1],[ 8.07692308 12.92307692] ; [1.92307692 3.07692308],0
p11,1,0.047786,3.91751,[ 7 15] ; [4 1],[ 8.96296296 13.03703704] ; [2.03703704 2.96296296],0
n4,1,0.114306,2.493656,[13  9] ; [1 4],[11.40740741 10.59259259] ; [2.59259259 2.40740741],0
d4,1,0.161125,1.963636,[16  6] ; [2 3],[14.66666667  7.33333333] ; [3.33333333 1.66666667],0
s6,1,0.161125,1.963636,[ 6 16] ; [3 2],[ 7.33333333 14.66666667] ; [1.66666667 3.33333333],0
d5,1,0.162862,1.947453,[12 10] ; [1 4],[10.59259259 11.40740741] ; [2.40740741 2.59259259],0
v3,1,0.17072,1.876612,[ 3 19] ; [2 3],[ 4.07407407 17.92592593] ; [0.92592593 4.07407407],0
r3,1,0.222994,1.485,[11 11] ; [4 1],[12.22222222  9.77777778] ; [2.77777778 2.22222222],0
p5,1,0.233613,1.418727,[ 1 21] ; [1 4],[ 1.62962963 20.37037037] ; [0.37037037 4.62962963],0
b4,1,0.238821,1.38754,[15  7] ; [2 3],[13.85185185  8.14814815] ; [3.14814815 1.85185185],0
s2,1,0.289471,1.122078,[ 4 18] ; [2 3],[ 4.88888889 17.11111111] ; [1.11111111 3.88888889],0
p9,1,0.307434,1.041667,[ 7 13] ; [3 2],[ 8. 12.] ; [2. 3.],0
v4,1,0.331567,0.942769,[ 8 14] ; [3 2],[ 8.96296296 13.03703704] ; [2.03703704 2.96296296],0
n5,1,0.382143,0.763797,[13  9] ; [4 1],[13.85185185  8.14814815] ; [3.14814815 1.85185185],0
b1,1,0.382143,0.763797,[13  9] ; [4 1],[13.85185185  8.14814815] ; [3.14814815 1.85185185],0
v2,1,0.399765,0.709034,[ 6 15] ; [2 2],[ 6.72 14.28] ; [1.28 2.72],0
v1,1,0.426285,0.632922,[ 5 17] ; [2 3],[ 5.7037037 16.2962963] ; [1.2962963 3.7037037],0
r1,1,0.426285,0.632922,[ 5 17] ; [2 3],[ 5.7037037 16.2962963] ; [1.2962963 3.7037037],0
a6,1,0.438058,0.601364,[ 9 13] ; [3 2],[ 9.77777778 12.22222222] ; [2.22222222 2.77777778],0
s1,1,0.483522,0.490909,[ 2 20] ; [1 4],[ 2.44444444 19.55555556] ; [0.55555556 4.44444444],0
s8,1,0.483522,0.490909,[ 2 20] ; [1 4],[ 2.44444444 19.55555556] ; [0.55555556 4.44444444],0
s4,1,0.483522,0.490909,[ 2 20] ; [1 4],[ 2.44444444 19.55555556] ; [0.55555556 4.44444444],0
u2,1,0.514828,0.424242,[5 6] ; [2 1],[5.5 5.5] ; [1.5 1.5],0
n6,1,0.556812,0.345255,[10 12] ; [3 2],[10.59259259 11.40740741] ; [2.40740741 2.59259259],0
a5,1,0.556812,0.345255,[10 12] ; [3 2],[10.59259259 11.40740741] ; [2.40740741 2.59259259],0
s3,1,0.561545,0.337037,[ 7 14] ; [1 4],[ 6.46153846 14.53846154] ; [1.53846154 3.46153846],0
a4,1,0.573714,0.316507,[ 6 16] ; [2 3],[ 6.51851852 15.48148148] ; [1.48148148 3.51851852],0
d2,1,0.601389,0.272907,[ 7 15] ; [1 4],[ 6.51851852 15.48148148] ; [1.48148148 3.51851852],0
a3,1,0.618757,0.247619,[11 10] ; [2 3],[10.5 10.5] ; [2.5 2.5],0
a7,1,0.686239,0.163187,[11 11] ; [2 3],[10.59259259 11.40740741] ; [2.40740741 2.59259259],0
d3,1,0.726095,0.122727,[ 7 15] ; [2 3],[ 7.33333333 14.66666667] ; [1.66666667 3.33333333],0
u3,1,0.836813,0.042424,[3 8] ; [1 2],[3.14285714 7.85714286] ; [0.85714286 2.14285714],0
a8,1,0.961268,0.002358,[ 4 17] ; [1 4],[ 4.03846154 16.96153846] ; [0.96153846 4.03846154],0
b5,1,0.97021,0.001395,[13  9] ; [3 2],[13.03703704  8.96296296] ; [2.96296296 2.03703704],0
