Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,59.751605,[52 56] ; [157  18],[79.75971731 28.24028269] ; [129.24028269  45.75971731],1
r2,1,4e-06,21.250759,[79 26] ; [165  10],[91.5 13.5] ; [152.5  22.5],1
d1,1,6e-06,20.369485,[24 84] ; [86 89],[41.97879859 66.02120141] ; [ 68.02120141 106.97879859],1
v4,1,1.6e-05,18.586013,[79 28] ; [161  13],[91.38790036 15.61209964] ; [148.61209964  25.38790036],1
u3,1,3.8e-05,16.953326,[17 38] ; [44 20],[28.19327731 26.80672269] ; [32.80672269 31.19327731],1
r3,1,6.4e-05,15.967885,[76 31] ; [156  18],[88.34163701 18.65836299] ; [143.65836299  30.34163701],1
d4,1,8.2e-05,15.501831,[62 46] ; [138  36],[76.59574468 31.40425532] ; [123.40425532  50.59574468],1
s6,1,0.000135,14.573881,[32 76] ; [90 80],[47.39568345 60.60431655] ; [74.60431655 95.39568345],1
d3,1,0.000158,14.279579,[45 61] ; [114  60],[60.19285714 45.80714286] ; [98.80714286 75.19285714],1
a5,1,0.001077,10.690597,[49 59] ; [114  61],[62.204947 45.795053] ; [100.795053  74.204947],0
n4,1,0.001628,9.927263,[60 48] ; [129  46],[72.12720848 35.87279152] ; [116.87279152  58.12720848],0
d5,1,0.001729,9.816968,[60 47] ; [129  45],[71.96797153 35.03202847] ; [117.03202847  56.96797153],0
a2,1,0.002647,9.036356,[  7 101] ; [ 34 141],[15.64664311 92.35335689] ; [ 25.35335689 149.64664311],0
p6,1,0.006329,7.45403,[16 90] ; [ 51 122],[25.45519713 80.54480287] ; [ 41.54480287 131.45519713],0
a7,1,0.007291,7.199818,[59 48] ; [124  51],[69.43617021 37.56382979] ; [113.56382979  61.43617021],0
p11,1,0.007571,7.132172,[59 49] ; [123  52],[69.45583039 38.54416961] ; [112.54416961  62.45583039],0
a4,1,0.008231,6.982535,[29 78] ; [74 99],[39.36071429 67.63928571] ; [ 63.63928571 109.36071429],0
p2,1,0.009237,6.776477,[67 39] ; [135  39],[76.47142857 29.52857143] ; [125.52857143  48.47142857],0
p4,1,0.009272,6.769613,[36 72] ; [85 88],[46.50533808 61.49466192] ; [74.49466192 98.50533808],0
s3,1,0.009669,6.694886,[33 73] ; [81 92],[43.31182796 62.68817204] ; [ 70.68817204 102.31182796],0
s7,1,0.011338,6.41163,[16 87] ; [ 48 117],[24.59701493 78.40298507] ; [ 39.40298507 125.59701493],0
a3,1,0.011492,6.387566,[52 55] ; [110  62],[62.12903226 44.87096774] ; [99.87096774 72.12903226],0
u2,1,0.026323,4.93465,[21 35] ; [37 27],[27.06666667 28.93333333] ; [30.93333333 33.06666667],0
u1,1,0.027159,4.880702,[  5 103] ; [ 22 153],[10.30388693 97.69611307] ; [ 16.69611307 158.30388693],0
s2,1,0.030512,4.680194,[26 82] ; [ 63 110],[34.20640569 73.79359431] ; [ 54.79359431 118.20640569],0
p7,1,0.036896,4.355204,[42 63] ; [90 80],[50.4 54.6] ; [81.6 88.4],0
v1,1,0.052375,3.763766,[25 80] ; [ 61 114],[32.25 72.75] ; [ 53.75 121.25],0
a6,1,0.076307,3.141844,[60 48] ; [115  59],[67.0212766 40.9787234] ; [107.9787234  66.0212766],0
p8,1,0.087971,2.911111,[34 73] ; [ 73 101],[40.74377224 66.25622776] ; [ 66.25622776 107.74377224],0
v3,1,0.095578,2.777823,[12 95] ; [ 32 139],[16.9352518 90.0647482] ; [ 27.0647482 143.9352518],0
s1,1,0.104188,2.640241,[  4 104] ; [ 15 157],[  7.32857143 100.67142857] ; [ 11.67142857 160.32857143],0
p10,1,0.105614,2.618657,[59 46] ; [114  59],[65.34172662 39.65827338] ; [107.65827338  65.34172662],0
s5,1,0.116229,2.467412,[19 88] ; [ 44 126],[24.33574007 82.66425993] ; [ 38.66425993 131.33574007],0
p3,1,0.120387,2.41228,[32 76] ; [ 67 106],[38.04982206 69.95017794] ; [ 60.95017794 112.04982206],0
a1,1,0.125199,2.351046,[ 9 99] ; [  7 168],[  6.10600707 101.89399293] ; [  9.89399293 165.10600707],0
d2,1,0.143357,2.141546,[34 72] ; [ 71 103],[39.75 66.25] ; [ 65.25 108.75],0
n6,1,0.217392,1.521507,[74 33] ; [132  42],[78.44128114 28.55871886] ; [127.55871886  46.44128114],0
n3,1,0.362061,0.83073,[20 16] ; [32 17],[22.02352941 13.97647059] ; [29.97647059 19.02352941],0
n1,1,0.368167,0.80984,[11 25] ; [20 30],[12.97674419 23.02325581] ; [18.02325581 31.97674419],0
b4,1,0.427446,0.629753,[59 49] ; [104  71],[62.204947 45.795053] ; [100.795053  74.204947],0
b2,1,0.462778,0.539167,[20 40] ; [29 75],[17.92682927 42.07317073] ; [31.07317073 72.92682927],0
b3,1,0.462778,0.539167,[20 40] ; [29 75],[17.92682927 42.07317073] ; [31.07317073 72.92682927],0
p12,1,0.543246,0.369557,[  3 104] ; [  3 171],[  2.28469751 104.71530249] ; [  3.71530249 170.28469751],0
n5,1,0.708199,0.140082,[69 38] ; [116  58],[70.44483986 36.55516014] ; [114.55516014  59.44483986],0
s4,1,0.755558,0.096919,[20 88] ; [ 29 141],[19.03597122 88.96402878] ; [ 29.96402878 140.03597122],0
a8,1,0.864312,0.029203,[11 93] ; [ 18 142],[11.42424242 92.57575758] ; [ 17.57575758 142.42424242],0
n2,1,0.885169,0.020857,[23 13] ; [34 18],[23.31818182 12.68181818] ; [33.68181818 18.31818182],0
b1,1,0.890279,0.019031,[46 62] ; [76 99],[46.55830389 61.44169611] ; [75.44169611 99.55830389],0
p9,1,0.91248,0.01208,[70 34] ; [116  58],[69.58273381 34.41726619] ; [116.41726619  57.58273381],0
p1,1,0.939964,0.005672,[ 9 98] ; [ 15 158],[ 9.17142857 97.82857143] ; [ 14.82857143 158.17142857],0
p5,1,0.98134,0.000547,[ 8 98] ; [ 13 161],[ 7.95 98.05] ; [ 13.05 160.95],0
b5,1,0.995753,2.8e-05,[66 42] ; [107  68],[66.02120141 41.97879859] ; [106.97879859  68.02120141],0
