Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,62.124464,[ 3 72] ; [117  90],[31.91489362 43.08510638] ; [ 88.08510638 118.91489362],1
d3,1,0.0,50.11017,[14 59] ; [139  68],[39.88928571 33.11071429] ; [113.11071429  93.88928571],1
d5,1,0.0,44.562214,[30 44] ; [169  38],[52.40569395 21.59430605] ; [146.59430605  60.40569395],1
a3,1,0.0,27.132427,[27 46] ; [147  59],[45.52688172 27.47311828] ; [128.47311828  77.52688172],1
a5,1,2e-05,18.204815,[28 47] ; [136  71],[43.61702128 31.38297872] ; [120.38297872  86.61702128],1
r1,1,6e-05,16.097014,[37 37] ; [155  51],[50.74285714 23.25714286] ; [141.25714286  64.74285714],1
d2,1,0.000113,14.911451,[15 60] ; [ 93 112],[28.92857143 46.07142857] ; [ 79.07142857 125.92857143],1
a4,1,0.000228,13.584938,[12 62] ; [ 82 124],[24.84285714 49.15714286] ; [ 69.15714286 136.84285714],1
a7,1,0.000464,12.255074,[35 39] ; [145  62],[47.40213523 26.59786477] ; [132.59786477  74.40213523],1
s5,1,0.001085,10.67743,[ 9 66] ; [ 62 135],[19.57720588 55.42279412] ; [ 51.42279412 145.57720588],0
r3,1,0.001856,9.686365,[55 19] ; [183  22],[63.12544803 10.87455197] ; [174.87455197  30.12544803],0
r2,1,0.00394,8.31142,[58 17] ; [181  19],[65.18181818  9.81818182] ; [173.81818182  26.18181818],0
a2,1,0.006682,7.356522,[ 5 70] ; [ 42 165],[12.5 62.5] ; [ 34.5 172.5],0
s3,1,0.014384,5.990429,[26 48] ; [106  99],[35.01075269 38.98924731] ; [ 96.98924731 108.01075269],0
a6,1,0.017661,5.629493,[38 37] ; [137  70],[46.54255319 28.45744681] ; [128.45744681  78.54255319],0
r4,1,0.021255,5.305729,[49 26] ; [163  44],[56.38297872 18.61702128] ; [155.61702128  51.38297872],0
u1,1,0.029534,4.736199,[ 3 72] ; [ 27 180],[ 7.9787234 67.0212766] ; [ 22.0212766 184.9787234],0
v2,1,0.034777,4.456069,[17 51] ; [ 78 121],[24.19475655 43.80524345] ; [ 70.80524345 128.19475655],0
p10,1,0.040749,4.186426,[40 33] ; [139  65],[47.1732852 25.8267148] ; [131.8267148  72.1732852],0
b3,1,0.066045,3.378679,[ 9 29] ; [47 70],[13.72903226 24.27096774] ; [42.27096774 74.72903226],0
b2,1,0.066045,3.378679,[ 9 29] ; [47 70],[13.72903226 24.27096774] ; [42.27096774 74.72903226],0
n5,1,0.109463,2.561962,[52 23] ; [120  84],[46.23655914 28.76344086] ; [125.76344086  78.23655914],0
s2,1,0.119339,2.425974,[21 54] ; [ 78 127],[26.51785714 48.48214286] ; [ 72.48214286 132.51785714],0
s7,1,0.141666,2.159768,[17 56] ; [ 65 135],[21.92673993 51.07326007] ; [ 60.07326007 139.92673993],0
s6,1,0.192333,1.699656,[31 43] ; [103 100],[35.79783394 38.20216606] ; [ 98.20216606 104.79783394],0
p9,1,0.212173,1.556537,[46 25] ; [146  55],[50.11764706 20.88235294] ; [141.88235294  59.11764706],0
b4,1,0.252594,1.308897,[37 38] ; [118  89],[41.22340426 33.77659574] ; [113.77659574  93.22340426],0
v1,1,0.270801,1.212687,[22 50] ; [ 76 125],[25.84615385 46.15384615] ; [ 72.15384615 128.84615385],0
u3,1,0.279933,1.167416,[19 29] ; [30 30],[21.77777778 26.22222222] ; [27.22222222 32.77777778],0
u2,1,0.322249,0.979796,[19 29] ; [29 30],[21.53271028 26.46728972] ; [26.46728972 32.53271028],0
a1,1,0.328657,0.954184,[ 4 71] ; [  6 201],[ 2.65957447 72.34042553] ; [  7.34042553 199.65957447],0
