Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,86.243265,[64 62] ; [242  21],[99.11568123 26.88431877] ; [206.88431877  56.11568123],1
r2,1,0.0,33.714923,[90 34] ; [245  16],[107.8961039  16.1038961] ; [227.1038961  33.8961039],1
r3,1,0.0,25.712076,[95 30] ; [245  16],[110.10362694  14.89637306] ; [229.89637306  31.10362694],1
v2,1,2e-06,23.037348,[33 91] ; [131 117],[54.66666667 69.33333333] ; [109.33333333 138.66666667],1
a5,1,2e-06,22.921994,[45 81] ; [162 101],[67.04884319 58.95115681] ; [139.95115681 123.04884319],1
s6,1,6.8e-05,15.86346,[50 72] ; [163  97],[68.02617801 53.97382199] ; [144.97382199 115.02617801],1
v4,1,7.3e-05,15.739469,[100  25] ; [243  17],[111.36363636  13.63636364] ; [231.63636364  28.36363636],1
u3,1,0.000709,11.464245,[23 46] ; [62 42],[33.9017341 35.0982659] ; [51.0982659 52.9017341],1
v1,1,0.001276,10.377435,[41 83] ; [130 127],[55.65354331 68.34645669] ; [115.34645669 141.65354331],0
a3,1,0.004536,8.055883,[56 69] ; [157 104],[68.97668394 56.02331606] ; [144.02331606 116.97668394],0
p11,1,0.005032,7.867834,[78 48] ; [199  64],[89.72236504 36.27763496] ; [187.27763496  75.72236504],0
a7,1,0.006432,7.425064,[64 61] ; [172  90],[76.22739018 48.77260982] ; [159.77260982 102.22739018],0
s8,1,0.008717,6.879864,[ 26 100] ; [ 88 174],[37.02061856 88.97938144] ; [ 76.97938144 185.02061856],0
v3,1,0.008901,6.842639,[ 26 100] ; [ 86 170],[36.94240838 89.05759162] ; [ 75.05759162 180.94240838],0
d4,1,0.009149,6.793459,[60 66] ; [162 101],[71.90745501 54.09254499] ; [150.09254499 112.90745501],0
s7,1,0.015375,5.872993,[34 87] ; [103 148],[44.56182796 76.43817204] ; [ 92.43817204 158.56182796],0
p10,1,0.02027,5.38849,[76 47] ; [191  69],[85.74673629 37.25326371] ; [181.25326371  78.74673629],0
n4,1,0.030127,4.702054,[74 52] ; [183  79],[83.45876289 42.54123711] ; [173.54123711  88.45876289],0
s5,1,0.04799,3.910321,[ 20 102] ; [ 65 190],[27.5066313 94.4933687] ; [ 57.4933687 197.5066313],0
s3,1,0.057158,3.617994,[52 72] ; [135 123],[60.70157068 63.29842932] ; [126.29842932 131.70157068],0
a4,1,0.06459,3.415414,[ 23 103] ; [ 70 191],[30.27906977 95.72093023] ; [ 62.72093023 198.27906977],0
d5,1,0.070143,3.279663,[60 65] ; [152 111],[68.29896907 56.70103093] ; [143.70103093 119.29896907],0
p2,1,0.071457,3.249238,[88 38] ; [205  57],[95.14948454 30.85051546] ; [197.85051546  64.14948454],0
d3,1,0.073838,3.195578,[41 83] ; [112 151],[49.02325581 74.97674419] ; [103.97674419 159.02325581],0
a1,1,0.102101,2.67241,[  9 117] ; [  9 254],[  5.83033419 120.16966581] ; [ 12.16966581 250.83033419],0
p8,1,0.104607,2.633868,[45 81] ; [115 144],[52.36363636 73.63636364] ; [107.63636364 151.36363636],0
a6,1,0.113177,2.509284,[65 61] ; [158 105],[72.23136247 53.76863753] ; [150.76863753 112.23136247],0
p7,1,0.131988,2.268963,[61 62] ; [148 108],[67.82849604 55.17150396] ; [141.17150396 114.82849604],0
u2,1,0.143737,2.137484,[29 40] ; [55 48],[33.69767442 35.30232558] ; [50.30232558 52.69767442],0
s2,1,0.155911,2.013442,[44 82] ; [110 149],[50.4 75.6] ; [103.6 155.4],0
p4,1,0.187702,1.735567,[49 77] ; [120 141],[55.02325581 70.97674419] ; [113.97674419 147.02325581],0
s4,1,0.210112,1.570655,[28 98] ; [ 44 216],[ 23.50259067 102.49740933] ; [ 48.49740933 211.50259067],0
d2,1,0.264428,1.245424,[ 22 103] ; [ 35 228],[ 18.36340206 106.63659794] ; [ 38.63659794 224.36340206],0
p3,1,0.265769,1.238454,[42 84] ; [103 160],[46.96658098 79.03341902] ; [ 98.03341902 164.96658098],0
n6,1,0.280318,1.165546,[89 37] ; [197  63],[93.35751295 32.64248705] ; [192.64248705  67.35751295],0
b4,1,0.311968,1.022327,[65 61] ; [150 113],[69.64010283 56.35989717] ; [145.35989717 117.64010283],0
b5,1,0.365925,0.817455,[77 49] ; [148 115],[72.87917738 53.12082262] ; [152.12082262 110.87917738],0
u1,1,0.372017,0.796916,[  3 123] ; [ 11 252],[  4.53470437 121.46529563] ; [  9.46529563 253.53470437],0
b1,1,0.394706,0.724395,[57 69] ; [107 156],[53.12082262 72.87917738] ; [110.87917738 152.12082262],0
p9,1,0.396959,0.717519,[87 35] ; [196  64],[90.38219895 31.61780105] ; [192.61780105  67.38219895],0
n2,1,0.478005,0.50341,[30 11] ; [53 14],[31.50925926  9.49074074] ; [51.49074074 15.50925926],0
s1,1,0.492139,0.471845,[  4 122] ; [ 12 245],[  5.26370757 120.73629243] ; [ 10.73629243 246.26370757],0
p6,1,0.505373,0.443636,[29 96] ; [ 68 190],[31.65796345 93.34203655] ; [ 65.34203655 192.65796345],0
a2,1,0.505399,0.443581,[  6 120] ; [ 17 246],[  7.44987147 118.55012853] ; [ 15.55012853 247.44987147],0
n5,1,0.591349,0.288243,[82 43] ; [177  82],[84.30989583 40.69010417] ; [174.69010417  84.30989583],0
p1,1,0.711229,0.137052,[  9 117] ; [ 16 244],[  8.16062176 117.83937824] ; [ 16.83937824 243.16062176],0
n1,1,0.782116,0.076487,[16 24] ; [25 42],[15.3271028 24.6728972] ; [25.6728972 41.3271028],0
b2,1,0.809417,0.058167,[22 49] ; [46 95],[22.77358491 48.22641509] ; [45.22641509 95.77358491],0
b3,1,0.809417,0.058167,[22 49] ; [46 95],[22.77358491 48.22641509] ; [45.22641509 95.77358491],0
a8,1,0.858121,0.031958,[ 15 106] ; [ 32 213],[ 15.53825137 105.46174863] ; [ 31.46174863 213.53825137],0
n3,1,0.869782,0.026875,[29 12] ; [45 20],[28.62264151 12.37735849] ; [45.37735849 19.62264151],0
p12,1,0.883504,0.021471,[  4 122] ; [  9 251],[  4.24352332 121.75647668] ; [  8.75647668 251.24352332],0
