Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,76.899851,[ 3 17] ; [201  22],[16.79012346  3.20987654] ; [187.20987654  35.79012346],1
v4,1,0.0,26.123916,[13  7] ; [212  10],[18.59504132  1.40495868] ; [206.40495868  15.59504132],1
r1,1,2.5e-05,17.742466,[ 7 13] ; [173  49],[14.87603306  5.12396694] ; [165.12396694  56.87603306],1
s3,1,0.000184,13.984642,[ 2 17] ; [122  99],[9.81666667 9.18333333] ; [114.18333333 106.81666667],1
a5,1,0.000187,13.960379,[ 6 14] ; [158  65],[13.49794239  6.50205761] ; [150.50205761  72.49794239],1
r3,1,0.005311,7.770524,[15  4] ; [211  11],[17.81742739  1.18257261] ; [208.18257261  13.81742739],0
a6,1,0.00827,6.973991,[ 8 12] ; [154  69],[13.33333333  6.66666667] ; [148.66666667  74.33333333],0
u3,1,0.008393,6.947594,[2 8] ; [49 28],[5.86206897 4.13793103] ; [45.13793103 31.86206897],0
s6,1,0.017142,5.681818,[ 7 13] ; [137  83],[12.  8.] ; [132.  88.],0
s2,1,0.019777,5.431493,[ 4 15] ; [107 112],[ 8.86134454 10.13865546] ; [102.13865546 116.86134454],0
d5,1,0.021006,5.326325,[12  8] ; [182  41],[15.96707819  4.03292181] ; [178.03292181  44.96707819],0
a4,1,0.044792,4.026443,[ 4 16] ; [ 96 127],[ 8.23045267 11.76954733] ; [ 91.76954733 131.23045267],0
a7,1,0.049503,3.858203,[11  9] ; [167  55],[14.7107438  5.2892562] ; [163.2892562  58.7107438],0
n1,1,0.057345,3.612561,[1 9] ; [24 34],[3.67647059 6.32352941] ; [21.32352941 36.67647059],0
d2,1,0.057693,3.602497,[ 5 15] ; [104 117],[ 9.04564315 10.95435685] ; [ 99.95435685 121.04564315],0
v1,1,0.070192,3.278515,[ 6 14] ; [110 105],[ 9.87234043 10.12765957] ; [106.12765957 108.87234043],0
p10,1,0.070692,3.266879,[11  8] ; [170  52],[14.26970954  4.73029046] ; [166.73029046  55.26970954],0
d4,1,0.086509,2.93816,[13  7] ; [180  42],[15.95041322  4.04958678] ; [177.04958678  44.95041322],0
p9,1,0.092355,2.832833,[13  6] ; [185  36],[15.675  3.325] ; [182.325  38.675],0
b1,1,0.098837,2.724215,[10 10] ; [ 71 152],[ 6.66666667 13.33333333] ; [ 74.33333333 148.66666667],0
a1,1,0.111403,2.534201,[ 1 19] ; [  2 221],[ 0.24691358 19.75308642] ; [  2.75308642 220.24691358],0
u2,1,0.132673,2.26095,[3 7] ; [42 34],[5.23255814 4.76744186] ; [39.76744186 36.23255814],0
n4,1,0.133799,2.247867,[12  8] ; [168  55],[14.81481481  5.18518519] ; [165.18518519  57.81481481],0
p11,1,0.1476,2.096885,[12  8] ; [167  56],[14.73251029  5.26748971] ; [164.26748971  58.73251029],0
v2,1,0.149033,2.082124,[ 7 13] ; [111 103],[10.08547009  9.91452991] ; [107.91452991 106.08547009],0
a2,1,0.14907,2.081737,[ 1 19] ; [ 39 184],[ 3.29218107 16.70781893] ; [ 36.70781893 186.29218107],0
a3,1,0.16682,1.911286,[10 10] ; [146  77],[12.83950617  7.16049383] ; [143.16049383  79.83950617],0
d1,1,0.167051,1.909208,[ 8 12] ; [125  98],[10.94650206  9.05349794] ; [122.05349794 100.94650206],0
n3,1,0.226634,1.461864,[5 5] ; [41 18],[6.66666667 3.33333333] ; [39.33333333 19.66666667],0
b5,1,0.26647,1.234828,[11  9] ; [150  73],[13.25102881  6.74897119] ; [147.74897119  75.25102881],0
v3,1,0.292808,1.106667,[ 4 16] ; [ 67 147],[ 6.06837607 13.93162393] ; [ 64.93162393 149.06837607],0
n6,1,0.307244,1.042488,[17  2] ; [178  45],[15.30991736  3.69008264] ; [179.69008264  43.30991736],0
s5,1,0.333121,0.936727,[ 3 17] ; [ 52 159],[ 4.76190476 15.23809524] ; [ 50.23809524 160.76190476],0
s7,1,0.340511,0.908506,[ 5 13] ; [ 83 129],[ 6.88695652 11.11304348] ; [ 81.11304348 130.88695652],0
p3,1,0.380796,0.768131,[ 5 15] ; [ 77 145],[ 6.7768595 13.2231405] ; [ 75.2231405 146.7768595],0
p6,1,0.407599,0.685793,[ 2 18] ; [ 38 183],[ 3.31950207 16.68049793] ; [ 36.68049793 184.31950207],0
a8,1,0.418409,0.654779,[ 3 15] ; [ 21 180],[ 1.97260274 16.02739726] ; [ 22.02739726 178.97260274],0
n2,1,0.426219,0.633103,[6 4] ; [42 16],[7.05882353 2.94117647] ; [40.94117647 17.05882353],0
p5,1,0.520263,0.413373,[ 2 18] ; [ 14 209],[ 1.31687243 18.68312757] ; [ 14.68312757 208.31687243],0
p4,1,0.522056,0.40983,[11  9] ; [106 117],[ 9.62962963 10.37037037] ; [107.37037037 115.62962963],0
p1,1,0.579865,0.306453,[ 1 19] ; [ 19 203],[ 1.65289256 18.34710744] ; [ 18.34710744 203.65289256],0
d3,1,0.593886,0.284317,[12  8] ; [147  76],[13.08641975  6.91358025] ; [145.91358025  77.08641975],0
s4,1,0.615891,0.251685,[ 2 18] ; [ 31 190],[ 2.73858921 17.26141079] ; [ 30.26141079 190.73858921],0
n5,1,0.62283,0.24191,[13  7] ; [156  66],[13.96694215  6.03305785] ; [155.03305785  66.96694215],0
s1,1,0.664513,0.188088,[ 1 19] ; [  7 213],[ 0.66666667 19.33333333] ; [  7.33333333 212.66666667],0
s8,1,0.721168,0.127376,[ 6 14] ; [ 75 146],[ 6.7219917 13.2780083] ; [ 74.2780083 146.7219917],0
p12,1,0.758502,0.094525,[ 1 19] ; [ 15 206],[ 1.32780083 18.67219917] ; [ 14.67219917 206.32780083],0
b4,1,0.906133,0.013905,[13  7] ; [142  81],[12.75720165  7.24279835] ; [142.24279835  80.75720165],0
b3,1,0.973116,0.001136,[3 6] ; [41 80],[3.04615385 5.95384615] ; [40.95384615 80.04615385],0
b2,1,0.973116,0.001136,[3 6] ; [41 80],[3.04615385 5.95384615] ; [40.95384615 80.04615385],0
p8,1,0.989866,0.000161,[ 6 14] ; [ 66 155],[ 5.97510373 14.02489627] ; [ 66.02489627 154.97510373],0
