Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.002956,8.834135,[9 1] ; [15 25],[4.8 5.2] ; [19.2 20.8],0
s6,1,0.013815,6.061693,[6 3] ; [10 31],[2.88 6.12] ; [13.12 27.88],0
s7,1,0.014911,5.926976,[4 5] ; [ 4 34],[1.53191489 7.46808511] ; [ 6.46808511 31.53191489],0
d5,1,0.034816,4.454174,[9 1] ; [22 19],[6.07843137 3.92156863] ; [24.92156863 16.07843137],0
d1,1,0.038869,4.266585,[7 3] ; [14 27],[4.11764706 5.88235294] ; [16.88235294 24.11764706],0
a5,1,0.055878,3.655691,[8 2] ; [19 22],[5.29411765 4.70588235] ; [21.70588235 19.29411765],0
b5,1,0.07525,3.164611,[2 8] ; [21 20],[4.50980392 5.49019608] ; [18.49019608 22.50980392],0
v2,1,0.083214,3.000992,[5 5] ; [ 9 31],[2.8 7.2] ; [11.2 28.8],0
p1,1,0.095316,2.782222,[3 7] ; [ 4 37],[1.37254902 8.62745098] ; [ 5.62745098 35.37254902],0
d4,1,0.104264,2.639072,[9 1] ; [26 15],[6.8627451 3.1372549] ; [28.1372549 12.8627451],0
p10,1,0.109052,2.567912,[6 4] ; [13 27],[3.8 6.2] ; [15.2 24.8],0
p6,1,0.111434,2.533761,[3 7] ; [ 4 35],[1.42857143 8.57142857] ; [ 5.57142857 33.42857143],0
p5,1,0.117851,2.445652,[2 8] ; [ 2 38],[0.8 9.2] ; [ 3.2 36.8],0
r1,1,0.133246,2.254272,[6 4] ; [14 27],[3.92156863 6.07843137] ; [16.07843137 24.92156863],0
p3,1,0.170855,1.875422,[4 6] ; [ 8 33],[2.35294118 7.64705882] ; [ 9.64705882 31.35294118],0
s3,1,0.197258,1.662562,[6 4] ; [15 25],[4.2 5.8] ; [16.8 23.2],0
a3,1,0.20273,1.622596,[7 3] ; [19 21],[5.2 4.8] ; [20.8 19.2],0
u3,1,0.225466,1.469238,[1 2] ; [ 2 20],[0.36 2.64] ; [ 2.64 19.36],0
p2,1,0.232414,1.426025,[5 5] ; [12 28],[3.4 6.6] ; [13.6 26.4],0
p9,1,0.254451,1.298701,[6 4] ; [16 24],[4.4 5.6] ; [17.6 22.4],0
n4,1,0.277776,1.177938,[5 5] ; [28 13],[6.47058824 3.52941176] ; [26.52941176 14.47058824],0
n5,1,0.277776,1.177938,[5 5] ; [28 13],[6.47058824 3.52941176] ; [26.52941176 14.47058824],0
r2,1,0.288379,1.127173,[7 3] ; [20 19],[5.51020408 4.48979592] ; [21.48979592 17.51020408],0
p11,1,0.290857,1.115649,[6 4] ; [17 24],[4.50980392 5.49019608] ; [18.49019608 22.50980392],0
b2,1,0.32564,0.966157,[5 4] ; [ 8 14],[3.77419355 5.22580645] ; [ 9.22580645 12.77419355],0
b3,1,0.32564,0.966157,[5 4] ; [ 8 14],[3.77419355 5.22580645] ; [ 9.22580645 12.77419355],0
s4,1,0.367328,0.812683,[2 8] ; [ 4 37],[1.17647059 8.82352941] ; [ 4.82352941 36.17647059],0
n6,1,0.395766,0.721154,[6 4] ; [18 22],[4.8 5.2] ; [19.2 20.8],0
p4,1,0.412457,0.671707,[4 6] ; [11 30],[2.94117647 7.05882353] ; [12.05882353 28.94117647],0
r3,1,0.423169,0.641498,[7 3] ; [23 18],[5.88235294 4.11764706] ; [24.11764706 16.88235294],0
a4,1,0.440401,0.595238,[4 6] ; [11 29],[3. 7.] ; [12. 28.],0
b1,1,0.52455,0.404938,[6 4] ; [20 21],[5.09803922 4.90196078] ; [20.90196078 20.09803922],0
n1,1,0.537892,0.379461,[3 2] ; [ 8 10],[2.39130435 2.60869565] ; [8.60869565 9.39130435],0
a8,1,0.544035,0.368113,[1 9] ; [ 7 32],[1.63265306 8.36734694] ; [ 6.36734694 32.63265306],0
d3,1,0.625047,0.238837,[5 5] ; [17 24],[4.31372549 5.68627451] ; [17.68627451 23.31372549],0
s8,1,0.675693,0.175014,[2 8] ; [ 6 35],[1.56862745 8.43137255] ; [ 6.43137255 34.56862745],0
n3,1,0.682665,0.167142,[2 2] ; [ 7 11],[1.63636364 2.36363636] ; [ 7.36363636 10.63636364],0
b4,1,0.696006,0.152661,[7 3] ; [26 15],[6.47058824 3.52941176] ; [26.52941176 14.47058824],0
a6,1,0.728255,0.12072,[5 5] ; [18 23],[4.50980392 5.49019608] ; [18.49019608 22.50980392],0
a7,1,0.835366,0.043191,[5 5] ; [19 22],[4.70588235 5.29411765] ; [19.29411765 21.70588235],0
r4,1,0.840345,0.040583,[3 7] ; [11 30],[2.74509804 7.25490196] ; [11.25490196 29.74509804],0
p8,1,0.881196,0.022336,[2 7] ; [ 8 32],[1.83673469 7.16326531] ; [ 8.16326531 31.83673469],0
s2,1,0.892999,0.018093,[2 8] ; [ 9 32],[2.15686275 7.84313725] ; [ 8.84313725 32.15686275],0
p7,1,0.963683,0.002073,[3 7] ; [12 29],[2.94117647 7.05882353] ; [12.05882353 28.94117647],0
n2,1,0.964079,0.002028,[2 3] ; [ 7 11],[1.95652174 3.04347826] ; [ 7.04347826 10.95652174],0
a1,1,0.981446,0.000541,[1 9] ; [ 4 37],[0.98039216 9.01960784] ; [ 4.01960784 36.98039216],0
