Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.1e-05,19.304888,[46 12] ; [33 46],[33.44525547 24.55474453] ; [45.55474453 33.44525547],1
s3,1,0.000211,13.733537,[46 12] ; [38 41],[35.5620438 22.4379562] ; [48.4379562 30.5620438],1
s6,1,0.000341,12.831713,[47  9] ; [43 36],[37.33333333 18.66666667] ; [52.66666667 26.33333333],1
d5,1,0.0015,10.078247,[51  6] ; [52 27],[43.16911765 13.83088235] ; [59.83088235 19.16911765],0
p8,1,0.001524,10.048872,[37 19] ; [29 47],[28. 28.] ; [38. 38.],0
s8,1,0.001973,9.574925,[39 19] ; [32 47],[30.05839416 27.94160584] ; [40.94160584 38.05839416],0
r4,1,0.003203,8.688014,[54  4] ; [58 21],[47.41605839 10.58394161] ; [64.58394161 14.41605839],0
p5,1,0.003359,8.601608,[14 43] ; [ 5 71],[ 8.14285714 48.85714286] ; [10.85714286 65.14285714],0
p3,1,0.003505,8.523872,[36 21] ; [29 48],[27.64925373 29.35074627] ; [37.35074627 39.64925373],0
b5,1,0.00707,7.254982,[21 37] ; [47 32],[28.78832117 29.21167883] ; [39.21167883 39.78832117],0
d4,1,0.009155,6.792344,[52  5] ; [58 21],[46.10294118 10.89705882] ; [63.89705882 15.10294118],0
p7,1,0.009937,6.646079,[45 11] ; [45 31],[38.18181818 17.81818182] ; [51.81818182 24.18181818],0
p6,1,0.010209,6.59809,[25 30] ; [18 57],[18.19230769 36.80769231] ; [24.80769231 50.19230769],0
s4,1,0.014903,5.927934,[15 43] ; [ 8 71],[ 9.73722628 48.26277372] ; [13.26277372 65.73722628],0
v4,1,0.017888,5.607079,[57  1] ; [67 10],[53.27407407  4.72592593] ; [70.72592593  6.27407407],0
p12,1,0.018569,5.541667,[ 6 51] ; [ 1 75],[ 3. 54.] ; [ 4. 72.],0
r1,1,0.04936,3.863067,[50  8] ; [57 22],[45.29927007 12.70072993] ; [61.70072993 17.29927007],0
d1,1,0.051268,3.799507,[34 24] ; [33 46],[28.3649635 29.6350365] ; [38.6350365 40.3649635],0
n3,1,0.069983,3.283429,[8 6] ; [17  3],[10.29411765  3.70588235] ; [14.70588235  5.29411765],0
s7,1,0.070536,3.270492,[36 21] ; [36 40],[30.85714286 26.14285714] ; [41.14285714 34.85714286],0
b2,1,0.084334,2.979324,[23 14] ; [26 33],[18.88541667 18.11458333] ; [30.11458333 28.88541667],0
b3,1,0.084334,2.979324,[23 14] ; [26 33],[18.88541667 18.11458333] ; [30.11458333 28.88541667],0
r3,1,0.090905,2.858282,[56  2] ; [70  9],[53.34306569  4.65693431] ; [72.65693431  6.34306569],0
b4,1,0.093219,2.817896,[37 21] ; [39 40],[32.17518248 25.82481752] ; [43.82481752 35.17518248],0
p4,1,0.144058,2.134067,[35 22] ; [38 40],[30.82222222 26.17777778] ; [42.17777778 35.82222222],0
