Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,151.427134,[433  73] ; [44 88],[378.31034483 127.68965517] ; [98.68965517 33.31034483],1
n6,1,0.0,39.100812,[453  54] ; [89 43],[430.03755869  76.96244131] ; [111.96244131  20.03755869],1
s7,1,0.0,31.383488,[254 227] ; [32 96],[225.88834154 255.11165846] ; [60.11165846 67.88834154],1
a5,1,0.0,29.457567,[399 111] ; [73 60],[374.37013997 135.62986003] ; [97.62986003 35.37013997],1
d5,1,4e-06,21.141403,[433  76] ; [90 43],[414.65264798  94.34735202] ; [108.34735202  24.65264798],1
p6,1,8e-06,19.872222,[207 296] ; [ 26 104],[185.14849921 317.85150079] ; [47.85150079 82.14849921],1
p4,1,1e-05,19.563307,[339 169] ; [61 72],[317.00468019 190.99531981] ; [82.99531981 50.00468019],1
d2,1,3.3e-05,17.231509,[263 245] ; [42 91],[241.71606864 266.28393136] ; [63.28393136 69.71606864],1
a4,1,3.4e-05,17.164199,[243 265] ; [37 96],[221.90327613 286.09672387] ; [58.09672387 74.90327613],1
v3,1,6.4e-05,15.977274,[221 273] ; [32 95],[201.25925926 292.74074074] ; [51.74074074 75.25925926],1
r4,1,0.000109,14.971325,[469  41] ; [107  26],[456.85847589  53.14152411] ; [119.14152411  13.85847589],1
p10,1,0.000191,13.915152,[432  72] ; [95 37],[417.62264151  86.37735849] ; [109.37735849  22.62264151],1
a3,1,0.00044,12.353093,[379 129] ; [78 54],[362.74375 145.25625] ; [94.25625 37.74375],1
p3,1,0.001108,10.637594,[276 233] ; [51 82],[259.25700935 249.74299065] ; [67.74299065 65.25700935],0
r2,1,0.001337,10.29141,[479  23] ; [116  16],[471.11987382  30.88012618] ; [123.88012618   8.11987382],0
s6,1,0.002012,9.538688,[334 166] ; [69 63],[318.82911392 181.17088608] ; [84.17088608 47.82911392],0
s8,1,0.002083,9.474818,[235 271] ; [42 91],[219.3458529 286.6541471] ; [57.6541471 75.3458529],0
a8,1,0.003385,8.587429,[ 83 373] ; [  9 114],[ 72.45595855 383.54404145] ; [ 19.54404145 103.45595855],0
s2,1,0.003431,8.563046,[248 257] ; [46 86],[233.07692308 271.92307692] ; [60.92307692 71.07692308],0
d1,1,0.003677,8.437001,[309 201] ; [62 71],[294.26127527 215.73872473] ; [76.73872473 56.26127527],0
a2,1,0.004024,8.27312,[129 381] ; [ 18 115],[116.5940902 393.4059098] ; [ 30.4059098 102.5940902],0
r3,1,0.005846,7.597043,[491  15] ; [122  11],[485.41158059  20.58841941] ; [127.58841941   5.41158059],0
v1,1,0.006052,7.534712,[293 202] ; [59 70],[279.23076923 215.76923077] ; [72.76923077 56.23076923],0
n1,1,0.007948,7.045089,[40 52] ; [10 38],[32.85714286 59.14285714] ; [17.14285714 30.85714286],0
s3,1,0.009763,6.677649,[279 221] ; [57 75],[265.82278481 234.17721519] ; [70.17721519 61.82278481],0
p1,1,0.020487,5.369951,[ 52 456] ; [  5 127],[ 45.24375 462.75625] ; [ 11.75625 120.24375],0
p11,1,0.022583,5.200291,[427  83] ; [100  33],[417.99377916  92.00622084] ; [109.00622084  23.99377916],0
d4,1,0.025915,4.961666,[427  81] ; [100  32],[418.30625  89.69375] ; [108.69375  23.30625],0
r1,1,0.028714,4.784651,[419  88] ; [98 34],[410.20187793  96.79812207] ; [106.79812207  25.20187793],0
u1,1,0.029866,4.716993,[ 94 416] ; [ 14 119],[ 85.66096423 424.33903577] ; [ 22.33903577 110.66096423],0
p8,1,0.04576,3.990399,[289 211] ; [64 69],[278.83096367 221.16903633] ; [74.16903633 58.83096367],0
v2,1,0.0506,3.821475,[300 191] ; [66 62],[290.31663974 200.68336026] ; [75.68336026 52.31663974],0
p5,1,0.051793,3.782427,[ 70 438] ; [ 10 123],[ 63.40093604 444.59906396] ; [ 16.59906396 116.40093604],0
p7,1,0.055448,3.668573,[345 156] ; [78 52],[335.8526149 165.1473851] ; [87.1473851 42.8526149],0
s5,1,0.069315,3.299157,[160 333] ; [ 32 100],[151.4496 341.5504] ; [40.5504 91.4496],0
p12,1,0.074611,3.178538,[ 47 458] ; [  6 127],[ 41.95141066 463.04858934] ; [ 11.04858934 121.95141066],0
b3,1,0.108631,2.574029,[137 193] ; [19 43],[131.32653061 198.67346939] ; [24.67346939 37.32653061],0
b2,1,0.108631,2.574029,[137 193] ; [19 43],[131.32653061 198.67346939] ; [24.67346939 37.32653061],0
p9,1,0.13237,2.264489,[443  59] ; [110  22],[437.86435331  64.13564669] ; [115.13564669  16.86435331],0
u4,1,0.286285,1.13701,[ 11 499] ; [  1 132],[  9.51788491 500.48211509] ; [  2.48211509 130.51788491],0
a7,1,0.345773,0.888908,[369 139] ; [102  31],[373.27301092 134.72698908] ; [97.72698908 35.27301092],0
b5,1,0.379426,0.772562,[309 201] ; [75 58],[304.57231726 205.42768274] ; [79.42768274 53.57231726],0
s1,1,0.398885,0.711686,[ 14 487] ; [  2 131],[ 12.64353312 488.35646688] ; [  3.35646688 129.64353312],0
b1,1,0.539114,0.377185,[195 315] ; [47 86],[191.94401244 318.05598756] ; [50.05598756 82.94401244],0
v4,1,0.552639,0.352611,[485  21] ; [124   7],[483.75824176  22.24175824] ; [125.24175824   5.75824176],0
a1,1,0.639476,0.219428,[ 24 486] ; [  5 128],[ 23.00155521 486.99844479] ; [  5.99844479 127.00155521],0
u3,1,0.733944,0.115521,[70 60] ; [30 23],[71.03825137 58.96174863] ; [28.96174863 24.03825137],0
n3,1,0.745417,0.105423,[69 25] ; [34 14],[68.18309859 25.81690141] ; [34.81690141 13.18309859],0
b4,1,0.757114,0.095649,[299 211] ; [76 57],[297.43390358 212.56609642] ; [77.56609642 55.43390358],0
a6,1,0.782394,0.076287,[347 162] ; [89 44],[345.67601246 163.32398754] ; [90.32398754 42.67601246],0
n2,1,0.791625,0.069802,[68 26] ; [33 14],[67.33333333 26.66666667] ; [33.66666667 13.33333333],0
u2,1,0.922303,0.009513,[72 57] ; [30 23],[72.2967033 56.7032967] ; [29.7032967 23.2967033],0
d3,1,0.979561,0.000656,[351 159] ; [91 41],[351.12149533 158.87850467] ; [90.87850467 41.12149533],0
