Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,3e-06,21.863492,[131   4] ; [130  35],[117.45  17.55] ; [143.55  21.45],1
s2,1,4e-06,21.349756,[128   8] ; [123  43],[113.03311258  22.96688742] ; [137.96688742  28.03311258],1
s7,1,4.5e-05,16.667871,[105  23] ; [95 64],[89.19860627 38.80139373] ; [110.80139373  48.19860627],1
p5,1,9.8e-05,15.184211,[37 99] ; [ 16 146],[ 24.18791946 111.81208054] ; [ 28.81208054 133.18791946],1
p9,1,0.002947,8.840004,[127   9] ; [135  30],[118.37873754  17.62126246] ; [143.62126246  21.37873754],0
v1,1,0.004413,8.105662,[90 46] ; [78 79],[77.97952218 58.02047782] ; [90.02047782 66.97952218],0
p6,1,0.004649,8.011176,[79 56] ; [69 95],[66.82274247 68.17725753] ; [81.17725753 82.82274247],0
d3,1,0.004664,8.005142,[114  22] ; [116  50],[103.57615894  32.42384106] ; [126.42384106  39.57615894],0
a3,1,0.005523,7.699692,[115  21] ; [118  48],[104.92715232  31.07284768] ; [128.07284768  37.92715232],0
d4,1,0.007826,7.072956,[123  12] ; [133  33],[114.81727575  20.18272425] ; [141.18272425  24.81727575],0
v3,1,0.007943,7.046331,[71 63] ; [58 97],[59.81314879 74.18685121] ; [69.18685121 85.81314879],0
s4,1,0.009154,6.792501,[38 97] ; [ 26 139],[ 28.8 106.2] ; [ 35.2 129.8],0
d1,1,0.01017,6.604871,[101  35] ; [100  66],[90.51655629 45.48344371] ; [110.48344371  55.51655629],0
a4,1,0.010564,6.537276,[77 59] ; [69 96],[65.96677741 70.03322259] ; [80.03322259 84.96677741],0
d5,1,0.010731,6.509347,[120  15] ; [129  37],[111.67774086  23.32225914] ; [137.32225914  28.67774086],0
n6,1,0.018924,5.508481,[125  10] ; [138  27],[118.35  16.65] ; [144.65  20.35],0
n2,1,0.023509,5.130491,[23  2] ; [20 10],[19.54545455  5.45454545] ; [23.45454545  6.54545455],0
p7,1,0.040007,4.217597,[110  24] ; [118  46],[102.52348993  31.47651007] ; [125.47651007  38.52348993],0
