Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,95.733002,[199  33] ; [42 79],[158.39093484  73.60906516] ; [82.60906516 38.39093484],1
n6,1,0.000337,12.850998,[194  38] ; [81 40],[180.73654391  51.26345609] ; [94.26345609 26.73654391],1
a5,1,0.000431,12.391188,[177  56] ; [70 51],[162.57344633  70.42655367] ; [84.42655367 36.57344633],1
a4,1,0.002907,8.86487,[105 127] ; [35 86],[ 92.01133144 139.98866856] ; [47.98866856 73.01133144],0
s6,1,0.00367,8.440455,[157  74] ; [62 57],[144.54  86.46] ; [74.46 44.54],0
a2,1,0.003735,8.408344,[ 67 166] ; [ 18 103],[ 55.94632768 177.05367232] ; [29.05367232 91.94632768],0
v1,1,0.006575,7.385546,[110 115] ; [40 79],[ 98.11046512 126.88953488] ; [51.88953488 67.11046512],0
s8,1,0.006883,7.303149,[ 93 139] ; [31 90],[ 81.49575071 150.50424929] ; [42.50424929 78.49575071],0
n1,1,0.007853,7.066604,[27 31] ; [ 9 34],[20.67326733 37.32673267] ; [15.32673267 27.67326733],0
p10,1,0.008917,6.839381,[179  49] ; [78 41],[168.86455331  59.13544669] ; [88.13544669 30.86455331],0
r4,1,0.010932,6.476412,[208  25] ; [96 25],[200.09039548  32.90960452] ; [103.90960452  17.09039548],0
s3,1,0.012255,6.273662,[128  98] ; [51 69],[116.91907514 109.08092486] ; [62.08092486 57.91907514],0
p11,1,0.015684,5.837928,[175  58] ; [76 45],[165.20621469  67.79378531] ; [85.79378531 35.20621469],0
n2,1,0.019144,5.488353,[48 13] ; [24 18],[42.6407767 18.3592233] ; [29.3592233 12.6407767],0
p4,1,0.019868,5.423469,[ 96 135] ; [35 86],[ 85.96875 145.03125] ; [45.03125 75.96875],0
p9,1,0.029933,4.713118,[184  42] ; [84 34],[176.06976744  49.93023256] ; [91.93023256 26.06976744],0
s2,1,0.031145,4.644928,[116 114] ; [46 74],[106.45714286 123.54285714] ; [55.54285714 64.45714286],0
a8,1,0.033462,4.521961,[ 40 172] ; [ 11 101],[ 33.37037037 178.62962963] ; [17.62962963 94.37037037],0
p6,1,0.040421,4.200133,[ 60 169] ; [ 20 101],[ 52.34285714 176.65714286] ; [27.65714286 93.34285714],0
p7,1,0.051748,3.7839,[112 108] ; [47 71],[103.49112426 116.50887574] ; [55.50887574 62.49112426],0
r1,1,0.055929,3.654165,[190  41] ; [89 32],[183.09375  47.90625] ; [95.90625 25.09375],0
