Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,109.069862,[299 148] ; [ 72 198],[231.29288703 215.70711297] ; [139.70711297 130.29288703],1
p6,1,0.0,71.496369,[204 241] ; [ 40 229],[152.07282913 292.92717087] ; [ 91.92717087 177.07282913],1
p3,1,0.0,49.073383,[267 183] ; [ 87 182],[221.55771905 228.44228095] ; [132.44228095 136.55771905],1
p2,1,0.0,43.455402,[406  44] ; [193  78],[373.85575589  76.14424411] ; [225.14424411  45.85575589],1
p4,1,0.0,42.07051,[305 144] ; [117 153],[263.52990264 185.47009736] ; [158.47009736 111.52990264],1
r4,1,2e-06,22.437776,[429  23] ; [229  42],[411.3637621  40.6362379] ; [246.6362379  24.3637621],1
p10,1,1.5e-05,18.676674,[376  71] ; [189  79],[353.22377622  93.77622378] ; [211.77622378  56.22377622],1
p11,1,2.6e-05,17.701298,[377  75] ; [190  81],[354.47302905  97.52697095] ; [212.52697095  58.47302905],1
s5,1,0.000229,13.576992,[151 294] ; [ 54 205],[129.58096591 315.41903409] ; [ 75.41903409 183.58096591],1
v2,1,0.000548,11.946065,[272 166] ; [124 131],[250.28571429 187.71428571] ; [145.71428571 109.28571429],1
r3,1,0.000751,11.359061,[439  13] ; [247  23],[429.46260388  22.53739612] ; [256.53739612  13.46260388],1
s7,1,0.000789,11.265907,[220 210] ; [ 98 160],[198.75 231.25] ; [119.25 138.75],1
v1,1,0.001751,9.794216,[259 182] ; [121 139],[239.05848787 201.94151213] ; [140.94151213 119.05848787],0
p9,1,0.002079,9.478157,[387  61] ; [206  60],[372.07843137  75.92156863] ; [220.92156863  45.07843137],0
a8,1,0.002415,9.204017,[ 75 335] ; [ 24 226],[ 61.5 348.5] ; [ 37.5 212.5],0
s8,1,0.002594,9.073225,[209 239] ; [ 95 175],[189.68245125 258.31754875] ; [114.31754875 155.68245125],0
p5,1,0.003839,8.35842,[ 64 386] ; [ 19 249],[ 52.01949861 397.98050139] ; [ 30.98050139 237.01949861],0
n4,1,0.004366,8.124784,[362  88] ; [193  78],[346.39389736 103.60610264] ; [208.60610264  62.39389736],0
n5,1,0.008139,7.002541,[347 103] ; [184  86],[331.875 118.125] ; [199.125  70.875],0
