Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,136.915433,[236  21] ; [14 46],[202.68138801  54.31861199] ; [47.31861199 12.68138801],1
p11,1,0.0,31.195671,[220  41] ; [32 30],[203.62848297  57.37151703] ; [48.37151703 13.62848297],1
p2,1,0.0,27.877234,[223  36] ; [35 27],[208.1682243  50.8317757] ; [49.8317757 12.1682243],1
r3,1,3.3e-05,17.264707,[249  11] ; [50 12],[241.42857143  18.57142857] ; [57.57142857  4.42857143],1
p8,1,9e-05,15.34352,[138 120] ; [16 46],[124.1625 133.8375] ; [29.8375 32.1625],1
a5,1,0.000357,12.74469,[158 103] ; [22 40],[145.44891641 115.55108359] ; [34.55108359 27.44891641],1
r4,1,0.00139,10.218619,[231  30] ; [45 17],[223.02167183  37.97832817] ; [52.97832817  9.02167183],0
s1,1,0.002742,8.971618,[  7 250] ; [ 7 54],[ 11.31446541 245.68553459] ; [ 2.68553459 58.31446541],0
b1,1,0.002929,8.851271,[ 86 175] ; [33 29],[ 96.15789474 164.84210526] ; [22.84210526 39.15789474],0
s6,1,0.009277,6.768643,[174  80] ; [31 30],[165.3015873  88.6984127] ; [39.6984127 21.3015873],0
s7,1,0.010367,6.570733,[116 133] ; [17 43],[107.17475728 141.82524272] ; [25.82524272 34.17475728],0
v1,1,0.010575,6.535403,[132 122] ; [21 41],[122.98101266 131.01898734] ; [30.01898734 31.98101266],0
a3,1,0.031094,4.647743,[152 107] ; [27 35],[144.42679128 114.57320872] ; [34.57320872 27.42679128],0
s8,1,0.034136,4.487878,[102 159] ; [15 46],[ 94.83540373 166.16459627] ; [22.16459627 38.83540373],0
s5,1,0.035007,4.444811,[ 81 171] ; [11 49],[ 74.30769231 177.69230769] ; [17.69230769 42.30769231],0
s2,1,0.043697,4.068237,[117 141] ; [19 42],[109.99373041 148.00626959] ; [26.00626959 34.99373041],0
n5,1,0.048479,3.89331,[203  57] ; [41 21],[197.01863354  62.98136646] ; [46.98136646 15.01863354],0
v4,1,0.051141,3.80366,[244  15] ; [54  8],[240.4423676  18.5576324] ; [57.5576324  4.4423676],0
r2,1,0.056169,3.647042,[237  21] ; [52 10],[233.00625  24.99375] ; [55.99375  6.00625],0
p4,1,0.058897,3.568177,[142 119] ; [25 36],[135.36335404 125.63664596] ; [31.63664596 29.36335404],0
v2,1,0.070771,3.265046,[126 123] ; [23 38],[119.68064516 129.31935484] ; [29.31935484 31.68064516],0
a6,1,0.102106,2.672337,[152 109] ; [29 33],[146.25696594 114.74303406] ; [34.74303406 27.25696594],0
a4,1,0.109679,2.558839,[ 68 192] ; [10 51],[ 63.17757009 196.82242991] ; [14.82242991 46.17757009],0
s3,1,0.110786,2.542977,[134 122] ; [25 36],[128.40378549 127.59621451] ; [30.59621451 30.40378549],0
a7,1,0.112537,2.518232,[170  89] ; [34 28],[164.59813084  94.40186916] ; [39.40186916 22.59813084],0
d5,1,0.133882,2.2469,[149 111] ; [29 33],[143.72670807 116.27329193] ; [34.27329193 27.72670807],0
p5,1,0.143862,2.136157,[ 34 225] ; [ 4 58],[ 30.66043614 228.33956386] ; [ 7.33956386 54.66043614],0
d4,1,0.197639,1.659734,[154 107] ; [31 31],[149.48916409 111.51083591] ; [35.51083591 26.48916409],0
p12,1,0.239732,1.382168,[ 19 240] ; [ 2 60],[ 16.94392523 242.05607477] ; [ 4.05607477 57.94392523],0
