Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000124,14.735236,[2 9] ; [76 26],[7.59292035 3.40707965] ; [70.40707965 31.59292035],1
r2,1,0.00184,9.702539,[7 4] ; [94  7],[9.91964286 1.08035714] ; [91.08035714  9.91964286],0
p10,1,0.005419,7.734015,[5 5] ; [87 15],[8.21428571 1.78571429] ; [83.78571429 18.21428571],0
d1,1,0.01216,6.287419,[2 9] ; [59 43],[5.9380531 5.0619469] ; [55.0619469 46.9380531],0
r4,1,0.037365,4.333683,[7 4] ; [89 13],[9.34513274 1.65486726] ; [86.65486726 15.34513274],0
s3,1,0.038162,4.297791,[5 6] ; [75 25],[7.92792793 3.07207207] ; [72.07207207 27.92792793],0
d2,1,0.058674,3.574484,[2 9] ; [49 53],[4.96460177 6.03539823] ; [46.03539823 55.96460177],0
s2,1,0.083499,2.995445,[5 6] ; [71 29],[7.53153153 3.46846847] ; [68.46846847 31.53153153],0
p4,1,0.122204,2.388842,[5 6] ; [70 32],[7.30088496 3.69911504] ; [67.69911504 34.30088496],0
n4,1,0.165116,1.926732,[7 4] ; [83 19],[8.76106195 2.23893805] ; [81.23893805 20.76106195],0
p11,1,0.165116,1.926732,[7 4] ; [83 19],[8.76106195 2.23893805] ; [81.23893805 20.76106195],0
p3,1,0.217197,1.522792,[4 7] ; [57 45],[5.9380531 5.0619469] ; [55.0619469 46.9380531],0
b4,1,0.217197,1.522792,[4 7] ; [57 45],[5.9380531 5.0619469] ; [55.0619469 46.9380531],0
p6,1,0.236126,1.403576,[6 4] ; [41 60],[4.23423423 5.76576577] ; [42.76576577 58.23423423],0
a4,1,0.257045,1.284605,[3 8] ; [46 56],[4.7699115 6.2300885] ; [44.2300885 57.7699115],0
s6,1,0.260303,1.267147,[8 3] ; [84 14],[9.28440367 1.71559633] ; [82.71559633 15.28440367],0
r3,1,0.262929,1.253271,[8 2] ; [92  9],[9.00900901 0.99099099] ; [90.99099099 10.00900901],0
d5,1,0.268011,1.2269,[7 4] ; [80 22],[8.46902655 2.53097345] ; [78.53097345 23.46902655],0
s8,1,0.268031,1.226796,[4 7] ; [55 47],[5.74336283 5.25663717] ; [53.25663717 48.74336283],0
u3,1,0.288844,1.125,[1 3] ; [17 15],[2. 2.] ; [16. 16.],0
a2,1,0.328802,0.953611,[ 1 10] ; [22 80],[2.23893805 8.76106195] ; [20.76106195 81.23893805],0
p7,1,0.389438,0.740695,[8 2] ; [66 33],[6.78899083 3.21100917] ; [67.21100917 31.78899083],0
n3,1,0.428363,0.627258,[3 2] ; [20  6],[3.70967742 1.29032258] ; [19.29032258  6.70967742],0
u1,1,0.431075,0.619926,[ 1 10] ; [19 83],[1.94690265 9.05309735] ; [18.05309735 83.94690265],0
r1,1,0.437811,0.602013,[7 4] ; [76 26],[8.07964602 2.92035398] ; [74.92035398 27.07964602],0
v3,1,0.486452,0.484364,[2 9] ; [28 72],[2.97297297 8.02702703] ; [27.02702703 72.97297297],0
p2,1,0.514192,0.425527,[10  1] ; [85 17],[9.24778761 1.75221239] ; [85.75221239 16.24778761],0
p9,1,0.520322,0.413255,[8 2] ; [89 13],[8.66071429 1.33928571] ; [88.33928571 13.66071429],0
p8,1,0.539715,0.376068,[5 5] ; [60 40],[5.90909091 4.09090909] ; [59.09090909 40.90909091],0
b2,1,0.546358,0.363881,[2 5] ; [10 43],[1.4 5.6] ; [10.6 42.4],0
b3,1,0.546358,0.363881,[2 5] ; [10 43],[1.4 5.6] ; [10.6 42.4],0
v4,1,0.556082,0.346534,[10  1] ; [97  5],[10.4159292  0.5840708] ; [96.5840708  5.4159292],0
s5,1,0.624162,0.240061,[5 6] ; [49 43],[5.76699029 5.23300971] ; [48.23300971 43.76699029],0
n1,1,0.627072,0.236053,[1 4] ; [ 8 18],[1.4516129 3.5483871] ; [ 7.5483871 18.4516129],0
v1,1,0.636727,0.223048,[5 6] ; [54 48],[5.74336283 5.25663717] ; [53.25663717 48.74336283],0
b1,1,0.640838,0.217648,[5 6] ; [39 63],[4.28318584 6.71681416] ; [39.71681416 62.28318584],0
b5,1,0.665889,0.186448,[7 4] ; [58 44],[6.32743363 4.67256637] ; [58.67256637 43.32743363],0
d3,1,0.684048,0.165605,[7 4] ; [71 31],[7.59292035 3.40707965] ; [70.40707965 31.59292035],0
a8,1,0.710696,0.137583,[ 1 10] ; [ 6 91],[ 0.71296296 10.28703704] ; [ 6.28703704 90.71296296],0
u2,1,0.719918,0.128571,[2 2] ; [13 19],[1.66666667 2.33333333] ; [13.33333333 18.66666667],0
s7,1,0.726538,0.122314,[6 5] ; [60 40],[6.54054054 4.45945946] ; [59.45945946 40.54054054],0
a3,1,0.735705,0.113938,[7 4] ; [70 32],[7.49557522 3.50442478] ; [69.50442478 32.49557522],0
d4,1,0.782083,0.076511,[8 3] ; [78 24],[8.37168142 2.62831858] ; [77.62831858 24.37168142],0
a7,1,0.839827,0.040851,[7 4] ; [68 34],[7.30088496 3.69911504] ; [67.69911504 34.30088496],0
a6,1,0.853773,0.033969,[7 4] ; [62 40],[6.71681416 4.28318584] ; [62.28318584 39.71681416],0
p5,1,0.862495,0.029998,[ 1 10] ; [11 91],[1.16814159 9.83185841] ; [10.83185841 91.16814159],0
v2,1,0.949013,0.004089,[5 6] ; [44 55],[4.9 6.1] ; [44.1 54.9],0
n2,1,0.968196,0.00159,[4 1] ; [21  5],[4.03225806 0.96774194] ; [20.96774194  5.03225806],0
