Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,158.429471,[370  64] ; [39 94],[313.0617284 120.9382716] ; [95.9382716 37.0617284],1
n6,1,0.0,46.421374,[381  53] ; [82 51],[354.39506173  79.60493827] ; [108.60493827  24.39506173],1
a5,1,2e-06,22.17464,[347  91] ; [79 55],[326.2027972 111.7972028] ; [99.7972028 34.2027972],1
r2,1,1.6e-05,18.648288,[416  15] ; [115  18],[405.78191489  25.21808511] ; [125.21808511   7.78191489],1
r4,1,3e-05,17.391167,[405  33] ; [107  27],[392.05594406  45.94405594] ; [119.94405594  14.05594406],1
s7,1,4e-05,16.87043,[205 206] ; [37 90],[184.87360595 226.12639405] ; [57.12639405 69.87360595],1
p11,1,7.4e-05,15.710325,[356  82] ; [87 47],[339.22027972  98.77972028] ; [103.77972028  30.22027972],1
a8,1,8.2e-05,15.507858,[ 77 312] ; [  6 118],[ 62.93762183 326.06237817] ; [ 20.06237817 103.93762183],1
p6,1,0.000238,13.50206,[164 268] ; [ 27 104],[146.55772647 285.44227353] ; [44.44227353 86.55772647],1
p4,1,0.000436,12.372743,[271 164] ; [60 73],[253.49471831 181.50528169] ; [77.50528169 55.49471831],1
a4,1,0.000896,11.030214,[211 225] ; [43 91],[194.2877193 241.7122807] ; [59.7122807 74.2877193],1
a3,1,0.001033,10.76751,[323 111] ; [80 54],[307.92605634 126.07394366] ; [95.07394366 38.92605634],0
d2,1,0.00183,9.712393,[226 209] ; [49 85],[210.23725835 224.76274165] ; [64.76274165 69.23725835],0
v3,1,0.002112,9.449938,[186 235] ; [36 89],[171.17582418 249.82417582] ; [50.82417582 74.17582418],0
s8,1,0.003125,8.733028,[188 245] ; [39 95],[173.35273369 259.64726631] ; [53.64726631 80.35273369],0
a2,1,0.003395,8.581892,[139 299] ; [ 25 109],[125.58041958 312.41958042] ; [38.41958042 95.58041958],0
u1,1,0.003868,8.344937,[103 335] ; [ 16 118],[ 91.12237762 346.87762238] ; [ 27.87762238 106.12237762],0
v1,1,0.004263,8.168291,[240 184] ; [55 75],[225.77617329 198.22382671] ; [69.22382671 60.77617329],0
p10,1,0.004264,8.167918,[359  74] ; [93 37],[347.63055062  85.36944938] ; [104.36944938  25.63055062],0
p7,1,0.00453,8.058081,[277 149] ; [66 63],[263.27567568 162.72432432] ; [79.72432432 49.27567568],0
n2,1,0.005357,7.754847,[65 17] ; [27 21],[58.03076923 23.96923077] ; [33.96923077 14.03076923],0
r1,1,0.006373,7.441829,[366  69] ; [98 35],[355.35211268  79.64788732] ; [108.64788732  24.35211268],0
p3,1,0.009002,6.822432,[225 211] ; [51 81],[211.85915493 224.14084507] ; [64.14084507 67.85915493],0
s2,1,0.011428,6.397503,[209 224] ; [48 86],[196.2627866 236.7372134] ; [60.7372134 73.2627866],0
n1,1,0.011467,6.391398,[37 42] ; [12 37],[30.2421875 48.7578125] ; [18.7578125 30.2421875],0
s6,1,0.01748,5.647529,[280 152] ; [71 62],[268.37522124 163.62477876] ; [82.62477876 50.37522124],0
s3,1,0.017901,5.605774,[232 196] ; [56 76],[220.11428571 207.88571429] ; [67.88571429 64.11428571],0
