Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.843434,[324  49] ; [72 45],[301.44489796  71.55510204] ; [94.55510204 22.44489796],1
v4,1,0.0,26.600463,[349  23] ; [88 26],[334.49382716  37.50617284] ; [102.50617284  11.49382716],1
r3,1,0.0,25.67372,[348  23] ; [90 26],[333.67145791  37.32854209] ; [104.32854209  11.67145791],1
p11,1,0.0,25.643088,[283  90] ; [60 57],[261.1 111.9] ; [81.9 35.1],1
p10,1,1e-06,24.828902,[275  93] ; [57 57],[253.47717842 114.52282158] ; [78.52282158 35.47717842],1
n5,1,1e-06,23.969798,[270 101] ; [56 60],[248.34907598 122.65092402] ; [77.65092402 38.34907598],1
n4,1,2e-06,22.311571,[271 100] ; [58 59],[250.12090164 120.87909836] ; [78.87909836 38.12090164],1
p9,1,1.4e-05,18.825922,[284  78] ; [66 48],[266.17647059  95.82352941] ; [83.82352941 30.17647059],1
p2,1,3e-05,17.434142,[290  83] ; [68 49],[272.51836735 100.48163265] ; [85.48163265 31.51836735],1
s6,1,0.000141,14.484407,[225 141] ; [48 68],[207.29875519 158.70124481] ; [65.70124481 50.29875519],1
r2,1,0.000144,14.443978,[341  26] ; [92 22],[330.37629938  36.62370062] ; [102.62370062  11.37629938],1
a5,1,0.000785,11.27568,[252 121] ; [59 58],[236.74081633 136.25918367] ; [74.25918367 42.74081633],1
s8,1,0.002994,8.811179,[134 237] ; [25 92],[120.87909836 250.12090164] ; [38.12090164 78.87909836],0
b1,1,0.003415,8.571127,[117 256] ; [54 63],[130.16938776 242.83061224] ; [40.83061224 76.16938776],0
d1,1,0.005093,7.845995,[202 171] ; [46 71],[188.78367347 184.21632653] ; [59.21632653 57.78367347],0
s5,1,0.010263,6.588703,[ 97 264] ; [17 96],[ 86.82278481 274.17721519] ; [27.17721519 85.82278481],0
a1,1,0.015141,5.900004,[ 12 361] ; [ 10 107],[ 16.74693878 356.25306122] ; [  5.25306122 111.74693878],0
r1,1,0.01545,5.864391,[283  88] ; [76 41],[272.92827869  98.07172131] ; [86.07172131 30.92827869],0
v2,1,0.023908,5.101266,[183 173] ; [43 67],[172.65236052 183.34763948] ; [53.34763948 56.65236052],0
p6,1,0.02546,4.992342,[ 91 277] ; [17 98],[ 82.28571429 285.71428571] ; [25.71428571 89.28571429],0
d2,1,0.03362,4.513947,[169 201] ; [40 76],[159.11522634 210.88477366] ; [49.88477366 66.11522634],0
s1,1,0.0342,4.484689,[ 10 355] ; [  8 105],[ 13.74476987 351.25523013] ; [  4.25523013 108.74476987],0
u1,1,0.035099,4.440342,[ 53 320] ; [  8 109],[ 46.43469388 326.56530612] ; [ 14.56530612 102.43469388],0
s7,1,0.035918,4.400972,[143 219] ; [31 78],[133.73248408 228.26751592] ; [40.26751592 68.73248408],0
d4,1,0.040605,4.192405,[296  76] ; [81 34],[287.97535934  84.02464066] ; [89.02464066 25.97535934],0
s2,1,0.043559,4.073555,[166 202] ; [40 76],[156.62809917 211.37190083] ; [49.37190083 66.62809917],0
v3,1,0.0449,4.022396,[118 245] ; [25 86],[109.51265823 253.48734177] ; [33.48734177 77.51265823],0
a2,1,0.05151,3.791607,[ 78 295] ; [ 15 102],[ 70.79387755 302.20612245] ; [22.20612245 94.79387755],0
p8,1,0.054757,3.689469,[134 231] ; [31 84],[125.46875 239.53125] ; [39.53125 75.46875],0
d5,1,0.05728,3.614439,[286  86] ; [79 37],[278.23770492  93.76229508] ; [86.76229508 29.23770492],0
p7,1,0.061443,3.498007,[175 186] ; [43 69],[166.38054968 194.61945032] ; [51.61945032 60.38054968],0
a4,1,0.069608,3.292244,[155 215] ; [38 79],[146.63244353 223.36755647] ; [46.36755647 70.63244353],0
u2,1,0.077571,3.115072,[59 63] ; [31 18],[64.21052632 57.78947368] ; [25.78947368 23.21052632],0
a3,1,0.093869,2.806734,[249 122] ; [68 48],[241.49281314 129.50718686] ; [75.50718686 40.49281314],0
v1,1,0.096806,2.757391,[161 206] ; [40 74],[153.36174636 213.63825364] ; [47.63825364 66.36174636],0
d3,1,0.140065,2.177244,[251 121] ; [69 46],[244.43531828 127.56468172] ; [75.56468172 39.43531828],0
p4,1,0.146425,2.109107,[132 237] ; [33 83],[125.53608247 243.46391753] ; [39.46391753 76.53608247],0
a7,1,0.148769,2.084831,[261 110] ; [74 43],[254.68237705 116.31762295] ; [80.31762295 36.68237705],0
b3,1,0.179246,1.803868,[ 73 136] ; [16 46],[ 68.63837638 140.36162362] ; [20.36162362 41.63837638],0
b2,1,0.179246,1.803868,[ 73 136] ; [16 46],[ 68.63837638 140.36162362] ; [20.36162362 41.63837638],0
n2,1,0.190389,1.714605,[83 29] ; [32 18],[79.50617284 32.49382716] ; [35.49382716 14.50617284],0
b5,1,0.291432,1.112992,[237 136] ; [68 49],[232.17346939 140.82653061] ; [72.82653061 44.17346939],0
s4,1,0.308508,1.037052,[ 65 302] ; [ 16 101],[ 61.41942149 305.58057851] ; [19.58057851 97.41942149],0
n3,1,0.325018,0.968645,[76 35] ; [29 19],[73.30188679 37.69811321] ; [31.69811321 16.30188679],0
a8,1,0.406205,0.68988,[ 48 295] ; [12 98],[ 45.43046358 297.56953642] ; [14.56953642 95.43046358],0
p12,1,0.41268,0.671067,[ 16 356] ; [  3 112],[ 14.51334702 357.48665298] ; [  4.48665298 110.51334702],0
u4,1,0.446623,0.579207,[  7 366] ; [  1 116],[  6.08979592 366.91020408] ; [  1.91020408 115.08979592],0
b4,1,0.447837,0.576121,[222 151] ; [65 52],[218.47142857 154.52857143] ; [68.52857143 48.47142857],0
s3,1,0.46496,0.533927,[184 181] ; [53 61],[180.59498956 184.40501044] ; [56.40501044 57.59498956],0
u3,1,0.658434,0.195432,[62 61] ; [26 22],[63.29824561 59.70175439] ; [24.70175439 23.29824561],0
a6,1,0.789628,0.071179,[243 130] ; [74 42],[241.80163599 131.19836401] ; [75.19836401 40.80163599],0
p1,1,0.90636,0.013837,[ 17 355] ; [  5 111],[ 16.7704918 355.2295082] ; [  5.2295082 110.7704918],0
n1,1,0.971263,0.001298,[40 72] ; [17 31],[39.9 72.1] ; [17.1 30.9],0
